new_x,elevation,ex_data,ny_data
0.0,48.23,285616.336,2759802.802
3.05,47.83,285618.0782,2759800.2986
14.69,40.79,285624.727,2759790.7445
25.8,40.08,285631.0731,2759781.6254
44.53,29.76,285641.7718,2759766.2519
48.03,28.76,285643.771,2759763.3791
55.01,29.29,285647.758,2759757.65
59.2,30.02,285650.1514,2759754.2108
68.08,28.75,285655.2237,2759746.9222
71.12,28.08,285656.9601,2759744.4269
71.48,29.83,285657.1658,2759744.1314
77.23,30.91,285660.4502,2759739.4119
94.72,31.04,285670.4406,2759725.0561
117.59,31.1,285683.504,2759706.2845
147.13000000000002,31.05,285700.3774,2759682.0382
147.25,28.58,285700.446,2759681.9397
160.83,28.66,285708.203,2759670.7932
161.93,29.88,285708.8313,2759669.8904
169.76000000000002,31.2,285713.3038,2759663.4635
169.9,31.12,285713.3838,2759663.3486
177.81,31.11,285717.902,2759656.8561
177.97000000000003,30.27,285717.9934,2759656.7248
188.45000000000002,31.38,285723.9797,2759648.1228
200.57000000000002,30.92,285730.9027,2759638.1748
206.22000000000003,29.26,285734.13,2759633.5373
211.65,29.3,285737.2316,2759629.0803
222.56,30.92,285743.4635,2759620.1255
233.85000000000002,34.35,285749.9124,2759610.8587
245.63000000000002,42.43,285756.6412,2759601.1897
259.43,42.49,285764.5238,2759589.8627
280.0,42.61,285776.2735,2759572.9789
294.44,42.65,285784.5217,2759561.1266
305.73,42.69,285790.9706,2759551.8598
319.03000000000003,42.63,285798.5676,2759540.9432
331.43,42.58,285805.6506,2759530.7653
345.05,42.72,285813.4304,2759519.586
356.7,42.61,285820.085,2759510.0238
368.5,42.55,285826.8252,2759500.3384
381.28000000000003,42.61,285834.1252,2759489.8486
393.98,42.57,285841.3795,2759479.4245
406.12,42.44,285848.3139,2759469.46
417.71000000000004,42.58,285854.9342,2759459.947
432.63,42.65,285863.4566,2759447.7007
445.76,42.78,285870.9565,2759436.9236
456.15000000000003,42.93,285876.8913,2759428.3955
467.75,43.16,285883.5173,2759418.8743
482.90000000000003,43.4,285892.1711,2759406.4392
495.09000000000003,43.77,285899.1341,2759396.4337
504.76,43.78,285904.6576,2759388.4966
515.9,44.39,285911.0208,2759379.3529
527.25,44.34,285917.504,2759370.0369
531.29,44.51,285919.8117,2759366.7208
540.3100000000001,47.89,285924.964,2759359.3173
541.2,48.06,285925.4723,2759358.5867
541.44,48.04,285925.6094,2759358.3898
544.65,48.4,285927.443,2759355.755
