new_x,elevation,ex_data,ny_data
0.0,4.04,295849.102,2779611.227
1.3199999999999998,2.46,295850.2172,2779611.9332
9.62,2.28,295857.2293,2779616.374
16.63,0.12,295863.1516,2779620.1245
17.63,2.02,295863.9964,2779620.6595
24.71,3.05,295869.9778,2779624.4475
30.680000000000003,2.82,295875.0215,2779627.6417
31.779999999999998,1.52,295875.9508,2779628.2302
39.0,0.73,295882.0505,2779632.0931
52.59,-0.8,295893.5318,2779639.3641
53.59,-0.41,295894.3766,2779639.8991
58.59,-1.0,295898.6008,2779642.5743
65.59,-1.98,295904.5146,2779646.3195
68.59,-3.22,295907.0491,2779647.9246
83.59,-7.52,295919.7216,2779655.95
89.59,-8.1,295924.7906,2779659.1602
97.59,-8.09,295931.5493,2779663.4404
99.59,-8.1,295933.2389,2779664.5104
103.59,-7.7,295936.6183,2779666.6505
109.59,-8.1,295941.6873,2779669.8607
114.59,-7.88,295945.9114,2779672.5359
118.59,-8.38,295949.2908,2779674.676
123.59,-8.39,295953.5149,2779677.3511
130.59,-8.14,295959.4288,2779681.0963
144.59,-8.14,295971.2564,2779688.5867
147.59,-7.46,295973.7909,2779690.1918
148.59,-7.88,295974.6358,2779690.7268
154.59,-7.88,295979.7048,2779693.937
156.59,-7.46,295981.3944,2779695.007
158.59,-7.09,295983.0841,2779696.0771
173.59,-8.88,295995.7566,2779704.1025
179.59,-8.02,296000.8256,2779707.3127
181.59,-8.37,296002.5152,2779708.3827
186.59,-8.33,296006.7394,2779711.0579
192.59,-9.34,296011.8084,2779714.268
197.59,-7.82,296016.0326,2779716.9432
200.59,-7.28,296018.5671,2779718.5483
204.59,-6.32,296021.9464,2779720.6884
207.59,-7.12,296024.4809,2779722.2934
215.59,-2.93,296031.2396,2779726.5737
220.59,-3.52,296035.4637,2779729.2488
225.59,-2.81,296039.6879,2779731.924
227.59,-4.3,296041.3776,2779732.994
244.59,-9.26,296055.7397,2779742.0895
247.59,-8.8,296058.2742,2779743.6946
251.59,-9.31,296061.6536,2779745.8347
255.59,-8.95,296065.0329,2779747.9748
260.59,-8.42,296069.2571,2779750.6499
262.59,-8.49,296070.9467,2779751.72
266.59,-8.46,296074.3261,2779753.8601
272.59,-8.13,296079.3951,2779757.0703
283.59,-7.35,296088.6882,2779762.9556
286.59,-7.44,296091.2227,2779764.5607
298.59,-7.9,296101.3607,2779770.981
302.59,-7.12,296104.7401,2779773.1211
306.59,-6.56,296108.1194,2779775.2612
311.59,-7.22,296112.3436,2779777.9364
318.59,-6.81,296118.2574,2779781.6816
327.59,-7.12,296125.8609,2779786.4968
341.59,-7.51,296137.6885,2779793.9872
355.59,-8.11,296149.5162,2779801.4776
359.59,-10.02,296152.8955,2779803.6177
365.59,-10.79,296157.9645,2779806.8279
379.59,-6.03,296169.7922,2779814.3183
381.59,-7.65,296171.4819,2779815.3883
385.59,-8.88,296174.8612,2779817.5284
391.59,-7.66,296179.9302,2779820.7386
403.59,-12.53,296190.0682,2779827.1589
415.59,-10.18,296200.2062,2779833.5793
421.59,-9.77,296205.2752,2779836.7894
434.59,-8.94,296216.258,2779843.7448
439.59,-9.02,296220.4822,2779846.4199
447.59,-6.78,296227.2409,2779850.7002
457.59,-6.04,296235.6892,2779856.0504
460.59,-6.23,296238.2237,2779857.6555
463.59,-6.32,296240.7582,2779859.2606
467.59,-5.97,296244.1375,2779861.4007
475.59,-5.84,296250.8962,2779865.6809
479.59,-5.22,296254.2755,2779867.821
489.59,-5.1,296262.7238,2779873.1713
498.59,-4.41,296270.3273,2779877.9866
499.59,-4.57,296271.1722,2779878.5216
502.59,-4.42,296273.7067,2779880.1267
506.59,-4.83,296277.086,2779882.2668
509.59,-4.53,296279.6205,2779883.8719
514.59,-4.89,296283.8447,2779886.547
517.59,-4.73,296286.3792,2779888.1521
519.59,-4.08,296288.0688,2779889.2222
521.59,-4.38,296289.7585,2779890.2922
526.59,-2.72,296293.9827,2779892.9674
533.59,-4.07,296299.8965,2779896.7126
539.59,-2.72,296304.9655,2779899.9227
549.59,-0.31,296313.4138,2779905.273
558.59,-0.25,296321.0173,2779910.0883
566.59,0.0,296327.776,2779914.3685
569.59,0.0,296330.3105,2779915.9736
576.59,0.0,296336.2243,2779919.7188
580.59,0.03,296339.6037,2779921.8589
585.59,0.13,296343.8278,2779924.534
625.4,0.78,296377.4606,2779945.8335
627.4200000000001,1.58,296379.1672,2779946.9142
651.9100000000001,1.47,296399.8572,2779960.0171
651.9200000000001,6.45,296399.8656,2779960.0224
728.39,11.92,296464.47,2780000.936
