new_x,elevation,ex_data,ny_data
0.0,46.92,284971.227,2758644.633
12.770000000000039,39.6,284983.9829,2758644.035
15.78000000000003,37.26,284986.9896,2758643.8941
20.340000000000032,36.18,284991.5446,2758643.6805
46.77000000000004,35.9,285017.9455,2758642.4429
105.54000000000002,35.08,285076.6507,2758639.6909
156.39,34.94,285127.4447,2758637.3097
185.22000000000003,34.53,285156.2429,2758635.9597
190.77000000000004,34.56,285161.7868,2758635.6998
208.31,34.92,285179.3075,2758634.8785
234.8,34.74,285205.7683,2758633.638
258.04,34.87,285228.9827,2758632.5498
259.87,35.14,285230.8107,2758632.4641
265.13000000000005,39.31,285236.0649,2758632.2178
275.90000000000003,39.95,285246.823,2758631.7134
286.60999999999996,39.58,285257.5212,2758631.2119
299.44,39.58,285270.3371,2758630.6111
314.12000000000006,40.31,285285.0009,2758629.9237
321.90000000000003,40.71,285292.7723,2758629.5594
331.94,41.08,285302.8013,2758629.0892
350.77000000000004,42.7,285321.6105,2758628.2075
357.05,43.5,285327.8836,2758627.9134
358.8,44.1,285329.6317,2758627.8315
365.34999999999997,45.01,285336.1745,2758627.5248
375.01000000000005,45.74,285345.8238,2758627.0724
385.60999999999996,45.72,285356.4121,2758626.576
393.85999999999996,46.15,285364.653,2758626.1897
406.69,46.29,285377.4689,2758625.5889
406.79,46.5,285377.5688,2758625.5842
410.96999999999997,46.34,285381.7442,2758625.3885
413.77000000000004,46.45,285384.5411,2758625.2574
416.91,45.34,285387.6776,2758625.1104
431.03000000000003,45.65,285401.7821,2758624.4492
431.19,45.41,285401.9419,2758624.4417
444.55,45.44,285415.2872,2758623.8161
460.05,45.77,285430.7701,2758623.0902
471.07,50.84,285441.778,2758622.5742
471.95,51.15,285442.657,2758622.533
