new_x,elevation,ex_data,ny_data
0.0,8.24,294925.399,2782172.265
8.93,2.0,294933.5862,2782175.8306
18.93,1.7,294942.7545,2782179.8235
19.93,1.3,294943.6713,2782180.2228
24.93,0.3,294948.2554,2782182.2192
40.93,-0.9,294962.9246,2782188.6078
60.93,-3.3,294981.261,2782196.5935
90.93,-3.6,295008.7657,2782208.5722
114.93,-3.3,295030.7694,2782218.155
139.93,-2.4,295053.69,2782228.1372
157.93,-2.1,295070.1928,2782235.3244
167.93,-2.1,295079.3611,2782239.3172
220.93,-2.1,295127.9527,2782260.4794
250.93,-1.9,295155.4573,2782272.458
272.93,-2.0,295175.6274,2782281.2424
316.93,-1.9,295215.9677,2782298.811
337.93,-2.4,295235.2209,2782307.196
376.93,-2.9,295270.977,2782322.7682
404.93,-3.0,295296.6481,2782333.9482
420.93,-3.3,295311.3172,2782340.3368
440.93,-3.1,295329.6537,2782348.3225
484.93,-3.0,295369.9939,2782365.8912
523.93,-4.2,295405.75,2782381.4633
552.93,-4.2,295432.3378,2782393.0427
580.93,-4.7,295458.0089,2782404.2227
608.93,-5.3,295483.6799,2782415.4027
638.93,-5.3,295511.1846,2782427.3813
666.93,-5.4,295536.8556,2782438.5614
707.93,-5.5,295574.4454,2782454.9321
727.93,-5.2,295592.7818,2782462.9179
757.93,-5.2,295620.2865,2782474.8965
788.93,-5.3,295648.708,2782487.2744
812.93,-5.4,295670.7118,2782496.8572
838.93,-5.5,295694.5492,2782507.2387
860.93,-5.1,295714.7193,2782516.023
888.93,-5.0,295740.3903,2782527.203
914.93,-5.0,295764.2277,2782537.5845
936.93,-5.0,295784.3978,2782546.3688
947.93,-3.8,295794.4828,2782550.761
964.93,-0.2,295810.0688,2782557.5488
1136.93,-0.9,295967.7623,2782626.2262
1288.93,0.1,296107.1194,2782686.9178
1356.93,0.6,296169.4634,2782714.0693
1444.93,1.7,296250.1438,2782749.2065
1448.93,2.3,296253.8111,2782750.8037
1454.93,5.4,296259.312,2782753.1994
1458.93,6.6,296262.9793,2782754.7965
1460.93,6.6,296264.8129,2782755.5951
1480.93,7.1,296283.1494,2782763.5808
1489.1100000000001,10.11,296290.649,2782766.847
