new_x,elevation,ex_data,ny_data
0.0,61.46,283526.062,2758268.589
0.27000000000000135,61.39,283526.1762,2758268.3443
4.380000000000001,61.11,283527.9148,2758264.6202
9.940000000000001,60.95,283530.2667,2758259.5821
16.080000000000002,60.56,283532.864,2758254.0185
16.18,61.2,283532.9063,2758253.9279
17.02,61.21,283533.2616,2758253.1668
17.19,58.3,283533.3335,2758253.0127
17.4,58.34,283533.4224,2758252.8225
17.51,57.97,283533.4689,2758252.7228
17.880000000000003,57.95,283533.6254,2758252.3875
17.98,58.32,283533.6677,2758252.2969
18.33,58.31,283533.8158,2758251.9798
18.490000000000002,58.21,283533.8834,2758251.8348
24.69,58.29,283536.5061,2758246.2168
30.550000000000004,58.19,283538.9849,2758240.9069
30.619999999999997,58.29,283539.0146,2758240.8435
31.369999999999997,58.28,283539.3318,2758240.1639
31.689999999999998,56.14,283539.4672,2758239.874
31.83,56.13,283539.5264,2758239.7471
31.85,55.75,283539.5349,2758239.729
32.24,55.76,283539.6998,2758239.3756
32.28,56.14,283539.7167,2758239.3393
32.51,56.14,283539.814,2758239.1309
34.81,56.2,283540.787,2758237.0468
40.2,56.16,283543.067,2758232.1628
46.730000000000004,55.96,283545.8292,2758226.2459
53.99,55.85,283548.9003,2758219.6674
59.68,55.73,283551.3072,2758214.5116
63.64,55.73,283552.9823,2758210.9233
64.27,55.71,283553.2488,2758210.3525
70.83,53.7,283556.0238,2758204.4083
74.82,52.43,283557.7116,2758200.7929
78.57,51.23,283559.2979,2758197.3949
81.67999999999999,50.25,283560.6134,2758194.5769
83.25999999999999,49.9,283561.2818,2758193.1452
86.53,49.9,283562.665,2758190.1822
91.72,49.8,283564.8604,2758185.4794
97.52,49.75,283567.3139,2758180.2239
102.96,49.63,283569.6151,2758175.2946
103.81,49.31,283569.9746,2758174.5243
110.72,49.1,283572.8976,2758168.263
111.17999999999999,49.26,283573.0922,2758167.8462
115.00999999999999,49.62,283574.7123,2758164.3758
119.25999999999999,49.74,283576.5101,2758160.5247
123.61,49.7,283578.3502,2758156.5831
128.24,49.69,283580.3087,2758152.3878
132.25,49.83,283582.005,2758148.7542
134.25,50.2,283582.851,2758146.942
137.57999999999998,51.9,283584.2597,2758143.9246
142.01,51.94,283586.1336,2758139.9104
145.29,51.05,283587.5211,2758136.9384
147.84,50.54,283588.5997,2758134.6277
154.46,50.18,283591.4001,2758128.6292
159.93,49.99,283593.7139,2758123.6727
164.54,49.86,283595.664,2758119.4955
169.46,49.8,283597.7452,2758115.0374
174.44,49.72,283599.8518,2758110.5249
178.4,49.66,283601.5269,2758106.9366
180.57,49.57,283602.4448,2758104.9703
185.89,49.4,283604.6952,2758100.1498
191.91,49.28,283607.2418,2758094.6949
198.01999999999998,48.98,283609.8264,2758089.1585
207.12,48.56,283613.6757,2758080.9128
216.26999999999998,48.16,283617.5463,2758072.6217
222.39,47.72,283620.1351,2758067.0763
228.17,47.11,283622.5801,2758061.8389
234.19,46.65,283625.1266,2758056.384
240.21,46.1,283627.6731,2758050.9291
245.96,46.0,283630.1054,2758045.7189
251.82,46.73,283632.5843,2758040.409
260.81,46.36,283636.3871,2758032.263
266.87,45.98,283638.9506,2758026.7719
272.88,45.92,283641.4928,2758021.3261
278.98,46.05,283644.0732,2758015.7987
285.03,46.1,283646.6324,2758010.3167
290.83,46.25,283649.0859,2758005.0612
296.65999999999997,46.57,283651.552,2757999.7785
302.65999999999997,46.8,283654.0901,2757994.3417
308.69,46.92,283656.6408,2757988.8778
314.45,46.87,283659.0774,2757983.6585
320.5,47.04,283661.6366,2757978.1765
326.54,47.14,283664.1915,2757972.7035
332.54,47.25,283666.7296,2757967.2668
338.34,47.41,283669.1831,2757962.0113
344.14,47.38,283671.6365,2757956.7557
350.19,47.41,283674.1957,2757951.2737
356.02,47.52,283676.6619,2757945.991
361.58,47.67,283679.0138,2757940.953
366.65999999999997,47.93,283681.1627,2757936.3499
372.08,48.11,283683.4554,2757931.4387
377.75,48.17,283685.8539,2757926.3009
383.56,48.27,283688.3115,2757921.0364
388.03,48.59,283690.2024,2757916.986
394.0,48.72,283692.7278,2757911.5764
403.1,48.94,283696.5771,2757903.3307
409.15999999999997,49.04,283699.1406,2757897.8396
412.19,49.1,283700.4223,2757895.0941
418.19,49.28,283702.9604,2757889.6573
423.36,49.39,283705.1473,2757884.9727
427.93,49.24,283707.0805,2757880.8317
433.58,49.41,283709.4705,2757875.7121
439.49,49.5,283711.9705,2757870.3569
445.62,49.59,283714.5635,2757864.8024
452.03,49.67,283717.275,2757858.9941
458.18,49.64,283719.8765,2757853.4215
465.06,49.67,283722.7868,2757847.1873
471.18,49.57,283725.3756,2757841.6419
477.21999999999997,49.64,283727.9306,2757836.1689
483.76,49.66,283730.6971,2757830.2428
490.42,49.74,283733.5143,2757824.208
496.98,49.74,283736.2893,2757818.2639
502.99,49.82,283738.8316,2757812.8181
509.26,49.74,283741.4838,2757807.1367
515.16,49.76,283743.9796,2757801.7906
520.6800000000001,49.61,283746.3146,2757796.7888
526.5,49.46,283748.7765,2757791.5151
531.68,49.19,283750.9677,2757786.8214
536.08,49.1,283752.829,2757782.8345
542.13,48.89,283755.3882,2757777.3524
551.13,48.39,283759.1953,2757769.1973
560.2,47.96,283763.0319,2757760.9788
569.34,47.82,283766.8983,2757752.6968
578.57,47.61,283770.8026,2757744.3333
587.74,47.72,283774.6816,2757736.0241
596.79,48.04,283778.5099,2757727.8237
605.97,48.1,283782.3931,2757719.5055
615.06,48.12,283786.2383,2757711.2688
624.12,48.04,283790.0707,2757703.0594
633.26,47.99,283793.937,2757694.7774
642.29,47.97,283797.7568,2757686.5951
651.4399999999999,47.85,283801.6273,2757678.3041
660.61,47.75,283805.5063,2757669.9949
669.75,47.59,283809.3726,2757661.713
675.84,47.59,283811.9488,2757656.1947
681.92,47.66,283814.5207,2757650.6854
691.04,47.69,283818.3785,2757642.4216
700.15,47.57,283822.2321,2757634.1668
709.2,47.52,283826.0604,2757625.9664
718.36,47.36,283829.9351,2757617.6663
727.47,47.27,283833.7888,2757609.4115
736.46,47.38,283837.5916,2757601.2655
745.59,47.38,283841.4537,2757592.9926
754.72,47.41,283845.3158,2757584.7197
763.83,47.67,283849.1694,2757576.4649
772.93,47.65,283853.0188,2757568.2192
782.01,47.97,283856.8597,2757559.9916
791.13,48.34,283860.7175,2757551.7277
797.16,48.37,283863.2683,2757546.2638
803.03,48.5,283865.7514,2757540.9449
808.98,48.75,283868.2683,2757535.5534
815.01,48.94,283870.819,2757530.0895
821.04,49.44,283873.3698,2757524.6256
827.58,49.45,283876.1362,2757518.6995
835.32,49.5,283879.4103,2757511.6861
840.72,49.56,283881.6946,2757506.7931
847.22,49.79,283884.4441,2757500.9033
848.63,50.15,283885.0406,2757499.6256
849.85,50.74,283885.5567,2757498.5202
851.4399999999999,51.31,283886.2292,2757497.0794
855.21,52.76,283887.824,2757493.6633
862.24,57.92,283890.7978,2757487.2933
863.59,58.52,283891.3688,2757486.07
867.95,58.58,283893.2131,2757482.1193
874.21,58.68,283895.8612,2757476.447
875.25,58.83,283896.3011,2757475.5046
875.68,59.21,283896.483,2757475.115
