new_x,elevation,ex_data,ny_data
0.0,95.32,278426.469,2753111.65
0.73,95.05,278427.1762,2753111.4689
1.13,87.89,278427.5637,2753111.3696
8.290000000000001,87.85,278434.4997,2753109.5932
17.65,88.01,278443.5669,2753107.2709
25.849999999999998,87.89,278451.5104,2753105.2365
28.07,87.81,278453.661,2753104.6857
29.63,87.52,278455.1722,2753104.2986
36.52,87.44,278461.8467,2753102.5892
44.050000000000004,87.32,278469.1412,2753100.721
50.11,87.31,278475.0116,2753099.2175
56.370000000000005,87.49,278481.0758,2753097.6643
59.13,88.21,278483.7495,2753096.9795
62.99,88.55,278487.4888,2753096.0219
67.68,87.79,278492.0321,2753094.8583
77.01,87.72,278501.0702,2753092.5434
80.64,88.18,278504.5867,2753091.6428
85.39,87.0,278509.1881,2753090.4643
87.34,86.67,278511.0771,2753089.9805
89.06,85.96,278512.7433,2753089.5538
91.3,85.83,278514.9133,2753088.998
94.49000000000001,85.76,278518.0035,2753088.2066
101.63,85.42,278524.9202,2753086.4351
104.99000000000001,85.33,278528.1751,2753085.6015
109.41,85.13,278532.4568,2753084.5048
110.7,85.66,278533.7065,2753084.1848
112.13,85.59,278535.0917,2753083.83
113.83,85.08,278536.7386,2753083.4082
117.07000000000001,84.91,278539.8772,2753082.6043
122.22,84.68,278544.8661,2753081.3266
126.25,84.51,278548.7701,2753080.3267
130.92000000000002,83.85,278553.294,2753079.1681
134.54,81.9,278556.8008,2753078.2699
137.51,81.57,278559.6779,2753077.5331
140.71,80.03,278562.7778,2753076.7391
142.46,79.7,278564.4731,2753076.305
143.63,79.19,278565.6065,2753076.0147
145.24,78.74,278567.1661,2753075.6152
147.12,79.2,278568.9873,2753075.1488
149.42000000000002,80.48,278571.2154,2753074.5781
152.82,80.48,278574.509,2753073.7346
155.75,79.4,278577.3474,2753073.0076
160.42000000000002,79.64,278581.8713,2753071.849
166.05,80.37,278587.3252,2753070.4522
168.17000000000002,81.17,278589.3789,2753069.9262
171.33,80.88,278592.44,2753069.1422
177.0,78.95,278597.9327,2753067.7354
178.31,78.93,278599.2017,2753067.4104
179.14000000000001,76.8,278600.0058,2753067.2045
183.72,77.1,278604.4425,2753066.0681
185.95,77.52,278606.6028,2753065.5149
192.22,76.23,278612.6766,2753063.9593
195.66,75.27,278616.009,2753063.1058
200.85,76.49,278621.0367,2753061.8181
203.16,75.78,278623.2745,2753061.245
207.35,75.12,278627.3334,2753060.2054
210.13,73.66,278630.0264,2753059.5157
215.28,73.95,278635.0154,2753058.2379
221.68,73.79,278641.2152,2753056.6501
226.0,73.49,278645.4001,2753055.5783
228.57,74.54,278647.8897,2753054.9406
231.78,74.12,278650.9993,2753054.1442
239.94,73.62,278658.904,2753052.1197
249.09,73.29,278667.7678,2753049.8495
258.19,73.78,278676.5832,2753047.5918
265.0,74.25,278683.1802,2753045.9022
271.56,74.13,278689.535,2753044.2746
277.74,74.29,278695.5217,2753042.7413
282.71,75.4,278700.3362,2753041.5082
288.96,74.89,278706.3908,2753039.9576
294.4,75.35,278711.6606,2753038.6079
295.16,76.24,278712.3968,2753038.4193
300.64,81.71,278717.7054,2753037.0597
302.57,81.78,278719.5751,2753036.5809
302.76,83.31,278719.7591,2753036.5337
303.9,83.71,278720.8635,2753036.2509
308.6,95.26,278725.4164,2753035.0848
309.06,95.26,278725.8621,2753034.9707
309.2,95.12,278725.9977,2753034.9359
313.82,95.04,278730.4732,2753033.7897
319.53000000000003,95.23,278736.0046,2753032.373
325.24,95.19,278741.536,2753030.9563
325.93,95.24,278742.2044,2753030.7851
326.02,95.78,278742.2916,2753030.7628
326.39,95.9,278742.65,2753030.671
