new_x,elevation,ex_data,ny_data
0.0,3.37,295865.289,2769619.177
0.75,3.34,295865.6178,2769618.5029
1.7200000000000006,2.94,295866.0431,2769617.6311
16.64,3.19,295872.5841,2769604.2213
16.76,3.28,295872.6367,2769604.1135
31.509999999999998,3.27,295879.1031,2769590.8565
32.04,3.26,295879.3355,2769590.3801
32.12,3.39,295879.3706,2769590.3082
32.26,3.39,295879.432,2769590.1824
32.33,3.33,295879.4626,2769590.1195
36.72,3.31,295881.3872,2769586.1738
37.97,3.22,295881.9352,2769585.0503
38.08,3.57,295881.9835,2769584.9515
38.21,3.57,295882.0405,2769584.8346
38.33,3.05,295882.0931,2769584.7268
39.97,2.7,295882.8121,2769583.2528
40.07,1.73,295882.8559,2769583.1629
40.53,1.75,295883.0576,2769582.7495
40.79,0.84,295883.1715,2769582.5158
41.61,0.74,295883.531,2769581.7788
41.85,-0.17,295883.6363,2769581.5631
45.74,-1.32,295885.3417,2769578.0668
52.52,-1.51,295888.314,2769571.9731
58.36000000000001,-1.87,295890.8743,2769566.7242
66.12,-2.67,295894.2763,2769559.7497
74.94999999999999,-2.67,295898.1475,2769551.8135
83.97,-2.25,295902.1019,2769543.7065
92.9,-3.36,295906.0168,2769535.6804
101.94999999999999,-3.37,295909.9844,2769527.5464
111.0,-3.5,295913.952,2769519.4125
119.96000000000001,-3.22,295917.8801,2769511.3594
128.94,-3.07,295921.817,2769503.2884
137.98,-3.09,295925.7801,2769495.1634
144.01999999999998,-2.51,295928.4281,2769489.7348
150.0,-2.11,295931.0498,2769484.3601
153.2,-3.2,295932.4527,2769481.484
155.76,-3.95,295933.575,2769479.1831
158.79,-4.32,295934.9034,2769476.4598
161.72,-3.48,295936.1879,2769473.8264
164.76,-2.33,295937.5206,2769471.0941
167.4,-1.95,295938.678,2769468.7213
170.60999999999999,-1.67,295940.0853,2769465.8362
173.82,-1.18,295941.4926,2769462.9511
176.17,-0.99,295942.5228,2769460.839
179.10999999999999,-1.92,295943.8117,2769458.1966
187.35999999999999,-2.41,295947.4286,2769450.7817
191.01,-1.9,295949.0288,2769447.5011
196.28,-1.03,295951.3392,2769442.7646
204.04999999999998,-0.75,295954.7456,2769435.781
211.62,-0.63,295958.0643,2769428.9773
218.42,-0.53,295961.0455,2769422.8656
222.72,-0.22,295962.9306,2769419.0008
224.84,-0.04,295963.86,2769417.0954
234.84,0.52,295968.2441,2769408.1076
244.84,0.99,295972.6281,2769399.1198
254.83999999999997,1.03,295977.0122,2769390.132
264.84,1.16,295981.3962,2769381.1442
275.71,1.94,295986.1617,2769371.3745
285.45,2.05,295990.4317,2769362.6204
295.21999999999997,2.5,295994.715,2769353.8393
302.94,3.06,295998.0995,2769346.9007
309.40999999999997,3.0,296000.9359,2769341.0856
312.31,1.18,296002.2073,2769338.4792
314.64,1.46,296003.2288,2769336.385
316.74,2.69,296004.1494,2769334.4976
324.57,3.52,296007.5822,2769327.4601
335.03,3.85,296012.1679,2769318.0589
359.38,3.61,296022.843,2769296.1736
373.29,3.63,296028.9413,2769283.6716
387.84,3.7,296035.3201,2769270.5944
401.69,3.96,296041.392,2769258.1463
404.06,2.57,296042.431,2769256.0162
410.37,3.02,296045.1973,2769250.3449
412.46,4.25,296046.1136,2769248.4664
417.77,4.6,296048.4415,2769243.6939
426.24,4.78,296052.1548,2769236.0812
427.14,4.89,296052.5494,2769235.2723
432.13,4.96,296054.737,2769230.7874
442.09999999999997,5.09,296059.1079,2769221.8266
452.06,5.17,296063.4744,2769212.8747
457.81,5.25,296065.9953,2769207.7068
470.34,5.35,296071.4885,2769196.4451
481.40999999999997,5.5,296076.3416,2769186.4956
491.84,5.55,296080.9142,2769177.1213
498.02,5.67,296083.6235,2769171.5668
516.6,5.87,296091.7691,2769154.8675
524.63,5.9,296095.2895,2769147.6503
525.0500000000001,5.87,296095.4736,2769147.2728
525.19,6.05,296095.535,2769147.147
