new_x,elevation,ex_data,ny_data
0.0,11.34,299144.999,2771101.655
73.83,1.11,299142.6243,2771027.8633
118.83,1.57,299141.1769,2770982.8866
146.82999999999998,1.1,299140.2763,2770954.9012
151.82999999999998,1.68,299140.1155,2770949.9038
242.82999999999998,0.99,299137.1885,2770858.951
258.83,0.13,299136.6739,2770842.9593
288.83,-0.04,299135.709,2770812.9748
301.83,1.51,299135.2908,2770799.9816
354.83,2.73,299133.5861,2770747.0091
374.83,2.23,299132.9428,2770727.0194
454.83,2.5,299130.3697,2770647.0609
474.83,2.64,299129.7264,2770627.0713
518.83,2.17,299128.3112,2770583.0941
526.83,1.38,299128.0539,2770575.0983
571.83,0.79,299126.6065,2770530.1216
579.83,0.23,299126.3492,2770522.1258
597.83,-1.0,299125.7702,2770504.1351
616.83,-1.55,299125.1591,2770485.145
624.83,0.68,299124.9018,2770477.1491
664.83,0.75,299123.6152,2770437.1699
668.83,-0.14,299123.4865,2770433.1719
710.83,-2.14,299122.1356,2770391.1937
730.83,-3.0,299121.4923,2770371.2041
764.83,-4.1,299120.3988,2770337.2217
807.83,-4.26,299119.0157,2770294.2441
847.83,-3.45,299117.7291,2770254.2648
889.83,-3.5,299116.3782,2770212.2866
919.83,-2.3,299115.4133,2770182.3022
966.83,-1.5,299113.9016,2770135.3265
991.83,-2.85,299113.0975,2770110.3395
1016.83,-1.94,299112.2933,2770085.3525
1039.83,-3.2,299111.5536,2770062.3644
1050.83,-3.3,299111.1998,2770051.3701
1090.83,-1.1,299109.9132,2770011.3909
1118.83,-3.7,299109.0126,2769983.4054
1156.83,1.96,299107.7903,2769945.4251
1177.33,2.33,299107.131,2769924.9357
1196.83,2.79,299106.5038,2769905.4458
1234.83,3.03,299105.2815,2769867.4656
1272.31,3.79,299104.076,2769830.005
