new_x,elevation,ex_data,ny_data
0.0,9.93,300929.607,2773350.617
14.91,3.12,300944.5029,2773351.2671
27.91,3.16,300957.4905,2773351.834
56.91,1.67,300986.4631,2773353.0985
64.91,1.05,300994.4555,2773353.4474
66.91,0.7,300996.4536,2773353.5346
90.91,-2.8,301020.4308,2773354.5811
108.91,-3.9,301038.4138,2773355.3659
147.91,-5.8,301077.3768,2773357.0665
174.91,-5.8,301104.3512,2773358.2438
194.91,-6.3,301124.3322,2773359.1159
214.91,-6.4,301144.3133,2773359.988
244.91,-6.3,301174.2848,2773361.2961
261.91,-6.4,301191.2687,2773362.0374
296.91,-6.2,301226.2355,2773363.5636
340.91,-5.6,301270.1938,2773365.4821
358.91,-5.7,301288.1768,2773366.267
388.91,-6.3,301318.1483,2773367.5752
397.69,2.31,301326.92,2773367.958
