new_x,elevation,ex_data,ny_data
0.0,106.07,277246.347,2750093.153
74.28999999999996,106.94,277312.6894,2750059.7218
196.28999999999996,107.66,277421.6378,2750004.8207
308.28999999999996,106.57,277521.656,2749954.4196
362.28999999999996,108.66,277569.8791,2749930.1191
366.28999999999996,104.84,277573.4512,2749928.3191
406.28999999999996,104.05,277609.172,2749910.3187
436.28999999999996,103.05,277635.9625,2749896.8184
486.28999999999996,104.06,277680.6135,2749874.318
512.29,106.07,277703.832,2749862.6177
516.29,106.07,277707.4041,2749860.8177
520.29,104.27,277710.9762,2749859.0176
562.29,101.77,277748.483,2749840.1172
564.29,104.47,277750.2691,2749839.2172
574.29,101.35,277759.1993,2749834.7171
580.29,101.05,277764.5574,2749832.0171
586.29,105.25,277769.9155,2749829.317
594.29,105.45,277777.0597,2749825.7169
602.29,101.05,277784.2038,2749822.1169
666.29,103.81,277841.3571,2749793.3163
716.29,105.8,277886.008,2749770.8158
748.29,106.08,277914.5847,2749756.4155
748.96,107.5,277915.183,2749756.114
