new_x,elevation,ex_data,ny_data
0.0,59.13,284144.106,2758075.91
54.18,59.68,284160.4652,2758024.2593
56.18,58.27,284161.069,2758022.3527
60.18,54.5,284162.2768,2758018.5394
64.18,53.42,284163.4846,2758014.7262
74.18,51.77,284166.504,2758005.193
98.18,51.11,284173.7506,2757982.3134
100.18,50.92,284174.3545,2757980.4068
124.18,49.96,284181.601,2757957.5272
162.18,49.41,284193.0748,2757921.3012
184.18,48.22,284199.7175,2757900.3282
194.18,48.67,284202.7369,2757890.7951
222.18,48.47,284211.1913,2757864.1022
256.18,47.54,284221.4573,2757831.6895
274.18,46.1,284226.8922,2757814.5298
312.18,46.13,284238.366,2757778.3038
344.18,48.61,284248.0281,2757747.7977
360.18,49.61,284252.8591,2757732.5446
384.18,48.69,284260.1057,2757709.665
394.18,48.89,284263.1251,2757700.1319
404.18,47.84,284266.1445,2757690.5987
410.18,47.95,284267.9562,2757684.8788
414.18,49.38,284269.164,2757681.0655
422.18,51.47,284271.5795,2757673.439
432.18,52.81,284274.5989,2757663.9058
444.18,55.21,284278.2222,2757652.4661
448.72,54.79,284279.593,2757648.138
