new_x,elevation,ex_data,ny_data
0.0,118.65,276331.883,2748476.447
0.2400000000000091,118.53,276332.1124,2748476.3764
5.009999999999991,118.5,276336.6715,2748474.9738
5.039999999999964,118.92,276336.7002,2748474.965
5.210000000000036,118.93,276336.8627,2748474.915
5.480000000000018,116.84,276337.1208,2748474.8356
8.199999999999932,116.83,276339.7205,2748474.0358
8.379999999999995,118.51,276339.8926,2748473.9828
8.699999999999932,118.5,276340.1984,2748473.8887
17.68999999999994,118.55,276348.791,2748471.2452
21.360000000000014,117.42,276352.2988,2748470.166
29.42999999999995,117.36,276360.0121,2748467.793
36.00999999999999,117.51,276366.3012,2748465.8581
36.67999999999995,118.3,276366.9416,2748465.6611
38.42999999999995,119.15,276368.6142,2748465.1465
44.57999999999993,119.21,276374.4924,2748463.3381
49.09000000000003,119.45,276378.803,2748462.0119
53.319999999999936,119.37,276382.846,2748460.7681
62.710000000000036,114.05,276391.821,2748458.0069
67.38,113.03,276396.2845,2748456.6337
72.15999999999997,112.61,276400.8532,2748455.2281
78.12,112.53,276406.5498,2748453.4755
80.54999999999995,112.69,276408.8724,2748452.761
84.87,113.04,276413.0014,2748451.4907
88.28999999999996,113.36,276416.2702,2748450.485
91.14999999999998,113.76,276419.0038,2748449.644
91.78999999999996,113.96,276419.6155,2748449.4558
93.84000000000003,115.54,276421.5749,2748448.853
99.71000000000004,113.11,276427.1854,2748447.1269
104.75999999999999,115.19,276432.0122,2748445.6419
108.25,116.24,276435.3479,2748444.6157
111.75999999999999,118.61,276438.7027,2748443.5836
115.27999999999997,118.76,276442.0671,2748442.5485
118.39999999999998,116.81,276445.0492,2748441.631
121.26999999999998,117.18,276447.7924,2748440.7871
125.49000000000001,119.3,276451.8258,2748439.5462
130.21000000000004,117.27,276456.3372,2748438.1583
132.0,117.73,276458.0481,2748437.6319
138.44999999999993,122.41,276464.2129,2748435.7353
147.57999999999993,123.65,276472.9394,2748433.0506
152.71000000000004,123.15,276477.8426,2748431.5421
155.26999999999998,123.11,276480.2894,2748430.7893
157.72000000000003,124.22,276482.6311,2748430.0689
159.37,124.08,276484.2082,2748429.5837
167.71000000000004,120.28,276492.1795,2748427.1313
176.13,116.76,276500.2273,2748424.6553
182.61,114.45,276506.4209,2748422.7499
185.76,114.08,276509.4316,2748421.8236
190.89,113.81,276514.3349,2748420.3151
199.84000000000003,113.87,276522.8893,2748417.6833
206.59000000000003,113.83,276529.3409,2748415.6984
214.03999999999996,113.83,276536.4616,2748413.5077
221.60000000000002,113.55,276543.6874,2748411.2847
225.11,112.77,276547.0422,2748410.2526
232.0,112.19,276553.6276,2748408.2265
238.32999999999993,111.87,276559.6778,2748406.3652
245.22000000000003,111.43,276566.2633,2748404.3392
249.90999999999997,111.01,276570.746,2748402.96
256.16999999999996,110.67,276576.7292,2748401.1193
257.52,110.57,276578.0196,2748400.7223
262.65,109.96,276582.9228,2748399.2138
267.53999999999996,110.09,276587.5966,2748397.7759
272.31999999999994,109.29,276592.1653,2748396.3703
274.29999999999995,109.07,276594.0578,2748395.7881
276.91999999999996,109.95,276596.562,2748395.0177
280.21000000000004,109.96,276599.7066,2748394.0502
289.97,110.14,276609.0351,2748391.1803
295.91999999999996,109.55,276614.7221,2748389.4306
301.15999999999997,109.51,276619.7305,2748387.8898
301.29999999999995,108.45,276619.8643,2748387.8486
309.17999999999995,107.86,276627.396,2748385.5315
313.5,107.2,276631.525,2748384.2612
325.04999999999995,106.86,276642.5645,2748380.8648
328.93999999999994,106.76,276646.2825,2748379.721
337.37,106.93,276654.3399,2748377.2421
343.68999999999994,106.41,276660.3805,2748375.3837
351.25,106.19,276667.6063,2748373.1606
359.13,105.19,276675.138,2748370.8435
367.13,104.88,276682.7843,2748368.4911
376.12,104.96,276691.3769,2748365.8475
380.88,104.76,276695.9265,2748364.4478
386.74,104.38,276701.5275,2748362.7247
394.49,103.47,276708.9349,2748360.4458
402.11,102.98,276716.2181,2748358.2051
409.73,102.66,276723.5012,2748355.9644
414.46000000000004,102.9,276728.0222,2748354.5735
415.87,103.38,276729.3698,2748354.1589
419.17999999999995,104.57,276732.5335,2748353.1856
423.5,105.31,276736.6626,2748351.9153
424.66999999999996,105.77,276737.7808,2748351.5712
432.48,105.72,276745.2456,2748349.2747
433.79999999999995,106.15,276746.5073,2748348.8865
438.24,106.4,276750.751,2748347.5809
438.99,103.83,276751.4678,2748347.3604
449.69999999999993,104.77,276761.7044,2748344.2111
457.01,104.71,276768.6913,2748342.0615
468.89,104.65,276780.0461,2748338.5682
471.79999999999995,104.36,276782.8275,2748337.7125
482.75,102.89,276793.2935,2748334.4926
491.34000000000003,102.0,276801.5038,2748331.9667
499.1700000000001,102.0,276808.9876,2748329.6642
500.6500000000001,102.72,276810.4022,2748329.229
502.99,105.12,276812.6388,2748328.5409
503.3499999999999,106.14,276812.9829,2748328.4351
503.74,107.74,276813.3556,2748328.3204
505.3299999999999,107.73,276814.8753,2748327.8528
509.1399999999999,109.23,276818.5169,2748326.7325
515.3499999999999,113.31,276824.4524,2748324.9064
518.0999999999999,115.72,276827.0808,2748324.0978
519.3599999999999,116.01,276828.2852,2748323.7273
520.3699999999999,115.95,276829.2505,2748323.4303
521.8799999999999,115.84,276830.6938,2748322.9863
523.1800000000001,115.79,276831.9363,2748322.604
523.69,116.04,276832.4237,2748322.454
524.78,116.12,276833.4656,2748322.1335
525.2,115.97,276833.867,2748322.01
