new_x,elevation,ex_data,ny_data
0.0,95.32,278426.469,2753111.65
0.1100000000000001,87.92,278426.5756,2753111.6227
10.6,87.88,278436.7374,2753109.0201
22.49,87.93,278448.2555,2753106.0701
24.97,87.87,278450.658,2753105.4548
32.31,87.33,278457.7684,2753103.6337
39.68,87.33,278464.9079,2753101.8052
48.620000000000005,87.27,278473.5682,2753099.5871
55.660000000000004,87.38,278480.388,2753097.8405
58.120000000000005,87.45,278482.7711,2753097.2301
59.45,87.91,278484.0595,2753096.9002
63.900000000000006,87.74,278488.3703,2753095.7961
66.25,87.81,278490.6468,2753095.213
70.86,87.7,278495.1126,2753094.0693
76.61,87.64,278500.6828,2753092.6427
77.23,87.86,278501.2834,2753092.4888
79.67,87.76,278503.647,2753091.8835
80.65,87.47,278504.5964,2753091.6403
85.34,86.94,278509.1397,2753090.4767
87.99000000000001,85.96,278511.7068,2753089.8192
89.96000000000001,85.86,278513.6152,2753089.3305
93.23,85.78,278516.7829,2753088.5192
93.27,85.69,278516.8217,2753088.5092
98.28,85.37,278521.6749,2753087.2662
98.86,85.25,278522.2368,2753087.1223
99.9,85.35,278523.2443,2753086.8643
100.65,85.39,278523.9708,2753086.6782
103.88,85.38,278527.0998,2753085.8768
103.91,85.31,278527.1288,2753085.8694
108.13,85.08,278531.2169,2753084.8224
113.45,84.69,278536.3705,2753083.5025
119.24000000000001,84.48,278541.9793,2753082.066
122.76,84.35,278545.3892,2753081.1926
127.64000000000001,84.1,278550.1166,2753079.9819
131.1,81.47,278553.4684,2753079.1234
133.81,81.27,278556.0936,2753078.4511
138.38,81.28,278560.5207,2753077.3172
141.42000000000002,79.73,278563.4656,2753076.563
142.99,79.17,278564.9865,2753076.1735
144.19,78.85,278566.1489,2753075.8757
145.16,79.0,278567.0886,2753075.6351
146.12,79.39,278568.0186,2753075.3969
146.72,79.69,278568.5998,2753075.248
148.96,80.98,278570.7697,2753074.6923
151.21,81.09,278572.9494,2753074.134
153.68,80.45,278575.3421,2753073.5212
158.3,79.83,278579.8176,2753072.375
161.99,79.74,278583.3922,2753071.4595
164.16,80.02,278585.4943,2753070.9211
167.34,80.81,278588.5749,2753070.1321
170.32,80.78,278591.4616,2753069.3928
176.26,78.95,278597.2158,2753067.919
176.96,78.96,278597.894,2753067.7453
179.28,75.68,278600.1414,2753067.1697
179.97,75.72,278600.8098,2753066.9985
181.29,76.04,278602.0885,2753066.671
182.81,76.3,278603.561,2753066.2939
188.43,76.05,278609.0052,2753064.8996
191.26,75.69,278611.7467,2753064.1974
193.75,75.3,278614.1588,2753063.5797
196.71,75.36,278617.0262,2753062.8453
196.94,74.7,278617.249,2753062.7882
198.42000000000002,75.57,278618.6827,2753062.421
199.28,76.08,278619.5158,2753062.2076
201.48,76.02,278621.647,2753061.6618
205.42000000000002,75.75,278625.4638,2753060.6843
206.33,75.44,278626.3453,2753060.4585
211.04,75.38,278630.908,2753059.2899
221.08,76.05,278640.6339,2753056.7989
237.84,75.19,278656.8697,2753052.6407
264.02,74.68,278682.2308,2753046.1453
285.15,74.43,278702.6999,2753040.9029
301.73,75.39,278718.7613,2753036.7893
303.57,95.14,278720.5438,2753036.3328
303.72,96.14,278720.6891,2753036.2955
304.27,96.14,278721.2219,2753036.1591
304.28000000000003,95.53,278721.2316,2753036.1566
307.74,95.49,278724.5833,2753035.2982
307.82,95.47,278724.6608,2753035.2783
307.9,95.44,278724.7383,2753035.2585
308.02,95.16,278724.8546,2753035.2287
322.28000000000003,95.37,278738.6686,2753031.6907
324.76,95.3,278741.071,2753031.0754
324.83,95.88,278741.1388,2753031.058
324.9,95.88,278741.2066,2753031.0407
324.98,95.83,278741.2841,2753031.0208
325.64,95.83,278741.9235,2753030.8571
326.39,95.9,278742.65,2753030.671
