new_x,elevation,ex_data,ny_data
0.0,95.32,278426.469,2753111.65
0.020000000000000018,95.16,278426.4884,2753111.645
0.030000000000000027,95.16,278426.4981,2753111.6426
0.73,95.07,278427.1762,2753111.4689
1.2400000000000002,87.93,278427.6702,2753111.3423
3.18,87.97,278429.5495,2753110.861
12.67,87.94,278438.7427,2753108.5065
20.939999999999998,87.92,278446.754,2753106.4547
40.480000000000004,87.62,278465.6828,2753101.6067
49.760000000000005,87.64,278474.6726,2753099.3043
61.03,87.68,278485.5901,2753096.5082
70.49000000000001,87.7,278494.7542,2753094.1611
81.82000000000001,87.54,278505.7298,2753091.35
86.60000000000001,85.94,278510.3603,2753090.1641
94.62,85.87,278518.1294,2753088.1743
102.01,85.35,278525.2883,2753086.3408
108.09,85.35,278531.1781,2753084.8323
114.56,84.86,278537.4457,2753083.2271
124.57000000000001,84.68,278547.1426,2753080.7436
126.9,84.4,278549.3998,2753080.1655
130.74,83.71,278553.1196,2753079.2127
135.58,80.96,278557.8083,2753078.0119
139.98,80.62,278562.0706,2753076.9203
142.33,80.64,278564.3471,2753076.3372
142.61,78.93,278564.6184,2753076.2677
149.71,79.28,278571.4963,2753074.5062
149.88,78.14,278571.661,2753074.464
152.88,77.96,278574.5671,2753073.7197
153.2,79.08,278574.8771,2753073.6403
155.11,79.43,278576.7274,2753073.1664
165.15,79.82,278586.4534,2753070.6755
173.92000000000002,79.48,278594.949,2753068.4996
176.2,80.08,278597.1577,2753067.9339
178.52,79.08,278599.4052,2753067.3583
180.37,78.14,278601.1973,2753066.8993
186.78,76.05,278607.4068,2753065.3089
189.13,76.17,278609.6833,2753064.7259
192.84,76.11,278613.2772,2753063.8054
196.96,75.26,278617.2684,2753062.7832
199.42000000000002,75.84,278619.6514,2753062.1729
201.65,76.14,278621.8117,2753061.6196
203.61,75.87,278623.7104,2753061.1333
206.51,74.63,278626.5197,2753060.4138
208.26,73.28,278628.2149,2753059.9796
212.83,73.12,278632.642,2753058.8458
216.61,73.06,278636.3038,2753057.908
219.58,73.45,278639.1809,2753057.1711
223.65,73.2,278643.1236,2753056.1613
227.26,73.38,278646.6206,2753055.2657
229.7,74.13,278648.9843,2753054.6603
233.46,73.46,278652.6267,2753053.7274
238.2,73.35,278657.2185,2753052.5514
242.85,72.88,278661.723,2753051.3977
247.78,72.94,278666.4988,2753050.1745
252.46,72.88,278671.0324,2753049.0134
260.23,73.23,278678.5594,2753047.0856
261.81,73.17,278680.09,2753046.6936
265.64,73.66,278683.8002,2753045.7434
268.47,73.19,278686.5417,2753045.0412
270.38,72.72,278688.3919,2753044.5674
272.98,73.21,278690.9106,2753043.9223
276.01,73.99,278693.8458,2753043.1705
279.38,74.93,278697.1104,2753042.3344
280.86,75.63,278698.5441,2753041.9672
285.47,75.09,278703.0099,2753040.8235
287.63,76.89,278705.1024,2753040.2876
288.29,76.93,278705.7417,2753040.1238
288.35,74.53,278705.7998,2753040.1089
290.49,74.48,278707.8729,2753039.578
290.62,75.35,278707.9988,2753039.5457
294.07,75.26,278711.3409,2753038.6898
300.56,81.74,278717.6279,2753037.0796
302.23,81.77,278719.2457,2753036.6652
302.63,83.33,278719.6332,2753036.566
303.35,83.6,278720.3307,2753036.3873
308.66,95.1,278725.4746,2753035.0699
317.01,95.23,278733.5634,2753032.9982
325.79,95.29,278742.0688,2753030.8199
325.85,95.8,278742.1269,2753030.805
326.39,95.9,278742.65,2753030.671
