new_x,elevation,ex_data,ny_data
0.0,102.94,278210.04,2753809.507
0.10999999999999943,102.78,278210.1329,2753809.4481
4.060000000000002,102.63,278213.4701,2753807.3349
8.900000000000006,102.49,278217.5592,2753804.7455
16.42,102.42,278223.9125,2753800.7223
26.270000000000003,102.18,278232.2344,2753795.4525
45.010000000000005,102.03,278248.067,2753785.4266
45.150000000000006,94.94,278248.1853,2753785.3517
49.6,94.9,278251.9449,2753782.971
59.940000000000005,94.35,278260.6807,2753777.4391
69.45,94.28,278268.7153,2753772.3512
72.95,94.17,278271.6723,2753770.4787
77.98,90.62,278275.9219,2753767.7877
88.1,90.63,278284.4719,2753762.3734
102.85,90.2,278296.9335,2753754.4822
110.44999999999999,90.41,278303.3544,2753750.4162
123.96000000000001,90.35,278314.7685,2753743.1883
124.75,90.3,278315.4359,2753742.7657
125.19999999999999,89.74,278315.8161,2753742.5249
130.2,89.91,278320.0404,2753739.8499
138.26,89.6,278326.8499,2753735.5378
144.56,89.74,278332.1725,2753732.1673
153.33,89.35,278339.5819,2753727.4754
158.45,89.55,278343.9076,2753724.7362
169.29,89.17,278353.0658,2753718.9367
174.41,89.96,278357.3915,2753716.1975
179.71,88.36,278361.8692,2753713.362
192.92,89.91,278373.0298,2753706.2947
200.81,88.64,278379.6957,2753702.0735
206.12,88.79,278384.1819,2753699.2327
211.0,88.49,278388.3048,2753696.6219
217.12,88.46,278393.4753,2753693.3477
224.28,87.95,278399.5245,2753689.5171
230.35999999999999,87.96,278404.6612,2753686.2643
237.31,88.0,278410.533,2753682.546
243.91,88.16,278416.109,2753679.015
244.34,88.22,278416.4723,2753678.7849
244.43,88.44,278416.5484,2753678.7368
244.62,88.43,278416.7089,2753678.6351
244.69,87.92,278416.768,2753678.5977
251.62,84.32,278422.6229,2753674.8901
257.7,83.9,278427.7596,2753671.6373
262.48,84.09,278431.798,2753669.08
263.68,83.37,278432.8118,2753668.438
265.09000000000003,83.27,278434.0031,2753667.6837
266.33,84.09,278435.0507,2753667.0203
272.84000000000003,84.07,278440.5507,2753663.5374
283.19,83.56,278449.295,2753658.0002
289.34000000000003,83.73,278454.4909,2753654.7099
295.85,83.37,278459.9909,2753651.2271
301.3,83.96,278464.5954,2753648.3113
305.15999999999997,83.88,278467.8565,2753646.2462
316.83,84.12,278477.716,2753640.0028
324.58,84.32,278484.2636,2753635.8565
329.15,84.79,278488.1246,2753633.4115
333.45,84.44,278491.7575,2753631.111
337.40999999999997,84.81,278495.1031,2753628.9924
343.65,84.51,278500.375,2753625.654
347.58,84.63,278503.6953,2753623.5515
351.93,83.99,278507.3705,2753621.2242
360.37,83.99,278514.5011,2753616.7088
366.84,83.53,278519.9673,2753613.2474
379.2,83.41,278530.4097,2753606.6348
390.49,82.77,278539.9481,2753600.5946
398.55,82.53,278546.7577,2753596.2825
405.48,82.55,278552.6125,2753592.575
417.65,81.87,278562.8945,2753586.064
425.84,81.53,278569.8138,2753581.6823
432.99,81.28,278575.8546,2753577.8571
443.15,80.38,278584.4383,2753572.4215
454.02,80.27,278593.6219,2753566.606
464.61,80.16,278602.5689,2753560.9404
465.25,78.14,278603.1096,2753560.598
473.52,78.13,278610.0966,2753556.1735
474.01,80.34,278610.5106,2753555.9114
478.6,79.97,278614.3885,2753553.4557
486.4,79.83,278620.9784,2753549.2827
497.90999999999997,80.24,278630.7027,2753543.1248
505.96999999999997,79.72,278637.5122,2753538.8127
510.68,79.36,278641.4915,2753536.2929
512.16,76.77,278642.7419,2753535.5011
516.08,77.04,278646.0537,2753533.4039
517.6700000000001,78.79,278647.397,2753532.5532
523.01,78.64,278651.9086,2753529.6963
525.26,78.63,278653.8095,2753528.4926
528.7900000000001,77.46,278656.7918,2753526.604
533.9300000000001,76.83,278661.1344,2753523.8541
538.3000000000001,76.37,278664.8264,2753521.5162
541.33,75.89,278667.3863,2753519.8951
546.5500000000001,76.23,278671.7965,2753517.1024
552.12,75.98,278676.5024,2753514.1225
558.16,76.28,278681.6053,2753510.8911
560.39,76.09,278683.4893,2753509.698
561.34,76.68,278684.2919,2753509.1898
570.28,76.57,278691.845,2753504.4068
570.91,75.86,278692.3772,2753504.0698
579.31,75.83,278699.474,2753499.5758
583.34,75.55,278702.8788,2753497.4197
590.49,75.66,278708.9195,2753493.5945
595.74,75.54,278713.355,2753490.7857
602.06,75.93,278718.6945,2753487.4045
610.13,75.85,278725.5125,2753483.0871
612.13,75.39,278727.2022,2753482.0171
620.6,75.67,278734.3581,2753477.4856
624.62,75.48,278737.7545,2753475.3349
633.0,75.77,278744.8344,2753470.8516
640.0,75.64,278750.7484,2753467.1066
648.43,75.89,278757.8705,2753462.5966
654.45,75.69,278762.9566,2753459.3758
655.63,74.88,278763.9535,2753458.7445
660.77,75.11,278768.296,2753455.9946
666.36,74.71,278773.0188,2753453.004
672.14,74.76,278777.9021,2753449.9117
674.92,74.5,278780.2508,2753448.4244
675.1,74.52,278780.4028,2753448.3281
675.7,74.52,278780.9098,2753448.0071
675.93,75.13,278781.1041,2753447.884
681.03,74.75,278785.4128,2753445.1555
682.82,75.36,278786.9251,2753444.1979
688.09,75.35,278791.3775,2753441.3784
690.34,75.29,278793.2785,2753440.1747
693.74,75.22,278796.151,2753438.3557
697.01,74.97,278798.9137,2753436.6062
700.26,74.88,278801.6594,2753434.8675
702.14,74.96,278803.2478,2753433.8617
704.95,75.55,278805.6218,2753432.3583
706.87,75.36,278807.2439,2753431.3311
710.24,75.19,278810.0911,2753429.5282
715.9399999999999,75.05,278814.9068,2753426.4787
718.78,75.3,278817.3062,2753424.9593
722.31,75.59,278820.2885,2753423.0707
724.49,75.93,278822.1303,2753421.9044
732.3,75.82,278828.7287,2753417.7261
736.73,75.38,278832.4714,2753415.356
740.78,75.59,278835.893,2753413.1892
743.81,75.98,278838.453,2753411.5682
752.76,75.68,278846.0144,2753406.7799
760.45,76.05,278852.5114,2753402.6658
764.43,75.92,278855.8739,2753400.5365
771.82,76.39,278862.1174,2753396.5828
777.27,76.73,278866.7219,2753393.6671
779.1,77.23,278868.268,2753392.688
779.41,79.41,278868.5299,2753392.5222
781.07,79.49,278869.9323,2753391.6341
789.38,83.2,278876.9531,2753387.1882
793.7,83.33,278880.6029,2753384.877
793.9399999999999,87.23,278880.8056,2753384.7486
800.32,87.14,278886.1958,2753381.3353
804.79,87.05,278889.9723,2753378.9439
805.13,88.44,278890.2596,2753378.762
805.95,88.37,278890.9524,2753378.3233
806.65,92.08,278891.5438,2753377.9488
810.18,92.25,278894.5261,2753376.0602
813.7,92.23,278897.5,2753374.177
813.7,92.23,278897.5,2753374.177
