new_x,elevation,ex_data,ny_data
0.0,48.23,285616.336,2759802.802
3.78,47.87,285618.4952,2759799.6994
16.43,40.35,285625.7209,2759789.3163
18.93,40.31,285627.1489,2759787.2643
18.939999999999998,40.43,285627.1546,2759787.2561
22.3,40.34,285629.0739,2759784.4982
22.31,40.21,285629.0796,2759784.49
26.63,40.09,285631.5472,2759780.9442
42.45,33.29,285640.5837,2759767.9592
42.46,29.31,285640.5894,2759767.951
46.6,28.53,285642.9542,2759764.5529
51.66,28.48,285645.8445,2759760.3996
55.79,29.36,285648.2035,2759757.0097
60.93,29.64,285651.1395,2759752.7908
63.05,29.11,285652.3505,2759751.0508
66.14,28.07,285654.1155,2759748.5145
70.21,27.91,285656.4403,2759745.1739
71.84,29.8,285657.3714,2759743.836
71.92,29.94,285657.4171,2759743.7703
77.83,31.1,285660.7929,2759738.9194
86.32,31.05,285665.6424,2759731.9508
99.0,31.02,285672.8853,2759721.5431
113.23,31.04,285681.0136,2759709.8632
127.0,31.06,285688.8791,2759698.5608
136.21,31.07,285694.1399,2759691.0013
147.68,31.08,285700.6916,2759681.5867
147.70000000000002,25.22,285700.703,2759681.5703
158.33,25.86,285706.7749,2759672.8452
168.09,26.83,285712.3499,2759664.8343
169.17000000000002,31.2,285712.9668,2759663.9478
177.32000000000002,31.12,285717.6221,2759657.2583
177.54000000000002,30.24,285717.7478,2759657.0777
179.61,30.08,285718.9302,2759655.3787
184.75,31.5,285721.8662,2759651.1598
193.48000000000002,31.23,285726.8528,2759643.9942
200.8,30.61,285731.034,2759637.986
214.92000000000002,29.64,285739.0995,2759626.3963
217.33,28.83,285740.4761,2759624.4182
223.01000000000002,30.63,285743.7205,2759619.7561
223.21,30.97,285743.8347,2759619.5919
229.77,32.8,285747.5819,2759614.2075
235.70000000000002,35.35,285750.9691,2759609.3402
246.98000000000002,42.18,285757.4123,2759600.0816
256.49,42.25,285762.8445,2759592.2758
266.59000000000003,42.56,285768.6136,2759583.9858
275.38,42.58,285773.6345,2759576.771
284.32,42.6,285778.7411,2759569.433
293.83000000000004,42.61,285784.1733,2759561.6273
303.92,42.6,285789.9367,2759553.3454
313.0,42.58,285795.1233,2759545.8926
322.81,42.57,285800.7268,2759537.8406
339.2,42.56,285810.0889,2759524.3877
347.76,42.72,285814.9784,2759517.3617
356.68,42.65,285820.0735,2759510.0402
365.59000000000003,42.56,285825.163,2759502.7269
373.05,42.48,285829.4242,2759496.6037
382.54,42.46,285834.8449,2759488.8144
391.40000000000003,42.44,285839.9058,2759481.5421
400.25,42.4,285844.9609,2759474.2781
408.28000000000003,42.41,285849.5477,2759467.6871
417.69,42.42,285854.9228,2759459.9634
422.05,42.42,285857.4132,2759456.3847
433.11,42.53,285863.7308,2759447.3067
445.2,42.68,285870.6366,2759437.3832
465.34000000000003,42.96,285882.1407,2759420.8524
474.66,43.41,285887.4643,2759413.2026
480.86,42.97,285891.0058,2759408.1136
484.82,43.35,285893.2678,2759404.8633
493.67,43.52,285898.323,2759397.5992
502.08000000000004,43.91,285903.1268,2759390.6963
507.79,44.87,285906.3884,2759386.0096
517.62,44.69,285912.0033,2759377.9411
526.46,44.56,285917.0528,2759370.6853
532.0500000000001,44.48,285920.2458,2759366.097
535.16,46.13,285922.0223,2759363.5444
537.3000000000001,46.39,285923.2446,2759361.7879
542.46,48.28,285926.1921,2759357.5525
544.63,48.4,285927.4316,2759355.7714
544.65,48.4,285927.443,2759355.755
