new_x,elevation,ex_data,ny_data
0.0,95.32,278426.469,2753111.65
1.56,87.65,278427.9802,2753111.263
16.529999999999998,87.5,278442.482,2753107.5488
26.4,87.34,278452.0432,2753105.1
42.11,86.86,278467.2619,2753101.2023
54.050000000000004,86.82,278478.8284,2753098.2399
56.47,87.35,278481.1727,2753097.6395
56.690000000000005,87.23,278481.3858,2753097.5849
58.42,87.15,278483.0617,2753097.1557
59.75,86.66,278484.3501,2753096.8257
62.68,87.65,278487.1885,2753096.0988
64.62,87.75,278489.0678,2753095.6175
72.65,87.96,278496.8466,2753093.6252
73.96000000000001,87.77,278498.1156,2753093.3002
80.55,87.85,278504.4995,2753091.6651
80.61,87.86,278504.5576,2753091.6503
81.33,88.29,278505.2551,2753091.4716
81.7,91.28,278505.6135,2753091.3798
83.67,91.51,278507.5219,2753090.8911
83.76,92.39,278507.6091,2753090.8687
84.81,92.44,278508.6263,2753090.6082
84.89,85.37,278508.7038,2753090.5884
91.13,85.71,278514.7486,2753089.0402
94.72,86.01,278518.2263,2753088.1495
100.54,85.73,278523.8643,2753086.7055
103.91,83.72,278527.1288,2753085.8694
114.27,83.67,278537.1648,2753083.299
128.63,83.66,278551.0756,2753079.7363
136.74,83.79,278558.932,2753077.7241
137.5,83.58,278559.6682,2753077.5356
137.52,87.75,278559.6876,2753077.5306
141.56,87.82,278563.6012,2753076.5283
141.58,83.11,278563.6206,2753076.5233
142.11,82.98,278564.134,2753076.3918
142.77,83.07,278564.7734,2753076.228
144.77,84.23,278566.7108,2753075.7318
148.0,84.54,278569.8398,2753074.9305
150.45,85.32,278572.2131,2753074.3226
153.95,86.01,278575.6037,2753073.4542
162.2,86.23,278583.5956,2753071.4074
164.24,85.88,278585.5718,2753070.9012
169.67000000000002,83.8,278590.832,2753069.554
172.82,82.13,278593.8834,2753068.7725
176.02,81.84,278596.9834,2753067.9786
176.1,82.0,278597.0609,2753067.9587
176.89000000000001,81.97,278597.8261,2753067.7627
179.13,77.44,278599.9961,2753067.2069
180.26,77.58,278601.0907,2753066.9266
183.08,79.89,278603.8225,2753066.2269
190.22,79.94,278610.7392,2753064.4555
191.97,79.56,278612.4345,2753064.0213
194.26,78.22,278614.6528,2753063.4531
196.01,77.66,278616.3481,2753063.0189
196.32,78.23,278616.6484,2753062.942
196.46,78.22,278616.784,2753062.9073
196.56,78.51,278616.8809,2753062.8825
197.2,78.51,278617.5009,2753062.7237
197.27,75.24,278617.5687,2753062.7063
197.28,77.49,278617.5784,2753062.7038
198.28,74.55,278618.5471,2753062.4557
230.02,76.34,278649.2943,2753054.5809
241.79,76.95,278660.6962,2753051.6607
242.03,76.91,278660.9287,2753051.6011
247.75,75.83,278666.4697,2753050.182
255.98000000000002,75.84,278674.4423,2753048.1401
264.59,75.65,278682.783,2753046.0039
276.84,75.86,278694.6499,2753042.9646
286.63,75.95,278704.1336,2753040.5357
295.81,76.33,278713.0265,2753038.2581
300.44,81.54,278717.5117,2753037.1093
302.47,81.64,278719.4782,2753036.6057
302.71,83.04,278719.7107,2753036.5461
304.24,83.34,278721.1928,2753036.1665
304.54,93.51,278721.4834,2753036.0921
304.86,93.55,278721.7934,2753036.0127
304.93,95.86,278721.8612,2753035.9953
305.53000000000003,95.85,278722.4425,2753035.8465
305.54,95.03,278722.4522,2753035.844
307.04,94.98,278723.9052,2753035.4718
307.49,94.81,278724.3412,2753035.3602
315.62,94.96,278732.2169,2753033.3431
325.21,95.15,278741.5069,2753030.9638
326.39,95.9,278742.65,2753030.671
