new_x,elevation,ex_data,ny_data
0.0,140.91,275470.2545,2746480.5215
9.68,140.62,275478.2699,2746475.0942
14.68,140.62,275482.41,2746472.2909
19.25,136.18,275486.1942,2746469.7287
34.91,136.04,275499.1612,2746460.9486
37.76,133.02,275501.5211,2746459.3507
42.55,128.62,275505.4873,2746456.6651
47.58,128.45,275509.6524,2746453.845
49.08,124.18,275510.8944,2746453.004
57.37,123.33,275517.7588,2746448.356
58.37,128.23,275518.5868,2746447.7954
60.37,122.63,275520.2429,2746446.674
67.37,122.74,275526.0391,2746442.7494
73.37,122.77,275531.0073,2746439.3854
88.37,122.37,275543.4279,2746430.9754
93.37,122.87,275547.568,2746428.172
102.80000000000001,122.78,275555.3764,2746422.8849
107.00999999999999,123.01,275558.8624,2746420.5245
111.35,122.16,275562.4561,2746418.0912
112.35,122.22,275563.2841,2746417.5306
121.57,122.07,275570.9186,2746412.3612
122.53999999999999,122.47,275571.7218,2746411.8174
124.53999999999999,122.45,275573.3778,2746410.696
129.78,122.97,275577.7167,2746407.7581
142.41,123.16,275588.1748,2746400.6769
162.65,123.66,275604.9342,2746389.329
191.72,123.32,275629.0052,2746373.0304
199.35,123.08,275635.3231,2746368.7525
207.63,124.12,275642.1792,2746364.1102
260.25,124.28,275685.7503,2746334.6079
326.38,124.09,275740.5082,2746297.531
335.71,124.09,275748.2338,2746292.3
379.67,123.95,275784.6341,2746267.6531
420.14,124.82,275818.1447,2746244.9629
438.95,126.07,275833.72,2746234.4167
442.83,124.7,275836.9328,2746232.2414
447.58,123.5,275840.8659,2746229.5782
454.68,123.75,275846.745,2746225.5975
456.68,123.8,275848.401,2746224.4761
468.43,131.2,275858.1304,2746217.8883
471.25,132.9,275860.4655,2746216.3072
488.63,131.64,275874.8567,2746206.5628
489.08,131.93,275875.2293,2746206.3105
494.55,131.94,275879.7587,2746203.2437
495.38,131.16,275880.4459,2746202.7783
495.73,131.16,275880.7358,2746202.5821
496.65000000000003,131.8,275881.4975,2746202.0663
507.84000000000003,131.56,275890.7632,2746195.7924
540.15,131.61,275917.517,2746177.6772
567.04,131.44,275939.7829,2746162.6009
567.4499999999999,140.44,275940.1223,2746162.371
571.17,140.0,275943.2026,2746160.2854
572.6099999999999,140.92,275944.395,2746159.478
