new_x,elevation,ex_data,ny_data
0.0,9.66,300009.677,2775544.725
22.67,2.05,300028.4708,2775557.4029
24.67,2.15,300030.1288,2775558.5214
26.67,2.15,300031.7868,2775559.6398
36.67,0.61,300040.077,2775565.2322
64.67,0.81,300063.2894,2775580.8908
68.67,0.91,300066.6054,2775583.1278
268.67,1.32,300232.4083,2775694.9751
270.67,2.15,300234.0664,2775696.0935
272.67,0.16,300235.7244,2775697.212
290.67,0.47,300250.6467,2775707.2783
296.67,0.47,300255.6207,2775710.6337
298.67,0.16,300257.2788,2775711.7521
326.67,-4.85,300280.4912,2775727.4108
386.67,-11.85,300330.2321,2775760.965
416.67,-9.95,300355.1025,2775777.742
446.67,-7.15,300379.9729,2775794.5191
476.67,-7.55,300404.8434,2775811.2962
506.67,-6.95,300429.7138,2775828.0733
536.67,-6.55,300454.5842,2775844.8504
566.67,-5.55,300479.4547,2775861.6275
592.2199999999999,3.95,300500.636,2775875.916
