new_x,elevation,ex_data,ny_data
0.0,16.65,293383.9495,2763645.377
0.9099999999999966,16.42,293384.6736,2763644.8258
6.300000000000011,13.76,293388.9625,2763641.5613
12.620000000000005,10.74,293393.9915,2763637.7335
16.72,10.65,293397.2539,2763635.2502
23.27000000000001,7.52,293402.4659,2763631.2831
25.72,6.84,293404.4154,2763629.7992
26.939999999999998,6.44,293405.3862,2763629.0603
29.47,5.72,293407.3994,2763627.528
31.77000000000001,5.63,293409.2295,2763626.1349
34.31,5.4,293411.2507,2763624.5965
34.849999999999994,5.37,293411.6803,2763624.2695
35.53,5.63,293412.2214,2763623.8576
42.25,6.09,293417.5687,2763619.7875
46.620000000000005,5.15,293421.046,2763617.1408
49.41999999999999,5.29,293423.274,2763615.4449
55.06999999999999,4.38,293427.7698,2763612.0229
58.44999999999999,3.89,293430.4593,2763609.9757
63.06999999999999,3.4,293434.1356,2763607.1776
64.05000000000001,2.7,293434.9154,2763606.584
64.66,1.51,293435.4008,2763606.2145
65.75999999999999,1.0,293436.2761,2763605.5483
72.94999999999999,1.04,293441.9973,2763601.1936
79.0,0.29,293446.8114,2763597.5293
83.03999999999999,-0.22,293450.0261,2763595.0824
89.18,-0.52,293454.9118,2763591.3636
95.31,-1.99,293459.7896,2763587.6508
99.36000000000001,-3.82,293463.0122,2763585.1979
103.42000000000002,-4.48,293466.2429,2763582.7389
107.45999999999998,-5.21,293469.4576,2763580.292
113.61000000000001,-5.94,293474.3513,2763576.5671
117.70999999999998,-5.38,293477.6137,2763574.0839
121.80000000000001,-4.12,293480.8682,2763571.6067
125.88999999999999,-3.22,293484.1227,2763569.1295
131.97000000000003,-2.81,293488.9607,2763565.4471
136.01999999999998,-2.8,293492.1833,2763562.9941
139.91000000000003,-2.71,293495.2787,2763560.6381
146.02999999999997,-2.58,293500.1485,2763556.9314
150.13,-1.85,293503.411,2763554.4481
154.17000000000002,-1.14,293506.6257,2763552.0012
158.24,-1.08,293509.8642,2763549.5362
161.56,-0.02,293512.506,2763547.5254
165.12,0.59,293515.3388,2763545.3692
166.01999999999998,1.79,293516.0549,2763544.8241
167.99,3.02,293517.6225,2763543.6309
174.11,3.09,293522.4923,2763539.9242
175.36,3.63,293523.487,2763539.1671
177.23000000000002,3.56,293524.975,2763538.0346
179.73000000000002,4.43,293526.9643,2763536.5204
186.62,4.98,293532.4468,2763532.3473
194.48000000000002,5.88,293538.7011,2763527.5868
196.01,5.48,293539.9186,2763526.6601
198.39999999999998,3.44,293541.8204,2763525.2126
201.85000000000002,3.21,293544.5656,2763523.123
203.13,3.57,293545.5841,2763522.3478
204.97000000000003,4.62,293547.0482,2763521.2333
212.14999999999998,5.22,293552.7615,2763516.8846
215.29000000000002,6.14,293555.2601,2763514.9828
221.10000000000002,6.45,293559.8832,2763511.4639
225.89,6.4,293563.6947,2763508.5628
231.26999999999998,6.36,293567.9757,2763505.3043
237.14999999999998,6.81,293572.6545,2763501.743
244.63,6.93,293578.6065,2763497.2126
253.81,7.16,293585.9112,2763491.6525
259.87,7.24,293590.7333,2763487.9822
264.97,7.33,293594.7914,2763484.8933
270.22,7.48,293598.969,2763481.7135
275.66,7.63,293603.2977,2763478.4187
279.98,7.58,293606.7352,2763475.8022
285.81,7.52,293611.3743,2763472.2712
293.6,6.78,293617.5729,2763467.553
301.17,5.88,293623.5965,2763462.9681
308.18,6.14,293629.1745,2763458.7224
317.77,6.34,293636.8055,2763452.914
323.08,6.17,293641.0307,2763449.6979
327.96,6.01,293644.9139,2763446.7423
337.12,5.93,293652.2027,2763441.1944
338.41,5.72,293653.2291,2763440.4131
340.66,5.69,293655.0195,2763439.0503
343.04,6.04,293656.9133,2763437.6088
351.6,6.73,293663.7247,2763432.4243
359.95000000000005,6.96,293670.3689,2763427.367
367.52,6.93,293676.3925,2763422.7821
375.92999999999995,6.68,293683.0846,2763417.6884
383.70000000000005,6.85,293689.2673,2763412.9824
393.33000000000004,6.36,293696.9301,2763407.1498
401.26,5.85,293703.2401,2763402.3469
405.51,3.83,293706.622,2763399.7728
410.01,1.47,293710.2027,2763397.0473
412.01,1.47,293711.7941,2763395.8359
415.29999999999995,3.54,293714.412,2763393.8433
422.03999999999996,4.13,293719.7752,2763389.7611
427.91999999999996,4.53,293724.454,2763386.1998
429.14,4.77,293725.4248,2763385.4609
435.13,5.4,293730.1912,2763381.8329
444.58000000000004,5.57,293737.7107,2763376.1093
453.36,5.89,293744.6972,2763370.7916
462.53,5.7,293751.9939,2763365.2376
468.96000000000004,5.51,293757.1104,2763361.3432
