new_x,elevation,ex_data,ny_data
0.0,10.88,300012.282,2771756.672
0.01,10.69,300012.2894,2771756.6653
0.68,10.66,300012.7874,2771756.2171
14.49,3.99,300023.0519,2771746.9783
16.110000000000003,3.84,300024.256,2771745.8945
21.110000000000003,3.83,300027.9723,2771742.5495
34.55,3.84,300037.9618,2771733.5583
47.29,3.58,300047.4309,2771725.0353
51.82,3.5,300050.7979,2771722.0048
53.199999999999996,3.49,300051.8236,2771721.0815
62.53,3.38,300058.7583,2771714.8398
62.62,3.12,300058.8252,2771714.7796
63.059999999999995,3.1,300059.1522,2771714.4853
63.29,3.38,300059.3232,2771714.3314
68.51,3.44,300063.203,2771710.8392
71.49000000000001,3.41,300065.4179,2771708.8456
73.61,3.2,300066.9936,2771707.4274
74.19000000000001,3.19,300067.4247,2771707.0394
74.21000000000001,3.01,300067.4396,2771707.026
74.75,2.84,300067.841,2771706.6647
74.81,3.01,300067.8856,2771706.6246
75.42,2.84,300068.3389,2771706.2165
79.29,2.79,300071.2154,2771703.6275
79.41000000000001,1.84,300071.3046,2771703.5472
79.59,1.84,300071.4384,2771703.4268
79.64,0.92,300071.4755,2771703.3934
84.12,-2.07,300074.8053,2771700.3963
86.78,-2.05,300076.7824,2771698.6167
86.97,-1.82,300076.9236,2771698.4896
94.34,-1.45,300082.4015,2771693.5591
95.15,-1.59,300083.0035,2771693.0173
96.2,-1.78,300083.784,2771692.3148
97.5,-1.88,300084.7502,2771691.4451
98.98,-1.94,300085.8502,2771690.455
100.63000000000001,-2.09,300087.0766,2771689.3512
102.38000000000001,-2.1,300088.3773,2771688.1804
106.58,-1.98,300091.499,2771685.3707
108.99000000000001,-1.93,300093.2903,2771683.7584
111.47,-1.95,300095.1336,2771682.0993
114.14,-1.72,300097.1181,2771680.3131
116.98,-1.89,300099.229,2771678.4131
120.33,-1.72,300101.7189,2771676.172
122.95,-1.61,300103.6663,2771674.4192
126.12,-1.65,300106.0224,2771672.2985
129.35999999999999,-1.71,300108.4306,2771670.131
132.60999999999999,-1.68,300110.8462,2771667.9568
135.98999999999998,-1.81,300113.3584,2771665.6956
139.35,-1.84,300115.8558,2771663.4477
142.73,-1.9,300118.368,2771661.1865
146.1,-2.05,300120.8728,2771658.932
149.41,-2.05,300123.333,2771656.7177
152.84,-2.03,300125.8824,2771654.423
156.53,-2.24,300128.6251,2771651.9544
159.82,-2.26,300131.0704,2771649.7534
163.35999999999999,-2.29,300133.7016,2771647.3852
166.98999999999998,-2.28,300136.3996,2771644.9568
170.57999999999998,-2.29,300139.0679,2771642.5551
174.17999999999998,-2.33,300141.7437,2771640.1467
177.76999999999998,-2.35,300144.412,2771637.745
181.31,-2.22,300147.0431,2771635.3768
184.89,-2.29,300149.704,2771632.9818
188.48,-2.07,300152.3723,2771630.5801
192.09,-2.03,300155.0555,2771628.165
195.72,-2.01,300157.7536,2771625.7366
199.29999999999998,-1.78,300160.4145,2771623.3416
202.81,-1.71,300163.0233,2771620.9934
213.23,-1.54,300170.7681,2771614.0225
216.63,-1.53,300173.2952,2771611.7479
219.98,-1.47,300175.7851,2771609.5068
223.45999999999998,-1.41,300178.3717,2771607.1787
227.13,-1.35,300181.0995,2771604.7235
230.37,-1.37,300183.5077,2771602.5559
233.95999999999998,-1.39,300186.176,2771600.1543
237.59,-1.39,300188.874,2771597.7258
241.14999999999998,-1.33,300191.52,2771595.3442
244.38,-1.21,300193.9208,2771593.1833
247.92999999999998,-1.29,300196.5594,2771590.8084
251.34,-1.38,300199.0939,2771588.5272
254.84,-1.41,300201.6953,2771586.1857
258.27,-1.27,300204.2447,2771583.891
261.83,-1.31,300206.8907,2771581.5094
265.52,-1.42,300209.6334,2771579.0408
269.14,-1.46,300212.324,2771576.6191
272.38,-1.51,300214.7322,2771574.4515
275.94,-1.64,300217.3782,2771572.0699
279.49,-1.65,300220.0168,2771569.695
283.27,-1.68,300222.8263,2771567.1662
286.82,-1.76,300225.4649,2771564.7913
290.31,-1.74,300228.0589,2771562.4565
293.65,-1.83,300230.5414,2771560.222
297.34999999999997,-1.88,300233.2915,2771557.7468
300.94,-1.9,300235.9598,2771555.3451
307.76,-1.91,300241.0288,2771550.7825
311.23,-1.9,300243.608,2771548.4611
314.78999999999996,-1.89,300246.254,2771546.0795
318.27,-1.96,300248.8405,2771543.7514
321.84999999999997,-1.6,300251.5014,2771541.3564
325.34999999999997,-1.82,300254.1028,2771539.0149
328.94,-1.85,300256.7712,2771536.6133
332.51,-1.98,300259.4246,2771534.2249
339.74,-2.19,300264.7984,2771529.3881
343.34,-2.3,300267.4742,2771526.9797
347.01,-2.35,300270.2019,2771524.5245
350.55,-2.33,300272.8331,2771522.1563
354.23,-2.5,300275.5683,2771519.6944
361.48,-2.49,300280.957,2771514.8442
365.03999999999996,-2.55,300283.603,2771512.4626
368.74,-2.7,300286.3531,2771509.9873
372.49,-2.76,300289.1403,2771507.4786
375.87,-2.82,300291.6525,2771505.2174
379.45,-3.0,300294.3134,2771502.8224
383.03999999999996,-2.94,300296.9817,2771500.4207
386.7,-3.0,300299.7021,2771497.9722
390.24,-2.92,300302.3332,2771495.6039
393.82,-3.05,300304.9941,2771493.2089
397.32,-3.04,300307.5955,2771490.8675
400.98,-3.08,300310.3159,2771488.419
404.51,-3.16,300312.9396,2771486.0574
411.87,-3.24,300318.41,2771481.1336
415.23,-3.3,300320.9074,2771478.8858
418.74,-3.34,300323.5162,2771476.5376
422.37,-3.36,300326.2143,2771474.1092
425.89,-3.37,300328.8306,2771471.7543
429.48,-3.43,300331.4989,2771469.3526
