new_x,elevation,ex_data,ny_data
0.0,95.32,278426.469,2753111.65
0.81,95.24,278427.2537,2753111.449
1.3399999999999999,87.85,278427.7671,2753111.3175
8.38,87.61,278434.5869,2753109.5709
26.32,87.58,278451.9657,2753105.1199
45.85,87.55,278470.8849,2753100.2744
65.28,87.52,278489.7071,2753095.4537
75.45,87.57,278499.559,2753092.9305
81.37,87.6,278505.2939,2753091.4617
81.98,87.32,278505.8848,2753091.3103
85.45,86.07,278509.2462,2753090.4494
89.28,85.77,278512.9565,2753089.4992
94.74000000000001,85.66,278518.2457,2753088.1445
102.0,85.37,278525.2786,2753086.3433
111.55,85.19,278534.5299,2753083.9739
117.61,84.6,278540.4003,2753082.4704
125.54,84.48,278548.0823,2753080.5029
129.98,83.87,278552.3834,2753079.4013
136.06,80.73,278558.2732,2753077.8928
141.45,80.69,278563.4947,2753076.5555
143.14000000000001,80.67,278565.1318,2753076.1362
143.26,79.36,278565.248,2753076.1065
146.66,79.26,278568.5417,2753075.2629
150.17000000000002,79.17,278571.9419,2753074.3921
158.35,79.33,278579.866,2753072.3626
159.77,79.15,278581.2416,2753072.0103
168.99,79.68,278590.1732,2753069.7227
173.52,80.13,278594.5615,2753068.5988
174.79,79.77,278595.7918,2753068.2837
176.71,79.1,278597.6518,2753067.8074
176.94,78.79,278597.8746,2753067.7503
178.24,78.87,278599.1339,2753067.4278
179.01,77.67,278599.8798,2753067.2367
184.93,77.39,278605.6147,2753065.7679
188.3,76.13,278608.8793,2753064.9318
191.68,76.16,278612.1535,2753064.0932
193.8,75.81,278614.2072,2753063.5672
196.19,75.23,278616.5225,2753062.9743
197.45,75.17,278617.7431,2753062.6617
199.52,75.84,278619.7483,2753062.1481
201.4,76.13,278621.5695,2753061.6816
202.96,75.96,278623.0807,2753061.2946
203.57,75.55,278623.6716,2753061.1433
206.36,74.86,278626.3744,2753060.451
207.09,74.35,278627.0815,2753060.2699
208.22,73.33,278628.1762,2753059.9896
213.34,72.86,278633.136,2753058.7193
218.47,73.29,278638.1056,2753057.4465
226.32,73.09,278645.71,2753055.4989
229.15,73.89,278648.4515,2753054.7967
236.78,73.23,278655.8429,2753052.9037
246.43,72.91,278665.191,2753050.5095
260.51,72.97,278678.8306,2753047.0162
265.83,73.67,278683.9842,2753045.6962
269.48,72.52,278687.5201,2753044.7907
273.35,73.54,278691.269,2753043.8305
276.6,73.9,278694.4174,2753043.0241
278.42,74.48,278696.1804,2753042.5726
279.87,75.14,278697.5851,2753042.2128
281.28000000000003,75.48,278698.951,2753041.863
284.5,75.17,278702.0703,2753041.0641
285.64,74.88,278703.1746,2753040.7813
288.15,74.92,278705.6061,2753040.1585
288.47,74.43,278705.9161,2753040.0791
290.41,74.45,278707.7954,2753039.5978
290.6,74.32,278707.9795,2753039.5507
294.21,75.04,278711.4765,2753038.655
294.7,75.36,278711.9512,2753038.5334
300.13,81.43,278717.2114,2753037.1862
302.14,81.5,278719.1585,2753036.6875
302.56,83.04,278719.5654,2753036.5833
303.68,83.21,278720.6503,2753036.3055
308.81,95.27,278725.6199,2753035.0327
309.23,95.28,278726.0267,2753034.9285
309.32,95.15,278726.1139,2753034.9062
310.52,95.11,278727.2764,2753034.6084
314.57,95.06,278731.1997,2753033.6036
325.8,95.22,278742.0785,2753030.8174
325.98,95.81,278742.2528,2753030.7727
326.39,95.9,278742.65,2753030.671
