new_x,elevation,ex_data,ny_data
0.0,10.88,300012.282,2771756.672
0.56,10.83,300012.6982,2771756.2974
8.14,7.46,300018.3322,2771751.2264
13.56,4.74,300022.3607,2771747.6004
14.6,4.69,300023.1336,2771746.9047
14.65,3.89,300023.1708,2771746.8712
16.12,3.83,300024.2634,2771745.8878
21.0,3.71,300027.8905,2771742.6231
23.930000000000003,3.53,300030.0683,2771740.663
25.240000000000002,3.56,300031.042,2771739.7866
34.85,3.79,300038.1847,2771733.3576
42.83,3.78,300044.116,2771728.019
45.1,3.67,300045.8032,2771726.5004
46.4,3.6,300046.7694,2771725.6307
68.17,3.4,300062.9503,2771711.0667
68.49000000000001,3.38,300063.1881,2771710.8526
71.46000000000001,3.35,300065.3956,2771708.8657
72.01,3.33,300065.8044,2771708.4978
72.16000000000001,3.41,300065.9159,2771708.3974
73.39,3.38,300066.8301,2771707.5746
73.85000000000001,3.17,300067.172,2771707.2668
75.88000000000001,2.98,300068.6808,2771705.9088
77.52000000000001,2.84,300069.8998,2771704.8116
78.85000000000001,2.31,300070.8883,2771703.9219
79.06,1.84,300071.0444,2771703.7814
79.69000000000001,1.83,300071.5127,2771703.3599
79.77000000000001,0.72,300071.5721,2771703.3064
79.79,0.47,300071.587,2771703.293
80.18,0.47,300071.8769,2771703.0321
80.43,0.16,300072.0627,2771702.8648
85.59,-0.33,300075.8979,2771699.4128
91.09,-0.84,300079.9859,2771695.7334
95.5,-3.52,300083.2637,2771692.7831
97.35000000000001,-3.89,300084.6387,2771691.5455
101.4,-4.92,300087.6489,2771688.8361
102.75,-5.1,300088.6523,2771687.9329
105.71000000000001,-5.31,300090.8524,2771685.9527
110.45,-4.68,300094.3755,2771682.7817
110.56,-4.67,300094.4572,2771682.7081
115.26,-4.02,300097.9506,2771679.5638
118.61,-3.4,300100.4405,2771677.3227
120.03,-3.04,300101.4959,2771676.3727
124.81,-2.74,300105.0487,2771673.1749
126.7,-2.83,300106.4535,2771671.9105
129.54999999999998,-3.01,300108.5718,2771670.0039
134.17999999999998,-2.83,300112.0131,2771666.9064
134.75,-2.81,300112.4368,2771666.5251
138.79999999999998,-2.7,300115.447,2771663.8157
142.7,-2.79,300118.3457,2771661.2066
150.54,-2.96,300124.1729,2771655.9617
152.60999999999999,-2.94,300125.7115,2771654.5769
157.26999999999998,-2.89,300129.1751,2771651.4594
158.31,-2.89,300129.9481,2771650.7636
162.09,-2.85,300132.7576,2771648.2348
166.32,-2.89,300135.9016,2771645.405
166.87,-2.88,300136.3104,2771645.037
171.67999999999998,-3.09,300139.8855,2771641.8192
176.45999999999998,-3.09,300143.4383,2771638.6214
178.29999999999998,-3.19,300144.8059,2771637.3904
181.35,-2.92,300147.0729,2771635.35
186.20999999999998,-2.94,300150.6851,2771632.0987
186.48999999999998,-2.93,300150.8932,2771631.9114
190.89,-2.95,300154.1636,2771628.9678
194.35999999999999,-2.99,300156.7427,2771626.6464
195.48999999999998,-3.0,300157.5826,2771625.8904
200.23999999999998,-3.05,300161.1131,2771622.7127
202.38,-2.93,300162.7037,2771621.2811
204.94,-2.77,300164.6065,2771619.5685
206.32,-2.72,300165.6322,2771618.6452
209.5,-2.67,300167.9957,2771616.5178
214.01,-2.36,300171.3479,2771613.5007
214.23,-2.34,300171.5114,2771613.3535
219.09,-2.42,300175.1236,2771610.1022
