new_x,elevation,ex_data,ny_data
0.0,46.92,284971.227,2758644.633
10.25,40.27,284981.4657,2758644.153
11.25,40.14,284982.4646,2758644.1062
13.079999999999984,37.64,284984.2926,2758644.0205
20.139999999999986,35.65,284991.3448,2758643.6899
62.960000000000036,35.3,285034.1176,2758641.6848
102.62,34.8,285073.7339,2758639.8276
150.22000000000003,34.76,285121.2815,2758637.5986
178.55,34.87,285149.5803,2758636.272
208.7,34.41,285179.6971,2758634.8602
242.89,34.74,285213.8494,2758633.2592
260.73,34.68,285231.6697,2758632.4238
265.09999999999997,37.7,285236.0349,2758632.2192
284.63000000000005,39.82,285255.5434,2758631.3046
319.93,40.64,285290.8045,2758629.6516
344.97999999999996,41.06,285315.8269,2758628.4786
366.68,45.46,285337.503,2758627.4625
386.7,45.83,285357.5009,2758626.525
406.96999999999997,46.59,285377.7486,2758625.5758
407.07,46.34,285377.8485,2758625.5711
411.18,46.39,285381.954,2758625.3787
411.28000000000003,46.64,285382.0538,2758625.374
414.21,46.47,285384.9806,2758625.2368
418.09999999999997,45.37,285388.8663,2758625.0546
459.65000000000003,45.81,285430.3706,2758623.109
467.3,48.38,285438.0121,2758622.7507
471.69,51.08,285442.3973,2758622.5452
471.82,51.08,285442.5271,2758622.5391
471.95,51.15,285442.657,2758622.533
