new_x,elevation,ex_data,ny_data
0.0,95.32,278426.469,2753111.65
0.81,95.21,278427.2537,2753111.449
1.3399999999999999,87.82,278427.7671,2753111.3175
5.65,87.59,278431.9423,2753110.2482
15.6,87.54,278441.5811,2753107.7796
25.919999999999998,87.53,278451.5783,2753105.2191
35.72,87.51,278461.0717,2753102.7877
47.370000000000005,87.52,278472.3573,2753099.8973
58.900000000000006,87.53,278483.5267,2753097.0366
66.67,87.5,278491.0537,2753095.1088
75.45,87.54,278499.559,2753092.9305
81.37,87.55,278505.2939,2753091.4617
86.73,86.01,278510.4862,2753090.1319
94.74000000000001,85.54,278518.2457,2753088.1445
102.76,85.32,278526.0148,2753086.1547
111.55,85.14,278534.5299,2753083.9739
117.01,84.53,278539.8191,2753082.6192
121.37,84.75,278544.0427,2753081.5375
126.05,84.55,278548.5763,2753080.3764
128.84,84.27,278551.2791,2753079.6841
131.23,83.68,278553.5943,2753079.0912
136.06,80.61,278558.2732,2753077.8928
143.14000000000001,79.21,278565.1318,2753076.1362
143.26,78.05,278565.248,2753076.1065
146.51,78.05,278568.3964,2753075.3001
146.66,79.23,278568.5417,2753075.2629
150.17000000000002,79.19,278571.9419,2753074.3921
159.01,79.42,278580.5054,2753072.1988
164.33,80.11,278585.659,2753070.8789
168.11,80.5,278589.3208,2753069.9411
171.31,80.14,278592.4207,2753069.1471
175.21,78.84,278596.1987,2753068.1795
178.09,78.78,278598.9886,2753067.465
181.18,77.61,278601.982,2753066.6983
185.4,77.35,278606.07,2753065.6513
188.78,76.09,278609.3442,2753064.8127
192.15,76.12,278612.6088,2753063.9766
194.64000000000001,75.77,278615.0209,2753063.3588
196.67000000000002,75.2,278616.9875,2753062.8552
197.92000000000002,75.13,278618.1984,2753062.5451
199.99,75.8,278620.2036,2753062.0315
201.65,76.09,278621.8117,2753061.6196
203.44,75.92,278623.5457,2753061.1755
204.13,75.51,278624.2141,2753061.0043
206.84,74.82,278626.8393,2753060.332
207.56,74.31,278627.5368,2753060.1533
209.13,73.29,278629.0577,2753059.7638
213.82,72.82,278633.601,2753058.6002
219.88,73.25,278639.4715,2753057.0967
225.81,73.05,278645.216,2753055.6254
230.69,73.85,278649.9434,2753054.4147
237.0,73.2,278656.056,2753052.8491
243.91,72.87,278662.7499,2753051.1347
251.34,72.92,278669.9475,2753049.2913
258.95,72.94,278677.3194,2753047.4032
265.6,73.64,278683.7614,2753045.7533
269.24,72.49,278687.2876,2753044.8502
273.12,73.51,278691.0462,2753043.8876
276.37,73.86,278694.1946,2753043.0812
278.19,74.44,278695.9576,2753042.6297
279.8,75.11,278697.5173,2753042.2302
281.05,75.44,278698.7282,2753041.9201
284.27,75.13,278701.8475,2753041.1212
285.41,74.85,278702.9518,2753040.8383
287.8,74.88,278705.267,2753040.2454
288.24,74.4,278705.6933,2753040.1362
290.18,74.42,278707.5726,2753039.6549
290.36,74.28,278707.747,2753039.6102
293.8,75.01,278711.0794,2753038.7567
294.47,75.32,278711.7284,2753038.5905
299.89,81.39,278716.9789,2753037.2458
301.91,81.46,278718.9357,2753036.7446
302.44,83.0,278719.4491,2753036.6131
303.45,83.17,278720.4275,2753036.3625
308.53000000000003,95.23,278725.3486,2753035.1022
309.2,95.24,278725.9977,2753034.9359
309.29,95.11,278726.0849,2753034.9136
310.52,95.07,278727.2764,2753034.6084
314.57,95.02,278731.1997,2753033.6036
325.8,95.06,278742.0785,2753030.8174
326.06,95.79,278742.3303,2753030.7529
326.39,95.9,278742.65,2753030.671
