new_x,elevation,ex_data,ny_data
0.0,10.88,300012.282,2771756.672
0.5,10.88,300012.6536,2771756.3375
0.87,10.8,300012.9286,2771756.09
7.7,7.73,300018.0051,2771751.5207
13.52,4.81,300022.3309,2771747.6272
14.53,4.73,300023.0816,2771746.9515
14.86,3.92,300023.3269,2771746.7308
16.240000000000002,3.87,300024.3526,2771745.8075
21.12,3.85,300027.9797,2771742.5429
24.150000000000002,3.75,300030.2318,2771740.5158
24.610000000000003,3.61,300030.5737,2771740.2081
25.64,3.66,300031.3393,2771739.519
26.37,3.94,300031.8819,2771739.0306
42.82,3.83,300044.1086,2771728.0257
45.1,3.72,300045.8032,2771726.5004
59.58,3.49,300056.5657,2771716.8134
62.55,3.46,300058.7731,2771714.8265
62.85,3.27,300058.9961,2771714.6258
63.16,3.27,300059.2265,2771714.4184
63.449999999999996,3.49,300059.4421,2771714.2244
68.58,3.42,300063.255,2771710.7924
71.46000000000001,3.39,300065.3956,2771708.8657
71.67,3.48,300065.5517,2771708.7252
73.37,3.3,300066.8153,2771707.5879
74.10000000000001,3.17,300067.3578,2771707.0996
76.17,3.21,300068.8964,2771705.7148
78.23,3.21,300070.4275,2771704.3366
79.31,1.87,300071.2302,2771703.6141
79.7,1.84,300071.5201,2771703.3532
79.78,0.65,300071.5796,2771703.2997
80.35000000000001,0.21,300072.0032,2771702.9184
83.65,-0.13,300074.456,2771700.7107
86.91000000000001,-0.43,300076.879,2771698.5298
91.09,-0.99,300079.9859,2771695.7334
92.56,-1.31,300081.0785,2771694.75
98.06,-2.23,300085.1664,2771691.0705
107.06,-2.98,300091.8558,2771685.0495
116.07000000000001,-3.73,300098.5526,2771679.0219
126.31,-2.64,300106.1636,2771672.1714
137.28,-2.51,300114.3172,2771664.8326
148.60999999999999,-2.69,300122.7384,2771657.2529
160.69,-2.79,300131.717,2771649.1714
173.54,-2.92,300141.268,2771640.5749
184.84,-3.06,300149.6669,2771633.0152
197.47,-2.9,300159.0543,2771624.5658
210.1,-2.74,300168.4417,2771616.1164
223.23,-2.41,300178.2008,2771607.3326
236.6,-1.88,300188.1382,2771598.3881
250.25,-1.51,300198.2837,2771589.2564
262.39,-1.47,300207.307,2771581.1348
274.71,-1.46,300216.464,2771572.8928
288.07,-0.85,300226.394,2771563.955
301.76,-0.89,300236.5693,2771554.7965
314.78999999999996,-0.88,300246.254,2771546.0795
328.81,-1.25,300256.6745,2771536.7002
343.40999999999997,-1.13,300267.5262,2771526.9329
358.78999999999996,-1.35,300278.9576,2771516.6438
374.73,-1.86,300290.8052,2771505.98
390.68,-2.11,300302.6603,2771495.3096
407.46999999999997,-2.16,300315.1397,2771484.0772
424.75,-2.73,300327.9833,2771472.517
441.48,-3.18,300340.4181,2771461.3247
459.2,-3.41,300353.5887,2771449.4701
471.4,-3.57,300362.6565,2771441.3084
483.59999999999997,-3.73,300371.7243,2771433.1467
495.81,-3.89,300380.7996,2771424.9783
513.65,-3.75,300394.0594,2771413.0434
528.1,-3.58,300404.7996,2771403.3765
535.04,-0.68,300409.9578,2771398.7337
540.99,1.2,300414.3802,2771394.7532
542.25,2.62,300415.3167,2771393.9102
543.6899999999999,3.54,300416.387,2771392.9469
545.53,3.75,300417.7546,2771391.7159
558.4,3.61,300427.3204,2771383.106
559.21,3.54,300427.9225,2771382.5641
570.86,3.39,300436.5815,2771374.7703
580.5,3.28,300443.7466,2771368.3212
590.48,3.25,300451.1643,2771361.6447
592.72,3.27,300452.8293,2771360.1461
603.14,3.22,300460.5741,2771353.1752
617.85,3.08,300471.5075,2771343.3343
618.3,2.84,300471.8419,2771343.0333
618.66,2.83,300472.1095,2771342.7924
619.16,3.09,300472.4811,2771342.4579
619.8199999999999,3.06,300472.9717,2771342.0164
630.85,3.0,300481.1699,2771334.6374
644.11,2.97,300491.0256,2771325.7665
644.41,3.17,300491.2486,2771325.5658
644.91,3.17,300491.6202,2771325.2314
645.48,2.87,300492.0438,2771324.85
646.92,2.98,300493.1141,2771323.8867
649.71,3.19,300495.1879,2771322.0202
651.8,3.14,300496.7413,2771320.622
663.61,2.99,300505.5192,2771312.7212
676.62,2.87,300515.1891,2771304.0176
686.55,2.81,300522.5697,2771297.3745
696.29,2.89,300529.8091,2771290.8585
704.21,2.91,300535.6957,2771285.56
713.73,2.88,300542.7716,2771279.1912
721.3199999999999,2.91,300548.413,2771274.1136
728.31,2.79,300553.6084,2771269.4373
735.14,2.83,300558.6849,2771264.8681
745.31,2.58,300566.2439,2771258.0644
751.17,2.62,300570.5994,2771254.1441
757.37,2.89,300575.2076,2771249.9963
763.0,2.66,300579.3922,2771246.2299
768.14,2.83,300583.2126,2771242.7913
770.15,1.26,300584.7065,2771241.4466
774.1,0.51,300587.6424,2771238.8041
778.87,-0.99,300591.1878,2771235.613
786.3,-1.2,300596.7102,2771230.6423
797.83,-1.12,300605.2801,2771222.9289
811.04,-1.31,300615.0986,2771214.0914
822.86,-1.49,300623.884,2771206.1839
831.77,1.32,300630.5064,2771200.2232
837.29,1.62,300634.6093,2771196.5304
845.35,1.47,300640.6,2771191.1383
859.28,1.62,300650.9536,2771181.8192
867.87,1.91,300657.3383,2771176.0725
880.93,2.0,300667.0453,2771167.3355
883.13,1.13,300668.6805,2771165.8637
885.34,0.77,300670.3231,2771164.3852
886.9399999999999,0.04,300671.5123,2771163.3148
896.89,0.03,300678.9078,2771156.6583
907.21,-0.06,300686.5783,2771149.7543
917.53,-0.16,300694.2487,2771142.8503
927.56,-0.43,300701.7037,2771136.1403
938.71,-0.48,300709.9911,2771128.681
949.88,-0.87,300718.2933,2771121.2084
960.87,-1.5,300726.4618,2771113.8561
971.9,-2.01,300734.66,2771106.4771
982.8199999999999,-2.4,300742.7764,2771099.1717
992.87,-2.56,300750.2462,2771092.4483
1003.14,-2.62,300757.8795,2771085.5778
1013.54,-0.87,300765.6095,2771078.6202
1020.29,-0.1,300770.6265,2771074.1045
1021.6899999999999,0.25,300771.6671,2771073.168
1022.73,0.66,300772.4401,2771072.4722
1024.14,1.2,300773.4881,2771071.5289
1024.5,2.23,300773.7557,2771071.2881
1025.27,2.54,300774.328,2771070.773
1026.84,2.74,300775.4949,2771069.7226
1027.59,2.78,300776.0523,2771069.2209
1028.76,2.52,300776.922,2771068.4382
1030.98,2.52,300778.572,2771066.953
