new_x,elevation,ex_data,ny_data
0.0,106.07,277246.347,2750093.153
44.289999999999964,105.72,277285.8988,2750073.2221
46.289999999999964,106.25,277287.6849,2750072.3221
48.289999999999964,107.0,277289.4709,2750071.422
56.289999999999964,107.0,277296.6151,2750067.822
176.28999999999996,107.54,277403.7774,2750013.8209
177.28999999999996,106.18,277404.6705,2750013.3708
206.28999999999996,106.31,277430.568,2750000.3206
226.28999999999996,106.07,277448.4284,2749991.3204
230.28999999999996,107.28,277452.0005,2749989.5203
260.78999999999996,106.01,277479.2376,2749975.7951
292.28999999999996,106.08,277507.3677,2749961.6198
354.28999999999996,107.9,277562.7349,2749933.7192
367.28999999999996,105.1,277574.3442,2749927.8691
385.28999999999996,103.72,277590.4185,2749919.7689
423.78999999999996,103.52,277624.7998,2749902.4435
440.28999999999996,104.44,277639.5346,2749895.0184
476.28999999999996,105.73,277671.6833,2749878.818
515.79,106.06,277706.9576,2749861.0427
555.79,106.61,277742.6784,2749843.0423
575.29,103.21,277760.0923,2749834.2671
587.29,103.75,277770.8085,2749828.867
593.29,102.09,277776.1666,2749826.167
596.29,101.09,277778.8457,2749824.8169
628.29,101.74,277807.4223,2749810.4166
640.29,102.14,277818.1386,2749805.0165
666.29,103.59,277841.3571,2749793.3163
687.29,103.64,277860.1105,2749783.8661
704.29,104.76,277875.2918,2749776.2159
728.29,105.57,277896.7243,2749765.4157
738.29,104.93,277905.6545,2749760.9156
744.29,106.09,277911.0126,2749758.2155
746.29,105.96,277912.7986,2749757.3155
748.96,107.5,277915.183,2749756.114
