new_x,elevation,ex_data,ny_data
0.0,11.0,300143.526,2771877.219
0.03,10.74,300143.5518,2771877.2036
0.77,10.82,300144.1872,2771876.8244
41.78,3.46,300179.4036,2771855.8092
46.89,3.53,300183.7917,2771853.1906
55.870000000000005,3.55,300191.5031,2771848.5888
67.17,3.5,300201.2067,2771842.7982
70.98,3.78,300204.4784,2771840.8458
71.04,3.6,300204.5299,2771840.8151
71.66,3.4,300205.0624,2771840.4974
72.34,3.38,300205.6463,2771840.1489
72.36,3.18,300205.6635,2771840.1387
75.0,3.17,300207.9305,2771838.7858
75.09,2.74,300208.0078,2771838.7397
75.85,2.74,300208.6604,2771838.3503
75.89,2.44,300208.6948,2771838.3298
76.57000000000001,2.44,300209.2787,2771837.9813
76.6,2.16,300209.3045,2771837.9659
77.17,2.15,300209.7939,2771837.6738
77.31,1.0,300209.9142,2771837.6021
95.56,-5.32,300225.5859,2771828.25
105.71000000000001,-5.44,300234.302,2771823.0487
115.42,-5.32,300242.6402,2771818.0729
125.47,-6.1,300251.2704,2771812.9229
136.27,-5.99,300260.5447,2771807.3885
145.75,-5.8,300268.6854,2771802.5305
155.23,-4.89,300276.8262,2771797.6726
165.53,-3.73,300285.671,2771792.3944
175.67,-3.37,300294.3785,2771787.1983
185.05,-3.25,300302.4334,2771782.3915
195.44,-3.26,300311.3556,2771777.0673
206.1,-3.28,300320.5096,2771771.6046
216.65,-3.3,300329.5691,2771766.1984
225.11,-3.31,300336.834,2771761.8631
237.61,-3.07,300347.5681,2771755.4576
245.72,-3.13,300354.5323,2771751.3017
255.97,-3.45,300363.3343,2771746.0491
265.73999999999995,-4.29,300371.724,2771741.0426
275.7,-5.31,300380.277,2771735.9387
285.86999999999995,-4.3,300389.0102,2771730.7271
294.86999999999995,-4.17,300396.7388,2771726.1151
306.52,-0.42,300406.7429,2771720.1452
316.23999999999995,-0.44,300415.0897,2771715.1642
329.96,1.99,300426.8715,2771708.1335
338.82,2.3,300434.4798,2771703.5933
353.98999999999995,2.61,300447.5067,2771695.8195
389.0,1.85,300477.5707,2771677.8789
395.84,-0.32,300483.4444,2771674.3738
405.34999999999997,-1.48,300491.6109,2771669.5005
416.01,-3.37,300500.7649,2771664.0379
425.25,-2.91,300508.6995,2771659.3029
436.7,-2.72,300518.532,2771653.4354
447.09,-3.72,300527.4541,2771648.1112
455.66999999999996,-1.43,300534.822,2771643.7144
465.71,-1.43,300543.4436,2771638.5695
475.80999999999995,-1.51,300552.1168,2771633.3938
485.58,-1.6,300560.5065,2771628.3873
496.05999999999995,-0.82,300569.506,2771623.0169
505.96,-0.67,300578.0074,2771617.9437
516.23,-0.73,300586.8265,2771612.6809
525.8299999999999,-0.65,300595.0703,2771607.7615
535.89,-1.47,300603.7091,2771602.6063
545.85,-0.93,300612.262,2771597.5024
565.47,0.37,300629.1102,2771587.4482
634.6,0.68,300688.474,2771552.0231
662.39,1.57,300712.338,2771537.7823
674.56,1.42,300722.7887,2771531.5459
687.37,0.96,300733.789,2771524.9815
707.74,1.04,300751.2813,2771514.5431
718.16,0.7,300760.2292,2771509.2034
727.01,-0.18,300767.8289,2771504.6683
736.5,-0.3,300775.9782,2771499.8052
745.4399999999999,0.15,300783.6553,2771495.224
754.9399999999999,-0.09,300791.8132,2771490.3558
765.11,-0.13,300800.5464,2771485.1443
768.36,-0.3,300803.3373,2771483.4788
769.54,-0.54,300804.3506,2771482.8741
771.3199999999999,-0.89,300805.8791,2771481.962
775.8,-0.56,300809.7262,2771479.6663
786.27,-0.51,300818.7171,2771474.301
793.04,-0.53,300824.5307,2771470.8317
796.31,-0.53,300827.3387,2771469.1561
796.81,-0.64,300827.7681,2771468.8998
799.27,-0.8,300829.8805,2771467.6392
800.79,-0.92,300831.1858,2771466.8603
806.67,-1.28,300836.2351,2771463.8472
817.4599999999999,-2.43,300845.5008,2771458.3179
826.77,-2.55,300853.4955,2771453.5471
836.4399999999999,-1.72,300861.7994,2771448.5917
846.03,-1.07,300870.0346,2771443.6774
855.1899999999999,-2.67,300877.9005,2771438.9835
865.61,-4.66,300886.8485,2771433.6438
875.8,-4.17,300895.5989,2771428.422
885.89,-2.88,300904.2634,2771423.2515
895.0899999999999,-0.81,300912.1637,2771418.537
897.77,-0.91,300914.4651,2771417.1637
904.37,0.05,300920.1327,2771413.7815
906.56,0.18,300922.0133,2771412.6593
923.13,2.92,300936.2424,2771404.1681
923.14,3.14,300936.2505,2771404.1625
