new_x,elevation,ex_data,ny_data
0.0,95.32,278426.469,2753111.65
1.8900000000000001,87.93,278428.2999,2753111.1811
4.4399999999999995,87.75,278430.7701,2753110.5484
8.860000000000001,87.81,278435.0519,2753109.4518
14.18,87.97,278440.2055,2753108.1319
26.779999999999998,87.64,278452.4114,2753105.0057
33.72,87.37,278459.1343,2753103.2839
40.22,87.19,278465.431,2753101.6712
43.13,87.34,278468.25,2753100.9492
54.440000000000005,87.43,278479.2062,2753098.1432
68.46000000000001,87.74,278492.7877,2753094.6647
73.72,87.61,278497.8831,2753093.3597
79.74000000000001,87.91,278503.7148,2753091.8661
81.92,88.56,278505.8267,2753091.3252
85.71000000000001,86.59,278509.4981,2753090.3849
94.3,86.12,278517.8194,2753088.2537
104.32000000000001,85.69,278527.526,2753085.7677
114.49000000000001,85.14,278537.3779,2753083.2445
129.0,84.41,278551.4341,2753079.6445
132.53,82.06,278554.8537,2753078.7686
141.09,81.2,278563.1459,2753076.6449
143.19,78.1,278565.1802,2753076.1238
145.22,78.22,278567.1467,2753075.6202
146.66,79.67,278568.5417,2753075.2629
149.9,81.03,278571.6803,2753074.4591
153.66,81.14,278575.3227,2753073.5262
168.57,80.95,278589.7664,2753069.8269
173.85,80.07,278594.8812,2753068.5169
184.31,77.02,278605.0141,2753065.9218
195.21,75.66,278615.5731,2753063.2174
204.63,75.62,278624.6985,2753060.8803
213.91,75.66,278633.6882,2753058.5779
224.63,75.01,278644.0729,2753055.9182
234.63,74.0,278653.7601,2753053.4371
246.31,73.87,278665.0748,2753050.5393
255.24,73.51,278673.7255,2753048.3237
265.53000000000003,74.16,278683.6936,2753045.7707
273.6,74.02,278691.5112,2753043.7685
284.63,73.87,278702.1962,2753041.0319
295.5,75.46,278712.7262,2753038.335
305.2,95.33,278722.1228,2753035.9283
326.18,95.37,278742.4466,2753030.7231
326.39,95.9,278742.65,2753030.671
