new_x,elevation,ex_data,ny_data
0.0,10.88,300012.282,2771756.672
0.01,10.85,300012.2894,2771756.6653
0.66,10.63,300012.7726,2771756.2305
11.65,4.96,300020.941,2771748.8782
21.25,3.02,300028.0764,2771742.4559
23.860000000000003,3.8,300030.0163,2771740.7098
29.82,2.75,300034.4461,2771736.7226
34.66,3.68,300038.0435,2771733.4847
42.699999999999996,3.73,300044.0194,2771728.106
51.54,3.4,300050.5898,2771722.1921
60.87,3.3,300057.5245,2771715.9504
71.53,3.29,300065.4477,2771708.8189
82.95,1.42,300073.9357,2771701.179
93.36,-0.04,300081.6731,2771694.2148
102.7,-3.11,300088.6152,2771687.9664
107.30000000000001,-4.11,300092.0342,2771684.889
117.49000000000001,-4.23,300099.6081,2771678.0719
127.44000000000001,-4.17,300107.0035,2771671.4155
136.75,-4.18,300113.9233,2771665.1871
146.64999999999998,-3.93,300121.2816,2771658.5641
157.34,-3.86,300129.2271,2771651.4126
166.67999999999998,-3.57,300136.1692,2771645.1642
177.07,-3.44,300143.8917,2771638.2133
187.25,-3.34,300151.4581,2771631.403
197.19,-3.21,300158.8462,2771624.7532
207.26999999999998,-3.13,300166.3383,2771618.0097
217.42,-2.96,300173.8824,2771611.2194
227.20999999999998,-2.61,300181.1589,2771604.67
237.89,-2.23,300189.097,2771597.5251
247.98999999999998,-1.99,300196.604,2771590.7683
258.26,-1.84,300204.2373,2771583.8977
267.14,-1.84,300210.8375,2771577.9571
277.2,-1.77,300218.3147,2771571.227
287.58,-1.82,300226.0298,2771564.2828
297.71,-2.0,300233.559,2771557.5059
307.58,-1.99,300240.895,2771550.903
317.90999999999997,-2.12,300248.573,2771543.9923
328.07,-2.28,300256.1245,2771537.1953
337.77,-2.4,300263.3342,2771530.706
348.59999999999997,-2.19,300271.3837,2771523.4608
357.59,-2.44,300278.0657,2771517.4466
368.09999999999997,-2.52,300285.8774,2771510.4155
377.82,-2.82,300293.1019,2771503.9128
388.48,-3.01,300301.0251,2771496.7814
398.24,-3.09,300308.2793,2771490.252
408.15,-3.12,300315.6451,2771483.6223
417.64,-3.5,300322.6986,2771477.2735
427.36,-3.37,300329.9232,2771470.7709
438.23,-3.53,300338.0024,2771463.4989
447.7,-3.49,300345.0412,2771457.1636
457.90999999999997,-3.78,300352.6299,2771450.3332
467.58,-3.61,300359.8172,2771443.864
497.43,3.01,300382.0037,2771423.8945
510.38,3.02,300391.6289,2771415.2311
540.7,2.79,300414.1647,2771394.9472
569.66,2.33,300435.6896,2771375.5731
599.89,2.1,300458.1585,2771355.3494
627.29,2.34,300478.5239,2771337.019
651.3199999999999,2.6,300496.3845,2771320.9431
657.17,2.71,300500.7326,2771317.0295
675.63,2.54,300514.4532,2771304.6799
697.12,2.53,300530.426,2771290.3032
718.53,1.93,300546.3393,2771275.98
725.6,2.34,300551.5941,2771271.2503
731.93,1.52,300556.299,2771267.0155
747.87,1.06,300568.1466,2771256.3518
763.37,0.17,300579.6672,2771245.9824
773.33,-0.09,300587.0701,2771239.3192
783.04,0.01,300594.2872,2771232.8233
793.3,0.34,300601.9131,2771225.9594
802.06,-1.11,300608.4241,2771220.099
812.76,-0.26,300616.377,2771212.9408
823.93,-2.42,300624.6793,2771205.4681
833.43,-0.53,300631.7403,2771199.1127
836.62,0.57,300634.1113,2771196.9786
843.1899999999999,-3.76,300638.9945,2771192.5833
853.36,0.39,300646.5535,2771185.7796
862.66,0.23,300653.4659,2771179.558
864.06,0.54,300654.5064,2771178.6214
873.23,0.23,300661.3222,2771172.4867
873.31,0.16,300661.3816,2771172.4332
883.85,0.29,300669.2156,2771165.382
892.45,-0.53,300675.6077,2771159.6287
893.71,-0.28,300676.5442,2771158.7857
898.77,-0.9,300680.3051,2771155.4006
902.95,-0.05,300683.4119,2771152.6042
905.14,-1.2,300685.0397,2771151.1392
913.56,-0.55,300691.298,2771145.5062
924.14,-1.05,300699.1617,2771138.4283
933.45,-1.21,300706.0815,2771132.1999
943.84,-1.45,300713.804,2771125.2491
953.16,-1.61,300720.7312,2771119.0141
963.05,-1.79,300728.0821,2771112.3977
973.3199999999999,-2.06,300735.7154,2771105.5272
983.38,-2.07,300743.1926,2771098.7971
993.8199999999999,-2.4,300750.9523,2771091.8128
1004.33,-2.74,300758.764,2771084.7817
1013.61,-1.11,300765.6615,2771078.5734
1016.41,-0.42,300767.7426,2771076.7002
1021.35,2.18,300771.4144,2771073.3954
1024.24,2.16,300773.5624,2771071.462
1025.92,2.18,300774.8111,2771070.3381
1027.45,2.63,300775.9483,2771069.3145
1028.58,2.63,300776.7882,2771068.5586
1030.98,2.52,300778.572,2771066.953
