new_x,elevation,ex_data,ny_data
0.0,95.78,278183.253,2752478.388
26.69999999999999,91.05,278207.1166,2752466.4125
63.160000000000025,91.04,278239.7034,2752450.0594
69.62,90.78,278245.4771,2752447.162
77.95999999999998,90.77,278252.9312,2752443.4213
81.12,88.16,278255.7555,2752442.004
90.31,88.15,278263.9692,2752437.8821
103.70999999999998,88.22,278275.9457,2752431.8719
106.45999999999998,90.61,278278.4036,2752430.6384
108.89999999999998,90.84,278280.5843,2752429.544
109.89999999999998,90.7,278281.4781,2752429.0955
112.58999999999997,87.36,278283.8824,2752427.889
122.44,85.34,278292.686,2752423.4711
128.91000000000003,85.04,278298.4686,2752420.5691
135.82,84.71,278304.6446,2752417.4699
140.41000000000003,83.32,278308.747,2752415.4111
144.82,82.49,278312.6885,2752413.4332
147.93,82.04,278315.4681,2752412.0383
151.14999999999998,81.53,278318.346,2752410.594
157.10000000000002,81.62,278323.664,2752407.9253
160.97000000000003,81.45,278327.1229,2752406.1895
165.95,81.89,278331.5738,2752403.9559
170.14999999999998,82.23,278335.3276,2752402.0721
180.74,82.38,278344.7926,2752397.3223
199.19,82.04,278361.2827,2752389.0471
214.33999999999997,81.72,278374.8233,2752382.252
225.14999999999998,81.87,278384.4849,2752377.4035
229.19,81.37,278388.0957,2752375.5914
230.87,81.34,278389.5972,2752374.8379
250.05,81.03,278406.7397,2752366.2353
250.77000000000004,81.17,278407.3832,2752365.9123
252.02000000000004,81.12,278408.5004,2752365.3517
252.79000000000002,81.37,278409.1886,2752365.0063
254.07,81.4,278410.3327,2752364.4322
254.90000000000003,81.63,278411.0745,2752364.06
258.44,81.68,278414.2384,2752362.4722
261.19,82.07,278416.6963,2752361.2388
267.65000000000003,82.15,278422.47,2752358.3413
273.78000000000003,82.01,278427.9488,2752355.5919
277.36999999999995,81.82,278431.1575,2752353.9817
280.28000000000003,82.08,278433.7583,2752352.6765
288.09999999999997,82.85,278440.7476,2752349.169
294.7,83.4,278446.6465,2752346.2088
305.00000000000006,83.03,278455.8523,2752341.589
311.8,83.98,278461.9299,2752338.5391
322.51000000000005,84.03,278471.5021,2752333.7354
325.02000000000004,84.76,278473.7455,2752332.6096
335.32,84.61,278482.9513,2752327.9899
338.46999999999997,85.17,278485.7667,2752326.577
341.51000000000005,86.93,278488.4837,2752325.2135
343.57,87.21,278490.3249,2752324.2896
357.51000000000005,87.68,278502.784,2752318.0372
357.81,87.72,278503.0522,2752317.9026
361.84999999999997,91.43,278506.663,2752316.0906
404.83,91.9,278545.0771,2752296.8132
405.81,91.82,278545.953,2752296.3736
428.68,91.61,278566.3935,2752286.1159
466.11999999999995,91.59,278599.8562,2752269.3233
510.26000000000005,91.46,278639.3071,2752249.5256
513.99,91.22,278642.6409,2752247.8526
514.21,90.23,278642.8375,2752247.7539
515.1500000000001,90.38,278643.6776,2752247.3323
515.3900000000001,91.17,278643.8921,2752247.2247
517.98,91.93,278646.207,2752246.063
