new_x,elevation,ex_data,ny_data
0.0,10.88,300012.282,2771756.672
0.01,10.75,300012.2894,2771756.6653
0.23,10.75,300012.453,2771756.5181
0.24000000000000002,10.9,300012.4604,2771756.5114
0.39,10.9,300012.5719,2771756.4111
0.4,10.8,300012.5793,2771756.4044
0.52,10.8,300012.6685,2771756.3241
0.83,10.7,300012.8989,2771756.1167
0.95,10.7,300012.9881,2771756.0365
14.73,4.0,300023.2303,2771746.8177
16.35,3.84,300024.4344,2771745.734
21.32,3.86,300028.1284,2771742.4091
24.14,3.81,300030.2244,2771740.5225
25.07,3.46,300030.9156,2771739.9003
25.57,3.46,300031.2873,2771739.5658
26.23,3.83,300031.7778,2771739.1243
35.4,3.85,300038.5935,2771732.9896
44.559999999999995,3.79,300045.4018,2771726.8616
52.239999999999995,3.5,300051.1101,2771721.7238
53.6,3.51,300052.1209,2771720.8139
62.78,3.42,300058.9441,2771714.6726
63.03,3.11,300059.1299,2771714.5053
63.33,3.11,300059.3529,2771714.3046
63.64,3.42,300059.5833,2771714.0972
68.84,3.46,300063.4483,2771710.6185
71.85000000000001,3.42,300065.6855,2771708.6048
73.95,3.22,300067.2463,2771707.1999
75.67,2.78,300068.5248,2771706.0493
79.74000000000001,2.73,300071.5498,2771703.3265
80.01,0.55,300071.7505,2771703.1458
83.42,0.07,300074.2851,2771700.8646
86.34,0.25,300076.4554,2771698.9111
90.68,-0.29,300079.6812,2771696.0077
94.18,-1.12,300082.2826,2771693.6662
98.02000000000001,-1.81,300085.1367,2771691.0972
102.27000000000001,-1.73,300088.2956,2771688.254
106.67,-1.64,300091.5659,2771685.3105
110.87,-1.65,300094.6876,2771682.5007
119.02000000000001,-1.52,300100.7452,2771677.0484
123.01,-1.58,300103.7109,2771674.3791
126.68,-1.91,300106.4386,2771671.9239
130.37,-2.36,300109.1813,2771669.4553
134.42,-1.98,300112.1915,2771666.7459
138.51999999999998,-1.62,300115.2389,2771664.003
142.45999999999998,-1.53,300118.1673,2771661.3672
146.34,-1.7,300121.0512,2771658.7715
150.48,-1.63,300124.1283,2771656.0018
154.67,-1.92,300127.2426,2771653.1988
158.60999999999999,-2.1,300130.1711,2771650.5629
162.5,-2.01,300133.0623,2771647.9605
