new_x,elevation,ex_data,ny_data
0.0,9.82,300803.999,2773972.977
28.1,2.56,300831.2567,2773979.8064
39.0,2.48,300841.8299,2773982.4555
61.4,3.03,300863.5585,2773987.8995
65.5,5.46,300867.5356,2773988.896
72.0,5.54,300873.8407,2773990.4757
77.1,3.04,300878.7878,2773991.7152
145.6,2.01,300945.2345,2774008.3633
155.6,1.44,300954.9347,2774010.7937
159.6,-0.27,300958.8148,2774011.7658
185.6,-1.63,300984.0354,2774018.0848
203.2,-1.69,301001.1078,2774022.3623
225.6,-3.01,301022.8364,2774027.8063
253.1,-14.37,301049.512,2774034.4898
259.7,-12.21,301055.9142,2774036.0939
265.2,-14.89,301061.2493,2774037.4306
285.6,-8.69,301081.0378,2774042.3886
291.1,-7.65,301086.3729,2774043.7253
297.8,-14.69,301092.8721,2774045.3536
325.6,-11.49,301119.8388,2774052.1101
337.8,-8.41,301131.6731,2774055.0751
341.3,-10.19,301135.0681,2774055.9258
345.6,-7.44,301139.2392,2774056.9708
365.6,-11.39,301158.6397,2774061.8316
397.40000000000003,-8.4,301189.4865,2774069.5602
405.6,-9.09,301197.4407,2774071.5531
412.3,-5.89,301203.9398,2774073.1814
426.40000000000003,-6.24,301217.6172,2774076.6083
437.0,-5.41,301227.8994,2774079.1845
447.6,-5.84,301238.1817,2774081.7607
457.6,-6.06,301247.8819,2774084.191
470.40000000000003,-7.09,301260.2982,2774087.3019
478.8,-5.96,301268.4464,2774089.3434
480.90000000000003,-6.75,301270.4835,2774089.8538
485.6,-6.59,301275.0426,2774090.9961
493.1,-6.34,301282.3178,2774092.8189
498.40000000000003,-6.55,301287.4589,2774094.107
503.3,-5.45,301292.212,2774095.2979
505.6,-5.71,301294.4431,2774095.8569
516.6,-3.87,301305.1133,2774098.5303
533.1,-2.46,301321.1187,2774102.5404
536.46,3.35,301324.378,2774103.357
