new_x,elevation,ex_data,ny_data
0.0,95.32,278426.469,2753111.65
1.65,88.64,278428.0674,2753111.2406
8.15,87.77,278434.3641,2753109.6279
14.71,87.78,278440.7189,2753108.0004
26.24,87.79,278451.8883,2753105.1397
31.44,86.79,278456.9256,2753103.8496
68.64,86.88,278492.962,2753094.6201
69.93,88.08,278494.2117,2753094.3
81.42,88.11,278505.3423,2753091.4493
81.86,88.47,278505.7685,2753091.3401
82.37,88.45,278506.2626,2753091.2136
83.17,87.24,278507.0376,2753091.0151
88.04,86.0,278511.7552,2753089.8068
99.83,86.03,278523.1765,2753086.8817
104.10000000000001,83.88,278527.3129,2753085.8223
125.86,83.62,278548.3923,2753080.4235
139.75,84.1,278561.8478,2753076.9773
146.97,84.03,278568.842,2753075.186
150.55,85.78,278572.31,2753074.2978
167.85,86.47,278589.0689,2753070.0056
168.19,87.42,278589.3983,2753069.9212
177.16,79.05,278598.0877,2753067.6957
177.91,78.77,278598.8142,2753067.5096
178.56,78.17,278599.4439,2753067.3484
180.92000000000002,78.47,278601.7301,2753066.7628
182.47,78.83,278603.2316,2753066.3783
189.97,79.05,278610.497,2753064.5175
191.85,77.82,278612.3182,2753064.0511
232.83,77.96,278652.0164,2753053.8837
233.47,79.83,278652.6364,2753053.7249
237.88,79.79,278656.9085,2753052.6308
242.76,76.08,278661.6358,2753051.42
244.98,76.16,278663.7864,2753050.8692
248.94,75.73,278667.6225,2753049.8867
255.82,76.35,278674.2873,2753048.1798
262.97,77.09,278681.2137,2753046.4058
265.18,76.23,278683.3546,2753045.8575
266.24,75.73,278684.3814,2753045.5945
271.04,75.23,278689.0313,2753044.4036
272.61,75.68,278690.5522,2753044.0141
276.67,75.7,278694.4852,2753043.0068
280.06,75.69,278697.7691,2753042.1657
284.56,75.99,278702.1284,2753041.0492
292.91,75.68,278710.2172,2753038.9776
294.51,78.7,278711.7672,2753038.5806
301.26,78.97,278718.306,2753036.9059
304.61,93.69,278721.5512,2753036.0747
305.76,95.16,278722.6653,2753035.7894
326.16,95.7,278742.4272,2753030.7281
326.39,95.9,278742.65,2753030.671
