new_x,elevation,ex_data,ny_data
0.0,8.24,294925.399,2782172.265
1.0700000000000003,8.15,294926.38,2782172.6922
1.6699999999999982,8.15,294926.9301,2782172.9318
4.23,4.1,294929.2772,2782173.954
5.23,3.1,294930.194,2782174.3533
12.829999999999998,2.6,294937.1618,2782177.3878
14.829999999999998,1.91,294938.9955,2782178.1864
24.83,0.1,294948.1637,2782182.1793
25.43,-0.07,294948.7138,2782182.4189
27.740000000000002,-2.14,294950.8317,2782183.3412
33.5,-2.21,294956.1126,2782185.6411
40.83,-0.11,294962.8329,2782188.5679
40.85,-0.13,294962.8512,2782188.5759
44.93,-0.71,294966.5918,2782190.205
50.93,-1.71,294972.0928,2782192.6007
65.93,-3.95,294985.8451,2782198.59
71.93,-4.85,294991.3461,2782200.9857
87.93,-4.9,295006.0152,2782207.3743
99.93,-4.75,295017.0171,2782212.1657
110.93,-4.7,295027.1022,2782216.5579
116.93,-4.32,295032.6031,2782218.9536
124.93,-3.76,295039.9377,2782222.1479
129.93,-4.03,295044.5218,2782224.1443
139.93,-3.56,295053.69,2782228.1372
145.93,-4.02,295059.191,2782230.5329
152.93,-3.87,295065.6087,2782233.3279
162.93,-3.38,295074.7769,2782237.3208
170.93,-3.2,295082.1115,2782240.5151
179.93,-3.54,295090.3629,2782244.1087
199.93,-3.24,295108.6994,2782252.0944
203.93,-3.33,295112.3667,2782253.6916
206.93,-3.17,295115.1171,2782254.8894
209.93,-3.46,295117.8676,2782256.0873
211.93,-2.98,295119.7013,2782256.8859
222.93,-3.37,295129.7863,2782261.278
224.93,-3.02,295131.62,2782262.0766
228.93,-2.98,295135.2872,2782263.6737
249.93,-3.04,295154.5405,2782272.0588
252.93,-3.41,295157.291,2782273.2566
256.93,-3.12,295160.9583,2782274.8538
275.93,-3.52,295178.3779,2782282.4402
279.93,-3.22,295182.0452,2782284.0374
286.93,-3.46,295188.463,2782286.8324
289.93,-3.23,295191.2134,2782288.0302
290.93,-3.7,295192.1303,2782288.4295
313.93,-3.16,295213.2172,2782297.6131
316.93,-3.57,295215.9677,2782298.811
319.93,-3.38,295218.7181,2782300.0088
331.93,-3.28,295229.72,2782304.8003
342.93,-3.12,295239.805,2782309.1924
373.93,-3.86,295268.2265,2782321.5703
381.93,-4.03,295275.5611,2782324.7646
415.93,-4.38,295306.7331,2782338.3404
450.93,-4.22,295338.8219,2782352.3154
499.93,-4.08,295383.7462,2782371.8805
548.93,-4.21,295428.6705,2782391.4455
597.93,-4.22,295473.5949,2782411.0106
642.93,-4.2,295514.8519,2782428.9785
656.93,-3.78,295527.6874,2782434.5685
666.93,-4.01,295536.8556,2782438.5614
677.93,-4.52,295546.9407,2782442.9535
682.93,-6.08,295551.5248,2782444.9499
688.93,-5.31,295557.0257,2782447.3457
691.93,-5.52,295559.7762,2782448.5435
700.93,-4.58,295568.0276,2782452.1371
706.93,-4.3,295573.5285,2782454.5328
715.93,-4.18,295581.7799,2782458.1264
719.93,-4.22,295585.4472,2782459.7236
721.93,-4.39,295587.2809,2782460.5221
723.93,-4.3,295589.1145,2782461.3207
734.93,-3.87,295599.1996,2782465.7129
750.93,-4.05,295613.8687,2782472.1015
756.93,-4.15,295619.3697,2782474.4972
764.93,-3.92,295626.7043,2782477.6915
779.93,-4.48,295640.4566,2782483.6808
788.93,-4.4,295648.708,2782487.2744
791.93,-4.62,295651.4585,2782488.4722
800.93,-4.63,295659.7099,2782492.0658
833.93,-4.42,295689.965,2782505.2423
850.93,-4.82,295705.551,2782512.0301
855.93,-4.51,295710.1351,2782514.0266
868.93,-5.09,295722.0538,2782519.2173
876.93,-5.08,295729.3884,2782522.4116
884.93,-5.32,295736.723,2782525.6059
888.93,-5.22,295740.3903,2782527.203
893.93,-5.6,295744.9744,2782529.1995
900.93,-5.72,295751.3922,2782531.9945
940.93,-5.88,295788.0651,2782547.9659
943.93,-5.61,295790.8155,2782549.1638
946.93,-5.73,295793.566,2782550.3617
951.93,-5.83,295798.1501,2782552.3581
970.93,-5.25,295815.5698,2782559.9446
982.93,-5.28,295826.5716,2782564.736
987.93,-4.47,295831.1557,2782566.7324
990.93,-4.22,295833.9062,2782567.9303
994.93,-4.82,295837.5735,2782569.5274
999.93,-4.84,295842.1576,2782571.5239
1004.93,-4.5,295846.7417,2782573.5203
1009.93,-4.9,295851.3259,2782575.5167
1013.93,-4.42,295854.9931,2782577.1139
1032.93,-3.42,295872.4128,2782584.7003
1034.93,-3.21,295874.2464,2782585.4989
1036.93,-2.5,295876.0801,2782586.2975
1041.93,-1.15,295880.6642,2782588.2939
1050.93,-0.81,295888.9156,2782591.8875
1059.93,-0.2,295897.167,2782595.4811
1062.93,0.1,295899.9175,2782596.6789
1064.0600000000002,0.37,295900.9535,2782597.1301
1064.3400000000001,0.92,295901.2102,2782597.2419
1067.23,0.92,295903.8598,2782598.3959
1076.13,1.52,295912.0195,2782601.9495
1352.8300000000002,0.95,296165.7044,2782712.4322
1398.8300000000002,0.5,296207.8782,2782730.7994
1407.16,2.07,296215.5154,2782734.1254
1407.38,3.77,296215.7171,2782734.2133
1414.98,3.45,296222.6849,2782737.2479
1416.91,6.32,296224.4544,2782738.0185
1430.3400000000001,6.46,296236.7673,2782743.3809
1489.1100000000001,10.11,296290.649,2782766.847
