new_x,elevation,ex_data,ny_data
0.0,10.88,300012.282,2771756.672
0.56,10.91,300012.6982,2771756.2974
6.93,8.06,300017.4328,2771752.0359
13.61,4.65,300022.3978,2771747.567
14.57,4.62,300023.1114,2771746.9248
14.61,3.86,300023.1411,2771746.898
16.12,3.75,300024.2634,2771745.8878
20.990000000000002,3.78,300027.8831,2771742.6298
23.790000000000003,3.71,300029.9642,2771740.7566
24.71,3.54,300030.648,2771740.1412
25.310000000000002,3.54,300031.094,2771739.7398
25.950000000000003,3.8,300031.5697,2771739.3116
27.48,3.92,300032.7069,2771738.2881
36.47,3.87,300039.3888,2771732.2738
43.58,3.79,300044.6734,2771727.5173
51.6,3.62,300050.6344,2771722.1519
57.91,3.46,300055.3244,2771717.9306
62.39,3.42,300058.6542,2771714.9335
62.73,3.18,300058.9069,2771714.706
63.019999999999996,3.19,300059.1225,2771714.512
63.4,3.46,300059.4049,2771714.2578
67.92,3.47,300062.7645,2771711.234
68.53,3.43,300063.2179,2771710.8259
71.47,3.41,300065.4031,2771708.859
73.66000000000001,3.25,300067.0308,2771707.3939
74.15,3.19,300067.395,2771707.0661
74.18,3.05,300067.4173,2771707.0461
78.4,3.07,300070.5539,2771704.2229
79.61,1.82,300071.4532,2771703.4134
79.82000000000001,0.52,300071.6093,2771703.2729
79.83,0.52,300071.6167,2771703.2662
80.38000000000001,0.17,300072.0255,2771702.8983
82.97,-0.17,300073.9506,2771701.1656
86.75,-0.53,300076.7601,2771698.6368
90.34,-1.06,300079.4284,2771696.2351
95.73,-2.73,300083.4346,2771692.6292
102.19000000000001,-2.75,300088.2361,2771688.3075
109.32000000000001,-2.73,300093.5356,2771683.5376
114.0,-2.34,300097.0141,2771680.4067
119.95,-2.38,300101.4365,2771676.4262
128.88,-2.38,300108.0738,2771670.4521
137.97,-2.24,300114.8301,2771664.371
147.03,-2.22,300121.5641,2771658.3099
155.35,-2.42,300127.748,2771652.7438
164.2,-2.4,300134.3259,2771646.8233
173.32,-2.47,300141.1045,2771640.722
182.29,-2.64,300147.7715,2771634.7212
191.32999999999998,-2.69,300154.4906,2771628.6735
200.5,-2.82,300161.3064,2771622.5388
209.48,-2.74,300167.9809,2771616.5312
218.57999999999998,-2.15,300174.7446,2771610.4434
224.47,-1.99,300179.1224,2771606.503
230.38,-1.99,300183.5151,2771602.5493
236.38,-1.73,300187.9747,2771598.5353
242.37,-1.65,300192.4268,2771594.528
251.48,-1.47,300199.198,2771588.4335
257.59999999999997,-1.97,300203.7467,2771584.3393
260.68,-2.33,300206.036,2771582.2788
266.8,-2.68,300210.5848,2771578.1845
272.88,-2.52,300215.1038,2771574.117
278.74,-2.48,300219.4593,2771570.1967
287.7,-2.14,300226.119,2771564.2025
293.64,-1.82,300230.534,2771560.2287
299.55,-1.84,300234.9266,2771556.275
305.62,-1.69,300239.4382,2771552.2142
311.59,-1.8,300243.8755,2771548.2203
314.55,-1.88,300246.0756,2771546.2401
323.12,-1.82,300252.4454,2771540.5068
332.09999999999997,-1.92,300259.1199,2771534.4992
338.15,-1.81,300263.6166,2771530.4518
344.17,-1.84,300268.0911,2771526.4245
350.27,-1.94,300272.625,2771522.3436
355.90999999999997,-1.93,300276.817,2771518.5705
361.82,-2.02,300281.2097,2771514.6167
367.69,-2.06,300285.5726,2771510.6898
373.46,-2.4,300289.8613,2771506.8297
379.3,-2.44,300294.2019,2771502.9227
385.38,-2.44,300298.721,2771498.8553
391.51,-2.69,300303.2772,2771494.7543
397.63,-2.86,300307.8259,2771490.6601
403.69,-2.8,300312.3301,2771486.606
409.69,-2.95,300316.7897,2771482.592
415.69,-3.27,300321.2493,2771478.5781
421.74,-3.33,300325.746,2771474.5306
427.68,-3.35,300330.161,2771470.5568
433.65,-3.28,300334.5983,2771466.5629
442.69,-3.22,300341.3174,2771460.5152
451.73,-3.4,300348.0365,2771454.4675
460.8,-3.47,300354.7779,2771448.3998
469.86,-3.69,300361.5119,2771442.3387
478.9,-3.73,300368.231,2771436.291
484.9,-3.76,300372.6906,2771432.277
490.92,-3.75,300377.165,2771428.2497
496.90999999999997,-3.7,300381.6172,2771424.2424
502.76,-3.76,300385.9653,2771420.3288
508.67,-3.81,300390.3579,2771416.375
514.6899999999999,-3.15,300394.8324,2771412.3477
517.71,-2.28,300397.077,2771410.3273
520.62,-1.48,300399.2399,2771408.3806
527.49,-1.2,300404.3462,2771403.7846
530.15,-0.47,300406.3232,2771402.0051
537.35,1.24,300411.6747,2771397.1883
538.6899999999999,3.24,300412.6707,2771396.2918
543.68,3.26,300416.3796,2771392.9536
551.4399999999999,3.33,300422.1473,2771387.7622
558.84,3.22,300427.6475,2771382.8116
566.25,3.11,300433.1551,2771377.8544
573.99,3.1,300438.9079,2771372.6764
580.53,3.08,300443.7689,2771368.3012
589.56,2.86,300450.4805,2771362.2601
596.06,2.86,300455.3118,2771357.9117
602.96,2.87,300460.4403,2771353.2956
609.64,2.83,300465.4053,2771348.8268
617.25,2.8,300471.0615,2771343.7357
617.63,2.51,300471.344,2771343.4815
617.89,2.49,300471.5372,2771343.3076
618.46,2.76,300471.9609,2771342.9262
621.27,2.7,300474.0494,2771341.0464
630.72,2.74,300481.0733,2771334.7244
637.73,2.69,300486.2836,2771330.0347
644.8199999999999,2.78,300491.5533,2771325.2916
645.7,2.46,300492.2074,2771324.7028
