new_x,elevation,ex_data,ny_data
0.0,10.88,300012.282,2771756.672
0.01,10.79,300012.2894,2771756.6653
0.81,10.67,300012.884,2771756.1301
15.049999999999999,3.91,300023.4681,2771746.6036
44.22,3.67,300045.1491,2771727.0891
53.71,3.41,300052.2027,2771720.7404
69.42,3.26,300063.8794,2771710.2305
74.13000000000001,3.21,300067.3801,2771707.0795
75.37,2.63,300068.3018,2771706.25
77.62,2.66,300069.9741,2771704.7447
79.02000000000001,1.95,300071.0147,2771703.8081
80.27000000000001,2.23,300071.9438,2771702.9719
83.9,1.31,300074.6418,2771700.5434
87.41000000000001,0.64,300077.2507,2771698.1953
88.47,0.06,300078.0385,2771697.4861
89.39,0.05,300078.7223,2771696.8707
90.30000000000001,-0.57,300079.3987,2771696.2619
92.2,-1.21,300080.8109,2771694.9908
94.11,-1.48,300082.2305,2771693.713
95.59,-1.64,300083.3306,2771692.7229
97.07000000000001,-1.81,300084.4306,2771691.7328
98.55000000000001,-2.59,300085.5306,2771690.7427
100.05000000000001,-2.36,300086.6455,2771689.7392
101.54,-3.61,300087.753,2771688.7424
103.04,-4.31,300088.8679,2771687.7389
104.53,-5.09,300089.9754,2771686.7421
106.03,-4.72,300091.0902,2771685.7386
115.61,-4.55,300098.2107,2771679.3297
126.59,-3.91,300106.3718,2771671.9841
137.57999999999998,-3.76,300114.5402,2771664.6319
166.04999999999998,-3.57,300135.7009,2771645.5856
208.67999999999998,-3.55,300167.3863,2771617.0664
232.60999999999999,-2.86,300185.1726,2771601.0574
256.53999999999996,-2.65,300202.9589,2771585.0484
278.64,-2.39,300219.385,2771570.2636
304.96999999999997,-2.43,300238.9551,2771552.649
401.28999999999996,-2.52,300310.5463,2771488.2116
444.63,-2.42,300342.7593,2771459.2174
473.46,1.36,300364.1876,2771439.9303
492.03999999999996,0.37,300377.9975,2771427.5004
501.14,2.69,300384.7612,2771421.4126
538.35,2.61,300412.418,2771396.5193
539.4399999999999,0.5,300413.2282,2771395.7901
586.85,0.65,300448.4663,2771364.0731
591.86,2.25,300452.19,2771360.7215
634.26,0.79,300483.7044,2771332.3561
645.88,2.47,300492.3412,2771324.5824
648.11,1.49,300493.9986,2771323.0906
650.38,3.12,300495.6858,2771321.572
679.8199999999999,2.06,300517.5675,2771301.8768
681.66,0.92,300518.9351,2771300.6458
710.5,2.44,300540.3709,2771281.3521
724.79,1.52,300550.9921,2771271.7921
729.0699999999999,0.85,300554.1733,2771268.9289
744.98,-0.65,300565.9986,2771258.2852
760.88,-0.2,300577.8165,2771247.6482
776.79,-0.45,300589.6418,2771237.0045
807.13,-0.48,300612.1924,2771216.7072
822.1899999999999,-1.02,300623.386,2771206.6322
837.26,-1.34,300634.587,2771196.5504
856.5699999999999,-1.8,300648.9394,2771183.6322
875.88,-1.94,300663.2918,2771170.7139
891.62,-2.14,300674.9908,2771160.1839
907.37,-2.57,300686.6972,2771149.6473
917.95,-2.81,300694.5609,2771142.5693
928.52,-3.38,300702.4172,2771135.4981
939.1,-3.76,300710.2809,2771128.4201
957.23,-4.04,300723.7563,2771116.2913
975.35,-4.36,300737.2242,2771104.1691
981.86,-4.88,300742.0629,2771099.814
988.38,-5.07,300746.909,2771095.4521
993.16,-4.98,300750.4618,2771092.2543
997.93,-4.17,300754.0071,2771089.0632
1000.84,-3.93,300756.17,2771087.1165
1003.75,-3.46,300758.3329,2771085.1697
1005.85,-2.75,300759.8938,2771083.7648
1007.9399999999999,-2.4,300761.4472,2771082.3666
1010.04,-2.03,300763.0081,2771080.9617
1012.13,-1.57,300764.5615,2771079.5635
1014.23,-1.41,300766.1223,2771078.1586
1016.67,-0.85,300767.9359,2771076.5263
1019.12,-0.45,300769.7569,2771074.8873
1020.6,-0.01,300770.8569,2771073.8972
1022.09,0.33,300771.9644,2771072.9004
1024.95,0.62,300774.0901,2771070.987
1027.43,1.01,300775.9334,2771069.3279
1027.51,1.91,300775.9929,2771069.2744
1029.55,2.38,300777.5091,2771067.9097
1030.31,2.36,300778.074,2771067.4012
1030.98,2.52,300778.572,2771066.953
