new_x,elevation,ex_data,ny_data
0.0,3.37,295865.289,2769619.177
3.700000000000001,3.04,295866.9111,2769615.8515
11.0,2.97,295870.1115,2769609.2904
16.8,3.01,295872.6542,2769604.0775
16.81,3.06,295872.6586,2769604.0685
20.26,3.14,295874.1711,2769600.9677
24.07,3.17,295875.8414,2769597.5434
28.369999999999997,3.15,295877.7266,2769593.6786
31.509999999999998,3.05,295879.1031,2769590.8565
32.11,3.02,295879.3662,2769590.3172
32.12,3.17,295879.3706,2769590.3082
38.08,3.03,295881.9835,2769584.9515
38.09,3.33,295881.9879,2769584.9425
38.38,3.33,295882.115,2769584.6818
38.39,2.76,295882.1194,2769584.6729
40.11,2.5,295882.8734,2769583.127
40.13,1.6,295882.8822,2769583.109
40.53,1.6,295883.0576,2769582.7495
40.55,0.7,295883.0663,2769582.7315
44.4,-0.45,295884.7542,2769579.2712
45.32,-2.02,295885.1575,2769578.4443
51.38,-2.11,295887.8143,2769572.9977
57.62,-2.0,295890.5499,2769567.3893
62.96,-1.72,295892.891,2769562.5898
67.0,-1.7,295894.6621,2769558.9588
69.11000000000001,-1.57,295895.5872,2769557.0623
71.06,-1.51,295896.4421,2769555.3097
75.15,-1.93,295898.2351,2769551.6337
80.94,-2.36,295900.7735,2769546.4298
87.19999999999999,-2.04,295903.5179,2769540.8034
93.24000000000001,-2.78,295906.1659,2769535.3748
97.59,-2.96,295908.073,2769531.4651
101.75999999999999,-2.71,295909.9011,2769527.7172
105.21000000000001,-2.88,295911.4136,2769524.6164
111.80000000000001,-3.13,295914.3027,2769518.6935
117.96000000000001,-3.22,295917.0033,2769513.157
123.53999999999999,-3.17,295919.4496,2769508.1418
129.84,-3.31,295922.2115,2769502.4795
136.04999999999998,-3.59,295924.934,2769496.8981
142.04,-3.5,295927.5601,2769491.5144
147.92,-3.28,295930.1379,2769486.2295
153.92,-3.12,295932.7683,2769480.8369
159.69,-3.4,295935.2979,2769475.6509
165.62,-2.87,295937.8977,2769470.3211
169.2,-2.91,295939.4672,2769467.1035
174.35,-2.91,295941.7249,2769462.4748
179.39,-2.71,295943.9345,2769457.9449
184.06,-2.69,295945.9819,2769453.7476
189.54999999999998,-1.89,295948.3887,2769448.8133
195.64,-1.82,295951.0586,2769443.3398
200.76999999999998,-1.68,295953.3076,2769438.729
207.07999999999998,-1.21,295956.0739,2769433.0577
209.5,-1.46,295957.1349,2769430.8827
214.26,-0.34,295959.2217,2769426.6045
215.10999999999999,-0.5,295959.5943,2769425.8405
224.03,0.41,295963.5049,2769417.8234
233.26,0.97,295967.5514,2769409.5277
235.03,2.15,295968.3274,2769407.9369
241.75,2.83,295971.2734,2769401.8971
245.91,3.01,295973.0972,2769398.1581
248.45999999999998,3.86,295974.2151,2769395.8662
253.01999999999998,3.92,295976.2143,2769391.7678
253.82,3.25,295976.565,2769391.0488
256.58,2.73,295977.775,2769388.5682
258.17,2.62,295978.4721,2769387.1391
258.98,3.62,295978.8272,2769386.4111
259.71999999999997,3.47,295979.1516,2769385.746
260.44,3.09,295979.4672,2769385.0989
261.02,3.03,295979.7215,2769384.5776
264.04,3.7,295981.0455,2769381.8633
271.25,4.04,295984.2064,2769375.3831
278.62,4.18,295987.4374,2769368.7591
286.53,4.16,295990.9052,2769361.6497
295.19,4.24,295994.7018,2769353.8663
304.36,4.26,295998.722,2769345.6245
313.17,4.28,296002.5843,2769337.7062
322.01,4.45,296006.4598,2769329.761
329.21,4.47,296009.6164,2769323.2898
336.65,4.78,296012.8781,2769316.6029
343.96999999999997,4.84,296016.0872,2769310.0238
351.61,4.79,296019.4366,2769303.1571
361.95,4.84,296023.9697,2769293.8638
372.4,4.69,296028.5511,2769284.4715
380.44,4.7,296032.0759,2769277.2453
388.39,4.62,296035.5612,2769270.1
397.21,4.64,296039.4279,2769262.1728
403.48,4.47,296042.1767,2769256.5375
406.55,4.48,296043.5226,2769253.7782
409.36,4.42,296044.7545,2769251.2526
413.11,4.6,296046.3986,2769247.8822
416.71999999999997,4.77,296047.9812,2769244.6376
423.29,4.77,296050.8615,2769238.7326
426.18,4.71,296052.1285,2769236.1352
427.12,4.73,296052.5406,2769235.2903
429.21999999999997,4.85,296053.4613,2769233.4029
437.54,4.99,296057.1088,2769225.925
446.8,5.1,296061.1684,2769217.6023
447.40999999999997,5.02,296061.4358,2769217.0541
447.9,5.12,296061.6507,2769216.6137
448.64,5.09,296061.9751,2769215.9486
451.56,5.13,296063.2552,2769213.3241
454.77,5.13,296064.6625,2769210.4391
457.43,5.11,296065.8287,2769208.0483
465.26,5.22,296069.2614,2769201.0109
474.42,5.33,296073.2772,2769192.778
483.73,5.44,296077.3587,2769184.4104
493.17,5.5,296081.4973,2769175.9259
499.61,5.59,296084.3206,2769170.1378
508.73999999999995,5.63,296088.3232,2769161.9319
516.5600000000001,5.8,296091.7516,2769154.9035
516.6,5.82,296091.7691,2769154.8675
517.0500000000001,5.83,296091.9664,2769154.4631
519.98,5.89,296093.2509,2769151.8296
519.99,6.23,296093.2553,2769151.8207
520.1400000000001,6.23,296093.3211,2769151.6858
520.1500000000001,5.94,296093.3254,2769151.6768
524.71,5.89,296095.3246,2769147.5784
524.72,6.17,296095.3289,2769147.5694
524.87,6.17,296095.3947,2769147.4346
524.88,5.85,296095.3991,2769147.4256
525.19,5.9,296095.535,2769147.147
525.19,6.05,296095.535,2769147.147
