new_x,elevation,ex_data,ny_data
0.0,48.23,285616.336,2759802.802
3.28,48.29,285618.2096,2759800.1098
4.86,47.0,285619.1121,2759798.8129
12.27,41.84,285623.3447,2759792.7308
16.61,40.32,285625.8237,2759789.1686
19.4,40.31,285627.4174,2759786.8785
19.439999999999998,40.2,285627.4402,2759786.8457
22.53,40.2,285629.2053,2759784.3094
22.54,40.34,285629.211,2759784.3012
26.73,40.12,285631.6043,2759780.8621
34.14,36.85,285635.837,2759774.78
42.67,33.2,285640.7093,2759767.7786
42.69,31.0,285640.7208,2759767.7622
48.01,31.03,285643.7596,2759763.3955
55.57,31.04,285648.0779,2759757.1903
66.72,31.04,285654.4468,2759748.0384
77.85,31.09,285660.8043,2759738.903
88.45,30.95,285666.8591,2759730.2025
96.66,30.99,285671.5487,2759723.4638
107.67,31.01,285677.8377,2759714.4268
118.34,31.09,285683.9324,2759705.6689
124.98,30.99,285687.7252,2759700.2188
128.98000000000002,31.06,285690.0101,2759696.9356
137.68,31.09,285694.9796,2759689.7947
146.94000000000003,31.05,285700.2689,2759682.1941
156.69000000000003,31.09,285705.8382,2759674.1913
165.77,31.1,285711.0247,2759666.7385
175.92000000000002,31.1,285716.8224,2759658.4074
187.69000000000003,30.99,285723.5455,2759648.7466
190.24,30.46,285725.0021,2759646.6536
192.72000000000003,30.62,285726.4187,2759644.618
193.04000000000002,31.17,285726.6015,2759644.3554
195.04000000000002,31.31,285727.7439,2759642.7138
196.75,30.91,285728.7207,2759641.3102
197.19000000000003,30.65,285728.972,2759640.9491
197.5,30.59,285729.1491,2759640.6946
198.20000000000002,31.17,285729.5489,2759640.1201
204.89000000000001,31.12,285733.3703,2759634.6289
214.88000000000002,31.1,285739.0766,2759626.4292
224.82000000000002,31.06,285744.7544,2759618.2705
224.85000000000002,30.7,285744.7715,2759618.2458
228.69000000000003,30.47,285746.965,2759615.094
229.42000000000002,31.08,285747.3819,2759614.4948
230.81,32.24,285748.1759,2759613.3539
232.38000000000002,32.38,285749.0727,2759612.0652
240.69000000000003,36.22,285753.8194,2759605.2444
242.01000000000002,38.36,285754.5734,2759604.161
248.19000000000003,41.93,285758.1035,2759599.0884
252.83,42.36,285760.7539,2759595.2799
261.73,42.51,285765.8376,2759587.9748
271.67,42.58,285771.5154,2759579.8161
282.0,42.63,285777.4159,2759571.3373
291.16,42.52,285782.6482,2759563.8188
299.71000000000004,42.64,285787.532,2759556.801
307.08000000000004,42.68,285791.7417,2759550.7517
317.92,42.66,285797.9336,2759541.8543
328.94,42.68,285804.2283,2759532.8091
338.40000000000003,42.58,285809.6319,2759525.0443
345.1,42.69,285813.459,2759519.545
351.12,42.66,285816.8976,2759514.6038
357.91,42.35,285820.7761,2759509.0306
369.3,42.5,285827.2821,2759499.6817
378.98,42.41,285832.8114,2759491.7364
388.89,42.32,285838.4721,2759483.6023
400.0,42.33,285844.8181,2759474.4833
411.72,42.31,285851.5127,2759464.8635
423.12,42.37,285858.0244,2759455.5064
435.23,42.45,285864.9417,2759445.5666
446.76,42.69,285871.5277,2759436.1028
458.90000000000003,42.75,285878.4621,2759426.1383
469.28000000000003,42.96,285884.3913,2759417.6185
470.22,43.11,285884.9282,2759416.8469
475.34000000000003,43.17,285887.8528,2759412.6444
478.39,42.84,285889.5949,2759410.141
491.27000000000004,42.91,285896.9521,2759399.5691
502.28000000000003,43.41,285903.241,2759390.5322
503.19,44.32,285903.7608,2759389.7852
508.09000000000003,44.7,285906.5597,2759385.7633
519.3000000000001,44.49,285912.9629,2759376.5622
520.5600000000001,44.38,285913.6827,2759375.528
521.39,43.99,285914.1568,2759374.8467
525.5600000000001,44.05,285916.5387,2759371.424
526.53,44.45,285917.0928,2759370.6278
527.13,44.44,285917.4355,2759370.1354
527.6800000000001,44.32,285917.7496,2759369.6839
528.87,44.69,285918.4294,2759368.7072
533.98,44.69,285921.3482,2759364.5129
535.69,44.72,285922.325,2759363.1093
540.94,48.08,285925.3238,2759358.8002
543.47,48.28,285926.769,2759356.7235
544.65,48.4,285927.443,2759355.755
