new_x,elevation,ex_data,ny_data
0.0,46.92,284971.227,2758644.633
0.020000000000010232,46.76,284971.247,2758644.6321
0.6400000000000148,46.75,284971.8663,2758644.603
7.939999999999998,41.24,284979.1583,2758644.2612
12.79000000000002,40.14,284984.0029,2758644.0341
20.379999999999995,35.51,284991.5845,2758643.6787
26.28000000000003,35.41,284997.478,2758643.4024
33.35000000000002,35.15,285004.5403,2758643.0713
40.24000000000001,34.62,285011.4227,2758642.7487
45.50999999999999,34.01,285016.6869,2758642.5019
53.81999999999999,34.28,285024.9877,2758642.1128
60.210000000000036,34.69,285031.3707,2758641.8135
72.13,34.19,285043.2775,2758641.2554
86.87,34.14,285058.0013,2758640.5651
95.63999999999999,33.52,285066.7616,2758640.1545
106.80000000000001,33.33,285077.9093,2758639.6319
114.69999999999999,32.69,285085.8006,2758639.2619
119.0,32.94,285090.0959,2758639.0606
120.61000000000001,32.31,285091.7041,2758638.9852
126.88999999999999,33.15,285097.9772,2758638.6911
137.84000000000003,33.12,285108.9151,2758638.1784
143.25,33.44,285114.3192,2758637.925
152.68,32.84,285123.7388,2758637.4835
160.91000000000003,33.05,285131.9597,2758637.0981
169.26,32.53,285140.3005,2758636.7071
173.21000000000004,33.12,285144.2462,2758636.5221
176.51,33.29,285147.5425,2758636.3676
180.31,31.93,285151.3383,2758636.1896
186.37,33.12,285157.3917,2758635.9059
191.34000000000003,32.08,285162.3562,2758635.6731
196.44,31.76,285167.4506,2758635.4343
201.93,33.89,285172.9345,2758635.1772
202.0,33.79,285173.0044,2758635.1739
213.78000000000003,34.87,285184.7715,2758634.6223
225.05,34.75,285196.029,2758634.0946
234.65000000000003,34.07,285205.6185,2758633.645
245.51,34.3,285216.4665,2758633.1365
253.76,33.96,285224.7074,2758632.7502
257.92,33.18,285228.8628,2758632.5554
269.39000000000004,33.49,285240.3202,2758632.0183
274.25000000000006,33.24,285245.1748,2758631.7907
277.66,32.04,285248.5811,2758631.631
279.39000000000004,31.49,285250.3092,2758631.55
280.37000000000006,34.97,285251.2881,2758631.5041
284.75000000000006,34.55,285255.6633,2758631.299
285.31,36.16,285256.2226,2758631.2728
291.01000000000005,35.54,285261.9164,2758631.0059
294.09999999999997,35.98,285265.003,2758630.8612
298.28000000000003,38.12,285269.1784,2758630.6654
304.2,38.98,285275.0918,2758630.3882
309.92,40.05,285280.8055,2758630.1204
317.91,40.03,285288.7867,2758629.7462
323.08,40.48,285293.951,2758629.5041
328.34999999999997,40.41,285299.2152,2758629.2574
334.17,40.82,285305.0288,2758628.9848
339.65000000000003,40.73,285310.5028,2758628.7282
343.69,41.6,285314.5383,2758628.539
350.13000000000005,42.73,285320.9712,2758628.2375
353.77000000000004,43.57,285324.6072,2758628.067
360.7,44.41,285331.5296,2758627.7425
365.54,45.35,285336.3642,2758627.5159
372.09999999999997,45.47,285342.917,2758627.2087
377.37000000000006,46.02,285348.1812,2758626.9619
382.8,45.93,285353.6052,2758626.7076
392.69,46.06,285363.4843,2758626.2445
405.31,46.52,285376.0904,2758625.6536
411.34,46.19,285382.1138,2758625.3712
415.47999999999996,46.33,285386.2492,2758625.1773
421.84999999999997,45.28,285392.6122,2758624.879
429.04,45.3,285399.7943,2758624.5423
435.03000000000003,45.5,285405.7777,2758624.2619
443.53000000000003,45.13,285414.2683,2758623.8638
452.39000000000004,45.81,285423.1186,2758623.4489
460.19,45.57,285430.91,2758623.0837
462.58,45.73,285433.2973,2758622.9718
464.51000000000005,47.38,285435.2252,2758622.8814
467.79,48.46,285438.5016,2758622.7278
471.43,50.93,285442.1376,2758622.5574
471.95,51.15,285442.657,2758622.533
