new_x,elevation,ex_data,ny_data
0.0,10.88,300012.282,2771756.672
0.01,10.79,300012.2894,2771756.6653
0.22,10.75,300012.4455,2771756.5248
0.26,10.89,300012.4752,2771756.4981
0.38,10.89,300012.5644,2771756.4178
0.5,10.82,300012.6536,2771756.3375
0.65,10.66,300012.7651,2771756.2372
14.7,3.95,300023.208,2771746.8378
16.05,3.9,300024.2114,2771745.9347
20.85,3.86,300027.779,2771742.7235
23.3,3.8,300029.6,2771741.0844
23.830000000000002,3.79,300029.994,2771740.7299
24.6,3.51,300030.5663,2771740.2148
25.180000000000003,3.47,300030.9974,2771739.8267
25.85,3.81,300031.4954,2771739.3785
26.450000000000003,3.83,300031.9413,2771738.9771
43.58,3.76,300044.6734,2771727.5173
51.739999999999995,3.49,300050.7385,2771722.0583
53.19,3.5,300051.8162,2771721.0882
62.309999999999995,3.38,300058.5948,2771714.987
62.629999999999995,3.12,300058.8326,2771714.7729
62.97,3.13,300059.0853,2771714.5455
63.169999999999995,3.4,300059.234,2771714.4117
68.42,3.45,300063.1361,2771710.8995
71.4,3.42,300065.351,2771708.9059
73.51,3.21,300066.9193,2771707.4943
74.05000000000001,3.2,300067.3207,2771707.133
74.16000000000001,3.03,300067.4024,2771707.0594
74.61,3.02,300067.7369,2771706.7584
74.75,2.86,300067.841,2771706.6647
75.24000000000001,2.87,300068.2052,2771706.3369
75.36,2.68,300068.2944,2771706.2566
79.35000000000001,2.86,300071.26,2771703.5874
79.88000000000001,1.87,300071.6539,2771703.2328
80.35000000000001,0.63,300072.0032,2771702.9184
80.46000000000001,0.34,300072.085,2771702.8448
81.81,0.2,300073.0884,2771701.9416
90.45,-0.84,300079.5102,2771696.1615
104.49000000000001,-1.61,300089.9456,2771686.7689
112.5,-1.67,300095.8992,2771681.4102
121.66000000000001,-1.63,300102.7075,2771675.2822
130.72,-1.67,300109.4414,2771669.2212
139.88,-1.61,300116.2497,2771663.0932
148.92999999999998,-1.76,300122.9763,2771657.0388
157.78,-1.82,300129.5541,2771651.1182
166.95999999999998,-2.13,300136.3773,2771644.9768
176.17999999999998,-2.19,300143.2302,2771638.8087
185.26999999999998,-2.11,300149.9865,2771632.7276
194.44,-2.03,300156.8022,2771626.5929
203.69,-1.82,300163.6774,2771620.4047
212.79999999999998,-1.68,300170.4485,2771614.3102
221.6,-1.43,300176.9892,2771608.423
230.51999999999998,-1.34,300183.6191,2771602.4556
239.76999999999998,-1.24,300190.4943,2771596.2674
249.01,-1.34,300197.3621,2771590.0859
257.84999999999997,-1.36,300203.9325,2771584.172
266.71,-1.64,300210.5179,2771578.2447
275.81,-1.76,300217.2816,2771572.1569
284.73,-2.02,300223.9115,2771566.1895
293.67,-2.04,300230.5562,2771560.2087
302.7,-2.05,300237.2679,2771554.1676
311.86,-1.81,300244.0762,2771548.0397
321.08,-1.73,300250.9291,2771541.8715
330.38,-1.97,300257.8415,2771535.6499
339.59999999999997,-2.37,300264.6943,2771529.4818
348.71,-2.36,300271.4655,2771523.3872
357.89,-2.53,300278.2886,2771517.2459
367.03,-2.66,300285.0821,2771511.1313
376.21999999999997,-2.67,300291.9127,2771504.9832
385.53,-2.77,300298.8325,2771498.7549
394.56,-2.88,300305.5441,2771492.7139
403.65,-2.93,300312.3004,2771486.6327
412.94,-3.09,300319.2053,2771480.4178
422.14,-3.22,300326.0433,2771474.2631
431.34999999999997,-3.38,300332.8888,2771468.1016
440.40999999999997,-3.22,300339.6228,2771462.0405
449.49,-3.3,300346.3716,2771455.9661
458.58,-3.35,300353.1279,2771449.8849
467.74,-3.44,300359.9362,2771443.7569
