new_x,elevation,ex_data,ny_data
0.0,95.32,278426.469,2753111.65
0.54,87.65,278426.9921,2753111.516
16.06,87.86,278442.0267,2753107.6654
27.68,87.75,278453.2832,2753104.7825
47.190000000000005,87.07,278472.183,2753099.9419
54.84,87.22,278479.5937,2753098.0439
55.870000000000005,87.77,278480.5915,2753097.7884
56.47,87.75,278481.1727,2753097.6395
61.89,86.41,278486.4232,2753096.2948
64.92,88.34,278489.3584,2753095.543
75.95,87.89,278500.0434,2753092.8064
79.49000000000001,86.15,278503.4727,2753091.9281
80.35000000000001,85.52,278504.3058,2753091.7148
88.18,85.49,278511.8909,2753089.7721
94.02,85.87,278517.5482,2753088.3232
111.71000000000001,85.16,278534.6849,2753083.9342
131.04,84.07,278553.4103,2753079.1383
141.7,83.26,278563.7368,2753076.4935
145.07,84.55,278567.0014,2753075.6574
148.48,83.39,278570.3048,2753074.8114
151.13,85.84,278572.8719,2753074.1539
163.23,86.28,278584.5934,2753071.1518
165.64000000000001,85.83,278586.928,2753070.5539
167.98,85.3,278589.1948,2753069.9733
172.8,82.32,278593.8641,2753068.7775
176.81,82.16,278597.7486,2753067.7826
177.81,79.06,278598.7174,2753067.5344
177.82,77.86,278598.7271,2753067.532
183.32,77.86,278604.055,2753066.1674
183.46,79.44,278604.1906,2753066.1327
184.45,80.33,278605.1497,2753065.887
186.51,80.72,278607.1452,2753065.3759
189.09,80.7,278609.6445,2753064.7358
194.07,78.03,278614.4688,2753063.5003
195.61,77.92,278615.9606,2753063.1182
195.9,78.77,278616.2415,2753063.0462
196.81,78.75,278617.1231,2753062.8204
196.88,77.2,278617.1909,2753062.8031
204.36,77.1,278624.4369,2753060.9473
212.43,77.07,278632.2545,2753058.945
220.34,77.16,278639.9171,2753056.9825
227.51,76.87,278646.8628,2753055.2036
233.99,77.16,278653.1401,2753053.5959
242.33,77.25,278661.2193,2753051.5267
248.25,77.13,278666.9541,2753050.0579
253.05,76.33,278671.604,2753048.867
257.11,75.72,278675.537,2753047.8597
261.58,74.48,278679.8672,2753046.7507
266.09,74.12,278684.2361,2753045.6317
271.32,73.59,278689.3025,2753044.3341
277.05,73.7,278694.8533,2753042.9125
283.3,75.1,278700.9078,2753041.3618
290.96,75.63,278708.3282,2753039.4614
295.32,76.23,278712.5518,2753038.3796
300.36,81.69,278717.4342,2753037.1292
302.37,81.78,278719.3813,2753036.6305
302.38,83.18,278719.391,2753036.628
303.97,83.18,278720.9313,2753036.2335
304.34,93.9,278721.2897,2753036.1417
304.72,93.9,278721.6578,2753036.0474
304.77,95.03,278721.7062,2753036.035
305.52,95.26,278722.4328,2753035.849
308.02,95.07,278724.8546,2753035.2287
308.15,95.16,278724.9805,2753035.1964
308.54,95.14,278725.3583,2753035.0997
308.64,94.84,278725.4552,2753035.0749
311.97,94.9,278728.681,2753034.2487
318.35,95.14,278734.8615,2753032.6658
326.39,95.9,278742.65,2753030.671
