new_x,elevation,ex_data,ny_data
0.0,95.32,278426.469,2753111.65
1.3000000000000003,87.85,278427.7283,2753111.3275
17.099999999999998,87.75,278443.0341,2753107.4074
34.79,87.33,278460.1708,2753103.0184
50.13,87.2,278475.031,2753099.2125
58.370000000000005,87.4,278483.0133,2753097.1681
67.17,87.6,278491.538,2753094.9848
82.07000000000001,88.5,278505.972,2753091.288
83.60000000000001,86.77,278507.4541,2753090.9084
87.26,85.85,278510.9996,2753090.0004
100.28,86.07,278523.6124,2753086.77
103.87,84.07,278527.0901,2753085.8793
119.15,83.89,278541.8922,2753082.0883
135.16,83.87,278557.4014,2753078.1161
147.79,84.75,278569.6363,2753074.9826
150.47,84.9,278572.2325,2753074.3176
164.62,86.55,278585.9399,2753070.807
169.01,82.22,278590.1926,2753069.7178
176.87,82.36,278597.8068,2753067.7677
179.35,77.43,278600.2092,2753067.1524
184.66,77.69,278605.3531,2753065.8349
186.98,79.75,278607.6005,2753065.2593
192.26,79.49,278612.7154,2753063.9493
196.23,77.04,278616.5612,2753062.9644
207.88,76.63,278627.8468,2753060.0739
221.82,75.93,278641.3508,2753056.6153
234.76,76.12,278653.8861,2753053.4049
249.88,76.6,278668.5331,2753049.6535
261.4,75.29,278679.6928,2753046.7953
272.01,75.36,278689.9709,2753044.163
286.29,76.66,278703.8043,2753040.62
289.43,75.28,278706.8461,2753039.841
297.83,75.34,278714.9833,2753037.7569
301.13,77.68,278718.1801,2753036.9381
301.73,81.69,278718.7613,2753036.7893
304.13,83.63,278721.0863,2753036.1938
304.67,93.74,278721.6094,2753036.0598
305.1,94.96,278722.0259,2753035.9532
305.95,95.33,278722.8493,2753035.7423
323.74,95.32,278740.0829,2753031.3285
326.16,95.7,278742.4272,2753030.7281
326.39,95.9,278742.65,2753030.671
