x,y
-115.0,3.79
-113.01,3.79
-111.1,3.73
-110.42,3.67
-106.8,3.83
-101.91,3.98
-101.89,4.3
-101.47,4.3
-101.45,3.99
-96.48,3.96
-90.65,3.76
-90.03,3.73
-90.0,3.88
-88.17,3.95
-88.16,3.89
-81.68,4.11
-76.96,3.97
-74.73,3.95
-72.58,3.89
-66.64,3.88
-60.32,3.92
-55.81,3.95
-51.42,3.4
-49.07,3.31
-49.05,3.17
-48.54,3.22
-45.26,3.28
-41.78,3.37
-41.77,3.7
-34.21,3.73
-30.94,3.72
-27.48,3.73
-19.3,3.72
-19.29,3.36
-15.92,3.33
-12.31,3.24
-11.71,3.21
-11.7,3.37
-11.59,3.37
-11.58,7.67
-11.0,7.67
-5.43,10.73
-5.21,10.75
-4.97,10.85
-0.02,10.94
0.2,10.94
0.37,10.87
0.66,10.87
9.37,6.63
16.41,3.25
18.28,3.21
18.29,3.26
18.42,3.26
18.43,2.97
24.73,2.89
25.17,2.89
26.55,2.66
27.6,2.94
29.54,3.05
31.62,2.92
31.86,2.81
34.54,2.77
34.85,2.91
36.71,3.11
38.52,2.67
40.64,3.14
44.37,3.29
52.79,3.25
62.91,3.33
71.29,3.4
80.25,3.34
89.38,3.38
99.26,3.37
107.44,3.52
108.53,2.84
111.35,2.62
118.3,1.79
123.36,0.73
129.93,0.16
135.74,-0.14
141.72,-0.32
147.78,-0.48
153.85,-0.59
159.79,-0.71
165.75,-0.8
171.75,-0.98
177.84,-1.07
183.91,-1.09
190.04,-1.35
196.17,-1.6
203.31,-1.8
210.78,-2.08
218.15,-2.51
225.37,-2.78
232.03,-3.41
238.36,-3.44
244.48,-3.53
250.56,-3.55
256.78,-3.53
263.38,-3.46
271.46,-3.51
279.65,-3.61
287.85,-3.62
296.04,-3.62
304.18,-3.97
312.32,-4.12
320.42,-4.11
328.44,-4.16
336.43,-4.13
344.33,-3.95
352.29,-3.91
360.25,-3.89
368.24,-3.77
376.32,-3.7
384.38,-3.84
392.36,-3.71
400.34,-3.8
408.34,-3.64
416.28,-3.5
424.17,-3.28
432.02,-3.14
439.82,-3.17
447.61,-3.03
455.04,-2.82
461.8,-2.67
468.25,-2.65
474.66,-2.45
481.09,-2.53
487.45,-2.34
493.76,-2.48
500.11,-2.15
506.5,-1.99
512.91,-2.06
519.32,-1.9
525.82,-1.76
532.3,-1.71
538.7,-1.6
545.0,-1.41
551.17,-1.34
557.19,-1.33
563.1,-1.43
569.2,-1.28
575.3,-1.18
581.23,-1.35
586.8,-1.14
593.62,-0.82
599.75,-0.48
605.77,-0.52
612.71,0.21
618.0,1.29
624.55,1.33
632.58,1.41
640.82,1.45
648.34,1.28
657.68,1.33
663.14,1.41
669.23,1.52
677.37,1.34
687.39,1.27
694.56,1.15
702.41,1.26
711.72,1.55
720.75,1.81
730.2,2.04
738.13,2.14
745.6,1.99
751.65,1.64
758.94,1.78
767.19,1.51
771.73,1.77
781.81,1.89
790.08,1.91
795.89,1.56
803.97,1.28
812.01,1.39
820.06,1.47
828.87,1.39
839.53,1.52
847.45,1.33
856.27,1.38
863.88,1.22
871.2,1.09
880.44,1.34
889.04,1.23
897.62,1.23
903.97,1.56
911.75,1.47
920.52,1.52
930.62,1.37
938.32,1.61
946.82,1.55
955.81,1.29
962.9,1.41
971.0,1.33
978.61,1.28
987.42,1.18
994.29,0.87
997.57,1.05
1001.77,1.11
1007.64,1.15
1013.85,0.98
1018.55,0.89
1024.39,0.98
1028.37,0.29
1032.44,0.42
1036.46,-0.09
1042.46,-0.22
1046.54,-0.64
1050.59,-0.5
1054.68,-0.36
1058.73,-0.24
1060.77,-0.16
1062.48,-0.11
1066.14,-0.03
1067.89,0.02
1072.8,0.32
1079.97,0.65
1087.27,0.98
1091.07,1.32
1100.69,1.36
1109.26,1.29
1118.61,1.41
1125.94,1.34
1131.51,1.11
1141.75,0.89
1151.33,0.93
1159.98,0.62
1164.73,0.9
1167.53,2.17
1167.54,2.4
1168.57,2.8
1168.58,3.3
1169.08,3.3
1169.09,2.83
1170.54,2.87
1170.59,2.88
1171.78,3.16
1172.13,3.2
1176.34,3.29
1177.17,3.31
1179.7,3.41
1182.56,3.46
1184.61,3.49
1185.38,3.6
1186.62,7.85
1186.64,11.24
1187.24,11.24
1187.31,4.61
1192.71,4.58
