x,y
-104.32,3.57
-101.28,3.53
-101.22,3.34
-100.64,3.38
-91.24,3.4
-86.13,3.27
-81.24,3.14
-81.12,3.33
-78.16,3.39
-69.84,3.61
-61.85,3.5
-55.41,3.32
-52.42,3.26
-52.34,3.11
-51.74,3.16
-48.01,3.11
-40.99,2.83
-40.07,2.86
-39.99,3.63
-37.89,3.63
-37.82,3.16
-37.4,3.2
-37.3,2.85
-36.51,2.85
-32.23,2.87
-32.15,3.17
-31.89,3.15
-31.82,3.63
-29.72,3.63
-29.64,2.75
-21.08,2.48
-20.35,2.48
-20.33,3.82
-19.47,3.85
-12.43,7.52
-5.39,10.85
-5.05,10.79
0.55,10.91
6.92,8.06
13.6,4.65
14.56,4.62
14.6,3.86
16.11,3.75
20.98,3.78
23.78,3.71
24.7,3.54
25.3,3.54
25.94,3.8
27.47,3.92
36.46,3.87
43.57,3.79
51.59,3.62
57.9,3.46
62.38,3.42
62.72,3.18
63.01,3.19
63.39,3.46
67.91,3.47
68.52,3.43
71.46,3.41
73.65,3.25
74.14,3.19
74.17,3.05
78.39,3.07
79.6,1.82
79.81,0.52
79.82,0.52
80.37,0.17
82.96,-0.17
86.74,-0.53
90.33,-1.06
95.72,-2.73
102.18,-2.75
109.31,-2.73
113.99,-2.34
119.94,-2.38
128.87,-2.38
137.96,-2.24
147.02,-2.22
155.34,-2.42
164.19,-2.4
173.31,-2.47
182.28,-2.64
191.32,-2.69
200.49,-2.82
209.47,-2.74
218.57,-2.15
224.46,-1.99
230.37,-1.99
236.37,-1.73
242.36,-1.65
251.47,-1.47
257.59,-1.97
260.67,-2.33
266.79,-2.68
272.87,-2.52
278.73,-2.48
287.69,-2.14
293.63,-1.82
299.54,-1.84
305.61,-1.69
311.58,-1.8
314.54,-1.88
323.11,-1.82
332.09,-1.92
338.14,-1.81
344.16,-1.84
350.26,-1.94
355.9,-1.93
361.81,-2.02
367.68,-2.06
373.45,-2.4
379.29,-2.44
385.37,-2.44
391.5,-2.69
397.62,-2.86
403.68,-2.8
409.68,-2.95
415.68,-3.27
421.73,-3.33
427.67,-3.35
433.64,-3.28
442.68,-3.22
451.72,-3.4
460.79,-3.47
469.85,-3.69
478.89,-3.73
484.89,-3.76
490.91,-3.75
496.9,-3.7
502.75,-3.76
508.66,-3.81
514.68,-3.15
517.7,-2.28
520.61,-1.48
527.48,-1.2
530.14,-0.47
537.34,1.24
538.68,3.24
543.67,3.26
551.43,3.33
558.83,3.22
566.24,3.11
573.98,3.1
580.52,3.08
589.55,2.86
596.05,2.86
602.95,2.87
609.63,2.83
617.24,2.8
617.62,2.51
617.88,2.49
618.45,2.76
621.26,2.7
630.71,2.74
637.72,2.69
644.81,2.78
645.69,2.46
646.18,2.51
649.67,3.03
653.54,2.79
659.94,2.68
666.99,2.6
673.74,2.53
678.87,2.41
688.03,2.4
693.5,2.39
700.35,2.41
706.31,2.47
710.65,2.24
716.57,1.78
721.24,1.81
724.98,1.79
729.61,1.55
733.71,1.65
738.84,1.57
743.55,1.62
747.23,1.63
750.95,1.56
754.11,1.37
757.46,1.41
759.49,0.69
760.42,-0.22
761.05,-0.43
767.1,-0.68
772.95,-0.68
779.02,-0.95
782.1,-1.06
788.24,-1.21
797.3,-1.18
803.21,-1.18
808.98,-1.07
811.97,-1.08
818.01,-1.05
820.46,-1.56
825.45,-1.08
828.0,-0.51
832.06,1.28
839.14,1.29
845.01,1.26
849.41,1.32
855.01,1.33
860.42,1.48
866.8,1.62
872.58,1.89
877.68,1.92
878.77,1.67
881.03,0.97
887.63,0.11
893.55,-0.38
900.4,-0.76
907.15,-1.08
912.66,-1.3
918.55,-1.59
924.61,-1.56
933.7,-1.86
939.73,-1.97
945.79,-2.02
951.81,-2.16
957.78,-2.17
963.79,-2.24
972.77,-2.35
981.85,-2.6
990.93,-2.83
996.94,-3.32
1002.99,-3.23
1008.85,-2.85
1011.88,-1.51
1014.47,-1.23
1019.54,-0.63
1021.87,0.36
1024.03,1.43
1024.72,2.32
1025.75,2.54
1026.85,2.77
1027.44,2.77
1028.88,2.51
1030.97,2.52
1032.78,2.89
1034.08,2.89
1034.47,2.85
1039.02,2.86
1040.97,2.8
1041.97,3.15
1047.57,3.51
1054.77,3.35
1055.5,3.0
1055.77,2.98
1056.12,3.17
1056.45,3.22
1056.47,3.33
1056.6,3.33
1056.66,3.16
1059.69,3.14
1059.79,3.5
1059.96,3.5
1060.03,3.13
1063.61,3.21
1063.68,3.58
1063.83,3.59
1063.89,3.39
1064.34,3.32
1064.9,3.02
1065.11,3.01
1065.92,3.37
1068.0,3.59
1069.16,7.56
1069.17,11.55
1069.75,11.55
1069.78,4.72
1074.32,4.71
1080.45,4.67
1080.5,4.6
1081.93,4.56
1083.92,4.52
1084.0,4.37
