x,y
-40.29,94.48
-33.12,94.71
-26.53,95.11
-19.32,95.0
-12.45,95.09
-6.66,95.14
0.57,95.12
0.94,95.17
1.67,95.05
2.07,87.89
9.23,87.85
18.59,88.01
26.79,87.89
29.01,87.81
30.57,87.52
37.46,87.44
44.99,87.32
51.05,87.31
57.31,87.49
60.07,88.21
63.93,88.55
68.62,87.79
77.95,87.72
81.58,88.18
86.33,87.0
88.28,86.67
90.0,85.96
92.24,85.83
95.43,85.76
102.57,85.42
105.93,85.33
110.35,85.13
111.64,85.66
113.07,85.59
114.77,85.08
118.01,84.91
123.16,84.68
127.19,84.51
131.86,83.85
135.48,81.9
138.45,81.57
141.65,80.03
143.4,79.7
144.57,79.19
146.18,78.74
148.06,79.2
150.36,80.48
153.76,80.48
156.69,79.4
161.36,79.64
166.99,80.37
169.11,81.17
172.27,80.88
177.94,78.95
179.25,78.93
180.08,76.8
184.66,77.1
186.89,77.52
193.16,76.23
196.6,75.27
201.79,76.49
204.1,75.78
208.29,75.12
211.07,73.66
216.22,73.95
222.62,73.79
226.94,73.49
229.51,74.54
232.72,74.12
240.88,73.62
250.03,73.29
259.13,73.78
265.94,74.25
272.5,74.13
278.68,74.29
283.65,75.4
289.9,74.89
295.34,75.35
296.1,76.24
301.58,81.71
303.51,81.78
303.7,83.31
304.84,83.71
309.54,95.26
310.0,95.26
310.14,95.12
314.76,95.04
320.47,95.23
326.18,95.19
326.87,95.24
326.96,95.78
327.33,95.75
327.92,95.74
330.23,96.01
331.32,98.39
333.13,104.29
333.16,106.44
333.49,106.2
333.69,105.82
335.84,107.14
336.16,108.46
336.54,108.7
336.82,108.71
336.83,107.65
338.85,111.68
345.22,111.63
