x,y
-24.98,4.15
-19.83,4.15
-19.76,2.85
-19.22,2.85
-15.75,2.9
-15.64,3.2
-15.28,3.15
-15.27,10.6
-14.67,10.6
-14.64,6.61
-1.78,6.38
0.0,6.56
0.68,6.31
6.97,3.29
15.28,3.25
15.37,3.05
18.91,3.02
18.97,3.03
19.0,2.93
22.45,2.57
23.06,1.35
26.38,1.13
26.89,0.55
29.35,0.13
33.19,-0.35
36.23,-0.91
39.37,-0.9
42.69,-1.21
46.03,-3.16
50.54,-4.35
55.24,-3.64
59.87,-3.31
64.89,-3.17
69.61,-3.1
74.38,-3.03
79.19,-2.92
83.73,-3.23
88.6,-3.43
93.59,-3.22
98.38,-3.21
103.3,-3.12
107.71,-3.42
112.53,-3.25
117.27,-2.81
122.21,-2.81
127.09,-2.81
131.62,-3.12
136.4,-3.26
141.13,-3.04
146.32,-3.0
150.94,-2.97
156.01,-2.88
160.61,-2.85
165.32,-2.65
170.17,-2.97
174.67,-2.92
179.52,-2.89
184.22,-2.89
188.89,-2.73
193.61,-2.51
198.48,-2.59
203.39,-2.59
208.16,-2.25
212.95,-2.37
217.72,-2.2
222.44,-2.08
227.28,-1.89
232.21,-1.68
237.2,-1.56
241.97,-1.59
246.75,-1.42
251.73,-1.29
256.68,-0.89
261.39,-0.61
265.93,-0.47
270.48,-0.55
275.31,-0.51
280.27,-0.6
285.22,-0.84
290.04,-1.22
294.94,-1.93
300.06,-2.39
305.09,-2.62
310.28,-2.71
315.39,-2.52
320.42,-2.57
325.35,-2.61
330.27,-2.49
335.13,-2.65
339.94,-2.57
344.99,-2.64
349.89,-2.76
354.91,-2.98
359.84,-2.99
364.7,-3.01
369.57,-2.93
374.14,-3.06
379.02,-2.89
383.81,-2.86
388.67,-2.85
393.6,-2.95
398.36,-2.88
402.96,-2.75
407.39,-2.7
411.51,-2.75
415.68,-2.67
420.92,-2.54
425.96,-2.58
430.36,-2.61
436.32,-2.43
440.36,-2.44
444.72,-2.58
450.49,-2.5
455.25,-2.21
460.14,-2.4
465.02,-2.13
469.69,-2.13
474.25,-2.03
478.83,-1.73
483.76,-1.81
488.78,-1.59
493.93,-1.48
499.15,-1.48
504.41,-1.47
509.7,-1.48
515.08,-1.64
520.31,-1.63
525.71,-1.52
530.82,-1.5
536.05,-1.44
541.34,-1.5
546.53,-1.53
551.75,-1.84
556.98,-2.09
562.18,-2.21
567.4,-2.39
572.77,-2.2
578.05,-2.37
583.19,-2.4
588.43,-2.47
593.6,-2.5
598.67,-2.43
603.9,-2.34
608.98,-2.3
614.22,-2.53
619.39,-2.39
624.62,-2.5
629.78,-2.63
634.85,-2.63
639.41,-2.57
644.47,-1.37
649.45,-0.33
652.29,0.39
653.37,0.61
654.67,1.2
655.86,1.34
657.07,2.52
658.2,2.8
659.28,2.82
659.39,3.22
659.69,3.23
660.0,2.96
660.09,2.78
662.47,2.67
663.37,2.71
667.52,3.04
672.08,3.03
675.38,3.27
686.91,3.21
691.89,3.15
697.63,2.92
702.1,2.94
711.76,2.97
720.57,2.94
726.39,2.91
730.87,2.88
734.11,2.85
737.39,2.79
747.76,2.83
748.66,2.83
758.94,2.89
768.92,2.93
775.26,2.95
783.28,2.97
785.11,2.99
789.67,3.07
792.97,3.1
793.06,2.9
801.95,3.06
803.27,7.55
803.33,11.03
803.91,11.03
803.96,3.95
808.95,3.95
814.21,3.82
822.94,3.82
822.95,5.56
823.22,4.9
823.25,5.56
823.56,4.9
823.6,4.08
824.29,4.08
824.44,3.8
834.26,3.55
835.13,3.55
835.17,3.67
836.54,3.67
