x,y
-48.4,3.22
-31.1,3.22
-20.2,8.17
-14.21,11.21
-7.97,11.21
-6.1,11.21
20.28,1.91
47.01,2.27
73.38,2.08
103.35,2.08
103.38,1.7
107.8,1.0
112.78,1.04
116.59,0.14
118.8,-0.28
121.01,-0.6
123.22,-0.78
125.43,-1.41
127.64,-2.19
142.59,-4.32
157.53,-1.5
172.48,-1.12
190.73,-1.89
208.97,-2.0
239.09,-2.19
259.33,-2.43
279.56,-2.76
283.82,-2.6
288.08,-2.76
292.34,-4.65
296.61,-6.49
300.87,-6.35
305.13,-6.28
309.39,-5.84
313.65,-6.61
329.38,-5.4
345.11,-5.84
354.55,-5.63
363.98,-5.03
373.42,-4.75
382.0,-4.67
390.59,-4.19
399.17,-3.75
413.78,-4.31
428.39,-3.22
435.99,-2.82
443.58,-1.86
451.18,-1.69
458.78,-1.59
469.85,-1.4
480.92,-0.74
501.04,-0.94
525.64,-1.29
552.76,-1.02
580.88,-0.68
605.14,-0.22
625.81,0.07
649.84,0.16
665.43,0.26
681.84,0.35
689.39,0.36
700.0,0.45
750.2,0.41
775.32,0.38
800.35,0.47
848.38,0.59
936.47,0.28
962.22,0.47
988.8,0.59
1012.3,0.88
1040.0,1.2
1055.6,1.46
1092.26,2.96
1097.06,3.15
1100.9,3.3
1102.1,3.59
1115.4,3.59
1143.2,4.02
1192.9,4.62
1213.5,4.82
1221.26,4.34
1222.7,11.24
1223.2,6.94
1239.2,6.94
1248.0,3.19
1249.8,3.08
1259.8,3.08
