x,y
-57.02,3.17
-52.73,3.06
-52.62,2.91
-52.2,2.96
-39.86,3.17
-39.71,3.55
-29.45,3.56
-29.29,3.21
-20.79,3.09
-19.43,3.14
-5.28,10.22
-5.08,10.44
-4.82,10.44
-4.79,10.27
0.0,10.32
0.63,10.22
15.4,3.21
16.68,3.07
21.58,3.13
22.39,3.15
23.27,2.8
24.41,2.87
25.57,3.2
31.93,3.26
40.33,3.2
42.17,2.92
43.76,2.82
45.34,3.16
53.98,3.02
64.84,3.14
67.15,2.96
70.01,2.95
72.72,2.93
72.8,2.81
73.43,2.74
73.54,2.62
74.1,2.63
74.24,2.38
76.38,2.31
84.32,2.82
89.4,2.47
92.37,1.59
96.95,1.12
101.43,0.89
105.11,0.2
107.89,-0.33
116.81,-0.92
129.2,-0.73
136.52,-0.73
142.13,-0.94
146.33,-1.11
155.88,-1.86
163.73,-2.16
172.66,-2.16
181.76,-2.11
191.04,-2.07
200.11,-1.94
208.84,-1.82
217.96,-1.79
227.09,-1.67
236.3,-1.45
245.59,-1.51
254.87,-1.61
264.21,-1.88
273.29,-1.98
282.28,-2.05
291.47,-1.87
300.58,-2.01
309.75,-2.02
319.01,-1.93
328.06,-2.0
337.17,-2.35
346.34,-2.88
355.62,-3.33
364.71,-3.26
373.8,-3.35
382.71,-3.21
391.86,-3.18
400.94,-3.13
410.06,-3.37
419.04,-3.86
428.0,-4.46
437.11,-4.82
446.2,-4.93
455.28,-5.09
464.52,-5.2
473.72,-4.87
482.83,-4.24
491.93,-3.7
501.14,-2.41
510.33,-1.38
519.53,-0.87
528.61,-0.78
537.65,-0.78
543.59,-0.57
546.19,-0.45
553.06,-0.05
553.11,0.43
553.35,3.43
561.32,3.54
567.68,2.35
600.45,2.43
615.11,2.66
627.63,2.43
636.34,2.27
651.43,2.21
667.03,3.35
680.23,2.56
697.32,2.61
710.18,3.3
720.06,3.35
737.43,3.1
749.55,2.98
767.04,3.13
781.21,3.87
796.05,2.35
804.33,1.95
807.14,0.61
810.22,0.45
816.64,-0.61
819.76,-1.08
826.56,-1.61
833.47,-2.03
840.07,-1.7
846.24,-1.06
852.46,-0.77
859.72,-0.41
863.06,-0.23
875.12,-0.18
890.34,-0.11
906.34,-0.08
920.05,0.01
928.76,-0.6
938.78,-1.16
949.0,-1.09
959.1,-1.64
968.67,-2.66
978.43,-3.2
988.44,-4.23
997.39,-4.84
1006.96,-5.02
1016.24,-4.13
1019.23,-2.43
1021.81,-0.25
1024.35,0.11
1028.13,0.58
1034.03,1.55
1041.0,2.55
1047.04,2.74
1048.5,2.73
1048.92,2.83
1051.37,2.64
1055.55,2.64
1057.51,2.65
1061.7,2.78
1061.84,3.17
1062.71,3.13
1063.99,7.64
1064.12,10.97
1064.72,5.81
1077.76,4.99
