x,y
-45.05,3.15
-35.66,3.16
-29.22,3.19
-21.69,3.07
-20.6,3.07
-15.33,3.13
-15.17,3.47
-14.79,3.47
-14.75,9.95
-14.08,9.96
-13.79,5.69
-0.31,5.45
-0.12,5.4
-0.11,5.31
0.15,5.28
5.16,3.0
9.03,2.91
13.2,2.88
16.92,2.86
19.14,2.83
20.8,2.82
20.85,2.65
33.18,1.99
34.17,1.74
41.96,0.7
47.21,0.16
52.35,-0.21
59.9,-0.57
70.75,-1.12
75.93,-1.41
81.46,-1.88
91.88,-1.98
101.74,-0.77
109.88,-0.98
119.42,-1.29
128.11,-1.54
137.9,-1.75
146.39,-2.35
154.47,-3.54
164.86,-3.06
172.65,-3.49
182.37,-3.67
191.16,-4.56
200.39,-6.35
208.32,-7.91
218.13,-8.64
227.16,-8.56
236.16,-6.43
245.75,-6.8
254.66,-7.64
263.52,-7.86
272.6,-5.95
281.23,-5.66
291.16,-7.71
299.16,-7.02
309.08,-8.59
318.71,-7.97
326.97,-7.46
335.46,-8.29
344.94,-7.79
353.61,-7.88
363.7,-7.2
367.49,-6.12
372.52,-5.42
377.96,-5.21
382.6,-4.63
387.38,-2.57
390.97,-1.62
393.58,-1.02
397.34,0.58
397.58,-0.08
397.95,1.99
399.1,2.13
399.11,2.34
405.1,2.57
410.38,2.64
414.63,2.58
414.74,2.68
415.37,5.4
415.4,10.41
415.79,10.41
415.95,3.42
417.33,3.38
417.34,3.18
426.08,3.16
