x,y
-17.06,3.32
-16.95,4.12
-16.72,4.13
-5.39,9.72
0.0,9.86
0.97,9.76
0.99,6.46
1.99,3.56
13.14,3.38
22.6,3.32
22.63,3.1
22.73,3.1
22.79,3.18
34.37,3.03
47.17,3.03
65.87,2.97
91.26,3.08
98.67,3.14
98.75,3.3
99.11,3.21
99.13,3.3
108.8,3.15
126.7,3.03
137.95,2.94
138.05,3.2
138.18,3.2
138.22,2.95
143.69,2.84
145.87,2.86
152.17,2.5
157.53,2.54
159.44,2.53
159.45,-0.05
161.35,-0.24
161.51,-0.82
163.51,-1.42
173.6,-2.53
180.26,-4.57
186.35,-5.27
190.97,-4.78
195.14,-3.03
199.72,-3.03
204.13,-4.07
208.95,-5.34
214.93,-5.52
220.97,-5.83
226.38,-5.65
231.71,-5.23
236.81,-4.18
241.94,-4.12
246.8,-5.54
252.17,-6.37
257.74,-6.78
262.96,-6.45
267.96,-5.89
273.86,-4.96
277.97,-3.88
282.14,-4.07
286.2,-4.96
292.03,-5.98
298.11,-7.04
303.99,-6.51
309.0,-5.77
313.93,-5.04
318.58,-4.28
322.87,-4.06
327.5,-4.85
332.89,-6.0
338.15,-8.15
343.11,-9.76
348.67,-9.13
353.64,-8.48
358.19,-6.95
362.37,-5.34
367.54,-5.71
373.01,-6.48
378.32,-7.37
383.88,-8.25
388.84,-8.09
393.59,-7.4
398.14,-6.87
402.92,-6.6
407.52,-6.42
413.84,-7.36
419.12,-8.21
423.8,-8.64
428.19,-9.02
432.72,-8.46
437.0,-6.75
441.81,-5.34
446.87,-5.27
453.29,-5.47
458.51,-6.81
463.94,-8.09
468.42,-7.63
473.25,-6.86
477.98,-6.05
482.37,-5.18
486.85,-4.31
492.05,-4.96
496.64,-5.6
502.16,-5.78
507.03,-5.85
512.03,-5.4
516.85,-4.63
520.87,-3.88
525.82,-3.08
531.62,-2.51
536.57,-2.48
539.11,-2.53
547.09,-0.88
548.57,-0.4
554.42,0.45
554.43,1.95
558.7,1.97
563.83,2.39
573.36,2.76
583.53,2.92
592.36,3.03
602.05,3.01
611.55,3.54
611.98,3.55
612.12,3.55
613.13,6.71
613.14,10.14
613.84,10.14
613.85,6.86
614.45,6.86
614.56,6.24
614.57,5.82
619.92,5.64
619.93,5.17
620.73,5.17
620.74,5.67
630.11,5.39
630.12,1.81
631.27,1.81
631.28,5.41
633.84,5.33
636.84,4.73
