x,y
-26.3,51.26
-26.04,44.65
-22.56,44.32
-18.12,43.81
-18.07,43.65
-16.48,43.5
-16.32,43.22
-8.5,43.4
-8.38,43.88
-7.72,43.93
-0.75,48.1
0.0,48.17
2.21,48.04
13.44,41.36
16.47,40.18
19.02,40.27
19.24,40.36
22.09,40.31
22.25,40.19
26.47,40.07
42.66,32.89
43.33,32.83
43.56,31.07
61.88,31.05
80.47,31.04
93.95,30.94
110.55,31.01
125.8,30.99
137.11,31.03
149.16,31.05
160.49,31.1
172.75,31.04
185.87,31.14
200.8,31.1
214.78,31.07
226.9,31.03
232.77,33.36
233.68,34.67
239.52,38.82
245.65,39.98
251.75,42.32
260.86,42.58
267.6,42.63
280.2,42.48
297.55,42.63
317.41,42.69
334.95,42.59
351.35,42.56
365.66,42.53
375.36,42.58
393.08,42.58
418.08,42.61
436.28,42.76
451.67,42.85
460.49,42.84
463.08,42.83
470.41,43.11
476.19,43.54
481.98,44.14
487.02,44.81
491.37,45.18
496.06,45.04
506.75,44.93
511.84,44.64
519.23,44.57
520.71,44.31
525.37,44.38
528.13,44.42
529.31,44.82
534.44,44.8
535.74,44.73
541.5,48.17
544.73,48.2
549.39,45.49
550.3,45.47
550.6,44.9
556.93,44.75
557.74,44.73
