x,y
84.74,8.66
95.9,8.6
102.78,8.58
107.83,9.19
118.88,14.22
124.43,14.3
125.03,14.3
137.06,8.47
141.09,8.49
151.47,3.21
161.79,3.46
170.07,-0.1
180.07,-1.3
195.84,-3.18
209.87,-3.97
223.95,-3.57
240.86,-3.07
256.84,-2.79
266.81,-0.88
286.46,0.24
296.46,1.74
309.15,2.74
309.99,4.3
332.55,5.72
354.17,7.14
367.73,9.29
376.97,9.12
389.55,9.13
408.4,9.38
427.2,9.25
437.97,9.29
453.08,9.02
466.61,9.0
477.58,8.98
488.37,9.03
500.08,9.05
511.43,9.15
523.26,9.04
527.72,9.03
534.54,9.24
544.28,9.12
550.23,9.13
554.51,9.16
565.73,9.16
575.52,9.12
586.73,9.15
597.56,9.2
617.23,9.2
630.04,9.16
641.78,9.33
654.34,9.37
665.08,9.15
669.43,9.16
675.58,9.26
675.59,9.26
675.61,14.64
676.3,14.65
676.35,10.05
677.35,10.06
677.4,9.76
690.75,9.66
