x,y
-24.21,50.69
-19.21,50.59
-16.45,43.09
-9.22,43.35
-1.59,47.89
0.0,48.06
3.19,47.83
14.83,40.79
25.94,40.08
44.67,29.76
48.17,28.76
55.15,29.29
59.34,30.02
68.22,28.75
71.26,28.08
71.62,29.83
77.37,30.91
94.86,31.04
117.73,31.1
147.27,31.05
147.39,28.58
160.97,28.66
162.07,29.88
169.9,31.2
170.04,31.12
177.95,31.11
178.11,30.27
188.59,31.38
200.71,30.92
206.36,29.26
211.79,29.3
222.7,30.92
233.99,34.35
245.77,42.43
259.57,42.49
280.14,42.61
294.58,42.65
305.87,42.69
319.17,42.63
331.57,42.58
345.19,42.72
356.84,42.61
368.64,42.55
381.42,42.61
394.12,42.57
406.26,42.44
417.85,42.58
432.77,42.65
445.9,42.78
456.29,42.93
467.89,43.16
483.04,43.4
495.23,43.77
504.9,43.78
516.04,44.39
527.39,44.34
531.43,44.51
540.45,47.89
541.34,48.06
541.58,48.04
544.97,48.14
550.78,44.93
556.77,44.76
