x,y
-11.49,95.27
-1.13,95.08
0.0,94.9
2.24,87.85
18.04,87.75
35.73,87.33
51.07,87.2
59.31,87.4
68.11,87.6
83.01,88.5
84.54,86.77
88.2,85.85
101.22,86.07
104.81,84.07
120.09,83.89
136.1,83.87
148.73,84.75
151.41,84.9
165.56,86.55
169.95,82.22
177.81,82.36
180.29,77.43
185.6,77.69
187.92,79.75
193.2,79.49
197.17,77.04
208.82,76.63
222.76,75.93
235.7,76.12
250.82,76.6
262.34,75.29
272.95,75.36
287.23,76.66
290.37,75.28
298.77,75.34
302.07,77.68
302.67,81.69
305.07,83.63
305.61,93.74
306.04,94.96
306.89,95.33
324.68,95.32
327.1,95.7
