x,y
0.0,4.95
5.43,4.95
6.66,4.91
13.18,5.05
21.13,5.18
21.34,5.87
21.48,5.85
21.57,5.63
22.29,5.67
33.8,11.28
39.62,11.34
48.75,8.25
48.81,8.39
49.17,8.39
49.43,7.68
50.16,7.67
58.5,7.8
58.67,8.54
58.97,8.52
59.13,5.72
64.36,5.17
66.88,4.0
69.91,3.9
77.02,4.05
84.59,3.92
85.17,3.89
85.21,4.04
89.82,3.89
90.31,3.81
90.44,3.43
91.34,3.35
91.78,3.88
97.48,3.67
102.48,3.62
106.52,1.03
115.24,0.76
124.78,0.42
133.19,0.09
142.46,-0.23
151.64,-0.33
155.67,-0.69
156.79,-1.73
157.78,-2.59
161.7,-2.69
165.58,-2.82
169.7,-2.78
173.76,-2.83
179.46,-2.49
185.23,-2.24
191.63,-2.08
198.43,-2.09
205.41,-2.01
212.34,-1.98
219.36,-1.95
226.36,-1.72
233.49,-1.82
240.46,-1.77
247.54,-1.95
254.64,-1.57
261.72,-1.56
268.87,-1.52
275.88,-1.45
282.97,-1.12
290.02,-1.13
297.25,-1.09
304.22,-0.95
311.03,-0.9
317.89,-0.96
324.55,-0.87
331.32,-0.85
337.89,-0.74
344.07,-0.51
350.18,-0.5
356.25,-0.5
362.11,-0.45
368.09,-0.43
374.15,-0.44
380.27,-0.52
386.32,-0.66
392.37,-0.93
396.24,-0.99
402.17,-1.05
408.22,-1.07
414.18,-0.97
418.21,-0.95
420.04,-0.23
424.5,0.41
428.11,1.18
433.05,1.9
434.14,2.53
434.77,2.54
439.69,2.36
440.87,1.56
446.17,1.6
450.29,1.62
450.71,2.16
453.26,2.42
456.01,3.26
462.95,3.34
467.27,3.4
470.4,2.25
472.21,1.96
475.19,1.99
477.68,2.08
478.65,2.24
480.74,3.2
484.52,3.15
489.21,3.25
490.93,2.27
495.36,1.6
503.72,1.57
511.45,1.59
518.63,2.2
520.0,3.17
524.88,3.17
527.51,3.25
531.07,2.18
533.85,1.9
539.68,2.0
545.68,2.25
551.54,3.52
555.91,3.58
558.41,3.54
559.28,3.55
566.91,3.88
575.39,3.96
583.91,4.07
592.43,4.22
602.32,4.42
610.52,4.54
618.28,4.66
625.34,4.72
631.66,4.78
636.8,4.86
642.01,4.94
647.98,5.14
651.39,5.23
656.0,5.12
658.33,5.31
658.39,11.38
659.13,11.37
659.16,7.58
659.43,6.74
660.16,6.72
660.18,6.57
660.74,6.58
664.68,6.65
664.81,7.0
667.83,7.03
668.06,6.68
676.93,6.67
677.04,7.02
686.49,7.03
686.6,6.71
690.81,6.56
691.28,6.54
691.38,6.69
692.14,6.7
692.52,6.7
