x,y
-71.13,3.23
-69.08,3.28
-68.88,2.01
-68.48,1.99
-68.3,2.79
-55.98,2.72
-55.77,1.86
-55.33,2.22
-55.17,3.07
-54.85,3.28
-48.75,3.04
-40.99,2.84
-40.16,2.85
-40.0,3.62
-37.88,3.62
-37.75,3.18
-37.41,3.18
-37.28,2.84
-36.48,2.84
-32.27,2.85
-32.14,3.15
-31.94,3.15
-31.8,3.63
-29.66,3.61
-29.52,1.66
-21.2,2.58
-20.44,2.58
-19.96,3.07
-18.86,3.89
-5.39,10.59
-5.26,10.82
-4.96,10.83
-4.82,10.66
0.0,10.79
0.21,10.75
0.25,10.89
0.37,10.89
0.49,10.82
0.64,10.66
14.69,3.95
16.04,3.9
20.84,3.86
23.29,3.8
23.82,3.79
24.59,3.51
25.17,3.47
25.84,3.81
26.44,3.83
43.57,3.76
51.73,3.49
53.18,3.5
62.3,3.38
62.62,3.12
62.96,3.13
63.16,3.4
68.41,3.45
71.39,3.42
73.5,3.21
74.04,3.2
74.15,3.03
74.6,3.02
74.74,2.86
75.23,2.87
75.35,2.68
79.34,2.86
79.87,1.87
80.34,0.63
80.45,0.34
81.8,0.2
90.44,-0.84
104.48,-1.61
112.49,-1.67
121.65,-1.63
130.71,-1.67
139.87,-1.61
148.92,-1.76
157.77,-1.82
166.95,-2.13
176.17,-2.19
185.26,-2.11
194.43,-2.03
203.68,-1.82
212.79,-1.68
221.59,-1.43
230.51,-1.34
239.76,-1.24
249.0,-1.34
257.84,-1.36
266.7,-1.64
275.8,-1.76
284.72,-2.02
293.66,-2.04
302.69,-2.05
311.85,-1.81
321.07,-1.73
330.37,-1.97
339.59,-2.37
348.7,-2.36
357.88,-2.53
367.02,-2.66
376.21,-2.67
385.52,-2.77
394.55,-2.88
403.64,-2.93
412.93,-3.09
422.13,-3.22
431.34,-3.38
440.4,-3.22
449.48,-3.3
458.57,-3.35
467.73,-3.44
476.94,-3.37
485.78,-3.36
494.56,-3.32
503.64,-3.31
509.65,-3.19
515.62,-2.3
518.34,-2.47
522.67,-1.53
526.77,-0.25
529.87,0.56
531.01,3.32
541.11,3.25
550.03,3.32
561.11,3.35
568.98,3.07
582.11,2.95
591.21,2.95
600.78,2.76
610.53,2.69
619.34,2.76
630.41,2.61
644.13,2.68
651.23,3.19
658.0,2.92
676.29,2.49
692.77,2.61
711.54,2.23
712.5,1.88
729.24,1.43
744.04,1.32
756.23,0.87
761.09,0.45
771.06,-0.79
777.4,-0.9
783.48,-0.96
793.54,-0.87
800.64,-0.8
807.36,-0.66
813.58,-0.71
820.44,-0.64
838.12,-0.36
855.17,-0.15
871.43,0.12
883.09,0.19
889.61,0.06
899.54,-0.1
910.23,-0.44
921.12,-0.86
931.79,-1.48
942.94,-1.73
954.01,-2.03
964.84,-2.34
975.85,-2.52
985.75,-2.97
995.94,-3.01
1006.06,-3.28
1009.21,-3.25
1013.35,-1.46
1019.55,-0.63
1020.74,-0.06
1022.5,0.59
1024.91,1.98
1026.69,2.59
1029.08,2.52
1031.61,2.57
1032.8,2.83
1034.85,2.88
1037.78,3.25
1039.6,2.9
1044.98,3.21
1045.53,2.84
1046.12,2.92
1046.95,3.42
1054.33,3.5
1056.53,2.98
1058.05,3.14
1063.29,3.22
1065.03,3.11
1065.52,3.31
1067.92,3.62
1069.13,11.04
1069.73,11.05
1077.48,4.3
