x,y
0.0,160.04
4.0,159.52
64.0,114.08
66.0,114.68
72.0,115.4
104.0,115.01
168.0,114.74
184.0,114.48
200.0,114.4
228.0,114.0
258.0,114.62
266.0,116.54
307.0,117.06
342.0,117.06
346.0,116.29
352.0,117.02
380.0,117.16
382.0,117.7
384.0,116.38
388.0,117.2
432.0,117.2
447.0,117.29
458.0,117.29
461.0,116.8
464.0,117.53
474.0,117.17
548.0,116.97
552.0,117.44
554.0,116.66
616.0,116.67
618.0,117.02
620.0,113.39
637.0,113.39
644.0,112.89
652.0,113.63
667.0,113.6
681.5,115.68
698.0,113.6
709.0,112.59
714.0,110.96
739.0,108.61
747.0,107.04
752.0,108.61
763.0,110.02
805.0,110.7
827.0,110.62
858.0,110.32
882.0,110.63
960.0,113.3
971.0,113.98
982.0,112.07
1000.0,111.48
1044.0,110.78
1101.0,110.64
1107.0,114.64
1113.0,113.93
1115.0,112.91
1123.0,111.52
1155.0,111.19
1157.0,110.14
1159.0,110.14
1164.0,112.37
1172.0,113.51
1206.0,114.49
1240.0,113.81
1270.0,113.81
1294.0,114.57
1312.0,114.57
1318.0,114.8
1333.0,114.22
1347.0,114.8
1368.0,114.8
1372.0,113.63
1428.0,113.17
1502.0,113.67
1536.0,112.36
1542.0,114.03
1547.0,114.4
1578.0,138.67
1582.0,133.18
1596.0,132.0
1620.0,130.24
1632.0,130.61
1667.0,152.49
1670.0,153.03
1679.0,153.28
1686.0,153.7
