x,y
-35.71,4.7
-26.43,4.29
-17.2,4.04
-8.35,4.35
-0.43,4.35
0.41,11.59
1.01,11.57
1.06,7.51
1.45,3.69
1.54,3.74
7.93,3.61
14.32,3.48
15.14,3.44
16.06,3.09
21.94,3.63
30.06,3.83
30.24,3.91
30.69,4.18
30.95,4.16
31.03,4.01
37.9,3.94
38.13,4.14
38.35,3.76
46.65,3.68
47.2,3.63
49.81,3.65
51.8,3.8
52.43,2.71
52.95,1.64
53.21,1.59
59.42,0.54
62.57,0.43
68.56,0.11
74.61,-0.54
80.73,-0.98
84.78,-1.02
88.85,-1.23
92.92,-1.45
94.9,-1.56
98.98,-1.47
105.07,-1.44
108.99,-2.9
116.94,-3.3
123.02,-2.45
129.13,-2.5
133.15,-3.2
135.22,-3.39
139.31,-3.3
143.39,-3.09
147.5,-2.92
153.6,-2.35
157.69,-2.04
161.78,-1.41
165.78,-1.76
169.92,-1.87
171.96,-1.99
176.0,-2.87
179.98,-3.4
184.02,-3.56
190.24,-2.67
194.28,-2.25
198.37,-2.11
203.24,-1.8
207.5,-1.95
211.19,-2.26
216.58,-3.11
220.63,-3.44
224.69,-3.68
228.75,-3.3
232.78,-2.86
236.41,-2.33
240.34,-2.34
242.79,-2.22
245.47,-2.56
249.98,-2.79
255.07,-2.98
258.97,-2.63
262.42,-1.73
268.35,-1.54
274.15,-1.23
278.64,-1.67
284.93,-1.71
291.49,-1.42
297.11,-0.48
301.89,-0.15
306.15,0.18
307.89,0.32
311.96,0.32
320.74,0.62
330.03,0.71
337.18,1.25
340.18,2.74
342.86,2.63
347.9,2.82
355.34,2.93
361.0,2.85
367.11,2.74
373.17,2.69
383.02,2.98
391.15,2.68
396.24,2.79
401.34,2.9
408.83,2.93
417.22,2.66
423.91,2.79
431.71,2.57
439.75,2.52
448.48,2.65
449.5,3.93
450.3,3.94
456.86,4.48
460.04,4.49
467.32,4.61
474.61,4.74
481.89,4.87
489.17,5.0
497.5,5.07
505.82,5.14
507.98,5.16
514.57,5.27
521.15,5.39
527.74,5.5
534.32,5.62
536.35,5.63
544.88,5.81
553.02,5.84
553.87,5.77
554.47,5.84
554.67,5.82
554.68,11.49
555.18,11.51
555.21,8.05
555.64,6.48
560.59,6.54
561.78,6.53
565.9,6.24
566.56,6.21
574.33,6.0
581.75,6.18
589.62,5.75
589.96,5.93
593.59,6.28
