x,y
-63.01,3.54
-55.41,3.26
-52.42,3.25
-52.34,3.09
-51.74,3.13
-48.01,3.12
-40.99,2.8
-40.07,2.81
-39.99,3.62
-37.89,3.59
-37.82,3.17
-37.4,3.22
-37.3,2.8
-36.51,2.81
-32.23,2.85
-32.15,3.15
-31.89,3.15
-31.82,3.65
-29.72,3.65
-29.62,2.75
-20.35,2.55
-20.3,3.87
-19.54,3.86
-12.81,7.35
-5.05,10.79
0.55,10.83
8.13,7.46
13.55,4.74
14.59,4.69
14.64,3.89
16.11,3.83
20.99,3.71
23.92,3.53
25.23,3.56
34.84,3.79
42.82,3.78
45.09,3.67
46.39,3.6
68.16,3.4
68.48,3.38
71.45,3.35
72.0,3.33
72.15,3.41
73.38,3.38
73.84,3.17
75.87,2.98
77.51,2.84
78.84,2.31
79.05,1.84
79.68,1.83
79.76,0.72
79.78,0.47
80.17,0.47
80.42,0.16
85.58,-0.33
91.08,-0.84
95.49,-3.52
97.34,-3.89
101.39,-4.92
102.74,-5.1
105.7,-5.31
110.44,-4.68
110.55,-4.67
115.25,-4.02
118.6,-3.4
120.02,-3.04
124.8,-2.74
126.69,-2.83
129.54,-3.01
134.17,-2.83
134.74,-2.81
138.79,-2.7
142.69,-2.79
150.53,-2.96
152.6,-2.94
157.26,-2.89
158.3,-2.89
162.08,-2.85
166.31,-2.89
166.86,-2.88
171.67,-3.09
176.45,-3.09
178.29,-3.19
181.34,-2.92
186.2,-2.94
186.48,-2.93
190.88,-2.95
194.35,-2.99
195.48,-3.0
200.23,-3.05
202.37,-2.93
204.93,-2.77
206.31,-2.72
209.49,-2.67
214.0,-2.36
214.22,-2.34
219.08,-2.42
222.09,-2.35
223.98,-2.22
228.78,-2.02
230.05,-1.96
233.59,-1.94
237.99,-1.71
238.55,-1.67
245.97,-1.67
248.2,-1.6
253.02,-1.43
253.94,-1.43
257.88,-1.33
261.95,-1.26
262.72,-1.24
267.55,-1.32
269.88,-1.44
272.41,-1.52
277.31,-1.43
277.99,-1.44
282.15,-1.38
285.85,-1.35
286.75,-1.34
291.58,-1.41
293.75,-1.46
296.46,-1.49
301.37,-1.45
301.82,-1.46
306.18,-1.44
309.79,-1.39
311.04,-1.34
315.9,-1.27
317.84,-1.21
320.76,-1.18
325.52,-1.15
325.85,-1.15
330.33,-1.21
333.86,-1.2
335.11,-1.2
339.87,-1.27
341.86,-1.26
344.7,-1.43
349.43,-1.56
349.82,-1.61
354.25,-2.16
357.8,-2.22
359.04,-2.24
363.88,-2.17
365.84,-2.17
368.71,-2.01
373.42,-1.67
373.79,-1.68
378.25,-1.69
381.8,-1.89
383.09,-1.94
387.85,-2.11
389.71,-2.23
392.68,-2.13
397.5,-2.38
397.6,-2.39
402.34,-2.4
405.51,-2.52
407.29,-2.56
