x,y
-7.13,94.74
-0.26,94.72
2.24,87.54
11.57,87.54
20.01,87.5
28.67,87.55
41.31,87.0
53.69,86.87
54.89,87.0
56.92,87.59
64.41,87.14
71.41,87.85
79.71,87.68
83.23,88.29
83.89,87.06
86.9,85.58
96.86,85.95
100.72,85.9
104.72,83.67
116.12,83.62
125.75,83.62
138.51,87.71
138.62,83.71
142.37,83.24
142.48,87.64
144.29,83.36
145.86,84.35
153.6,85.94
163.27,86.25
168.25,84.91
174.55,82.18
177.62,81.96
178.89,78.65
186.84,79.04
188.77,80.06
192.79,80.01
198.79,76.65
209.12,76.13
221.52,75.5
225.9,75.26
229.77,75.98
239.22,75.63
248.76,75.85
256.99,75.85
265.6,75.67
277.85,75.88
287.64,75.97
296.82,76.35
301.45,81.56
303.48,81.65
303.72,83.06
305.25,83.36
305.55,93.53
305.87,93.57
305.94,95.88
306.54,95.87
306.55,95.05
308.05,95.0
308.5,94.83
316.63,94.98
326.22,95.17
328.4,96.78
