x,y
118.64,10.42
119.48,10.4
129.52,10.8
129.56,10.91
136.62,11.05
147.8,16.41
148.02,16.43
148.13,16.72
148.94,16.72
148.98,16.48
153.3,16.55
154.13,16.48
166.16,10.69
169.95,10.68
180.27,5.91
183.79,5.5
206.53,4.62
213.06,3.74
218.07,3.04
221.45,2.44
222.19,1.34
240.84,-0.24
252.94,-0.3
266.85,-0.38
284.97,-0.37
301.85,-0.24
312.87,-0.02
319.45,1.89
326.05,2.66
330.34,4.12
341.75,5.05
344.06,5.71
346.4,5.41
350.82,3.41
352.53,3.61
355.7,5.24
368.98,5.02
373.58,6.42
379.08,6.86
384.64,5.15
390.6,5.78
407.95,7.2
415.05,6.71
422.61,6.69
431.03,7.46
435.64,7.55
453.08,5.44
469.53,6.0
486.16,5.37
495.55,5.45
513.78,6.76
522.09,6.57
542.72,6.24
552.43,5.81
554.64,5.38
562.82,1.44
564.59,1.36
569.82,2.87
574.98,3.01
579.25,4.48
601.21,5.33
621.83,4.94
630.11,5.21
637.07,5.73
660.42,5.77
666.79,5.89
669.9,5.96
681.75,4.95
701.73,4.9
703.01,5.76
704.58,5.75
708.12,4.72
726.96,4.41
727.4,4.8
728.87,4.79
729.39,4.74
751.97,5.22
753.6,6.13
757.27,6.37
761.97,4.82
779.14,4.62
782.53,5.89
784.59,5.99
787.72,5.54
794.58,6.62
800.22,6.73
803.12,6.66
814.78,6.93
817.75,7.86
818.72,7.96
818.8,8.37
819.08,8.34
819.17,8.08
822.05,8.17
839.42,8.55
859.37,8.81
860.89,8.41
861.43,8.41
861.51,8.72
867.57,8.83
867.82,9.14
867.89,9.14
867.99,8.94
868.45,8.95
868.65,8.69
883.39,9.09
898.2,16.71
899.17,16.87
904.06,16.67
913.53,12.01
913.78,11.98
913.97,11.76
914.01,11.76
914.32,11.64
914.93,11.64
922.27,11.71
922.3,11.98
924.8,12.03
924.97,11.82
925.25,11.82
925.28,11.68
926.01,11.72
932.97,11.9
933.67,11.88
