x,y
-4.51,49.81
4.64,49.75
12.61,50.96
20.75,50.82
32.59,44.5
49.0,42.35
77.64,40.7
81.73,40.07
83.8,39.12
85.55,38.94
87.57,39.11
123.09,40.65
123.79,39.34
133.79,39.34
147.75,39.14
161.88,39.93
179.45,40.02
184.62,41.15
194.14,40.51
206.77,38.5
243.63,39.36
248.45,38.7
265.77,37.05
273.73,36.65
277.74,38.58
290.22,36.7
294.09,45.07
296.17,45.77
303.03,50.23
305.95,50.22
306.0,50.15
309.67,47.47
312.09,46.94
321.33,46.79
323.26,47.95
327.26,49.95
336.85,49.83
339.6,51.93
344.48,52.27
348.1,52.24
348.37,52.38
