x,y
-58.9,103.19
-50.15,102.98
-47.3,102.99
-44.63,102.92
-17.8,102.02
-0.2,101.59
0.34,94.77
27.86,94.11
33.69,90.59
42.31,90.45
52.6,90.45
66.89,90.23
79.94,90.3
80.18,90.3
80.36,89.82
93.12,89.55
112.1,89.46
117.6,89.39
121.39,89.46
127.78,88.78
130.3,88.42
131.81,88.57
132.16,88.47
138.16,88.47
146.77,88.71
159.61,88.71
160.35,88.52
166.29,88.5
173.5,88.27
176.18,88.11
199.83,87.77
201.08,87.45
202.81,84.85
203.96,84.47
210.53,84.42
211.51,83.83
241.4,83.79
270.84,83.74
277.73,84.16
290.83,84.44
291.46,84.62
299.38,84.59
304.13,84.21
311.61,83.95
317.28,83.5
323.15,83.14
329.66,83.17
330.31,83.44
349.32,83.44
350.95,82.77
359.83,82.54
363.1,81.93
370.63,81.75
385.97,80.44
395.32,80.2
420.35,79.88
422.99,77.92
427.38,78.02
429.82,79.97
456.63,79.64
459.84,79.67
464.61,79.36
465.45,78.67
466.63,78.37
466.98,76.39
470.14,76.55
471.08,77.55
471.56,77.54
472.62,78.46
474.6,78.41
475.75,78.77
478.69,78.67
480.12,77.92
485.37,78.03
488.64,77.38
493.17,76.06
495.01,75.94
506.11,75.93
516.1,76.16
516.24,76.44
525.77,76.42
525.83,76.09
529.24,75.69
538.52,75.56
545.04,75.5
556.82,75.74
565.99,75.68
566.24,75.51
580.6,75.41
593.25,75.55
593.46,75.7
610.11,75.39
610.39,75.01
662.38,75.4
662.78,75.18
664.63,75.03
675.0,75.16
675.49,75.37
676.55,75.39
677.42,75.7
680.59,75.8
684.73,75.75
688.49,75.58
691.0,75.31
696.05,75.7
718.65,75.73
718.72,76.05
722.76,76.01
727.44,75.98
732.94,76.77
734.15,77.16
735.14,79.33
735.61,79.36
744.62,83.33
748.58,83.44
749.12,87.08
757.64,87.09
759.99,87.09
760.13,88.31
761.36,88.37
761.54,92.0
769.07,92.21
770.36,92.24
770.49,92.08
774.64,92.08
780.3,92.13
789.83,92.31
794.43,92.56
